s,x,y,kappa,theta,radial_dot
8.984999999999999654e-01,-1.613967535388969587e-01,7.361974380545197594e-01,4.873160365446651099e+00,2.824691019283560589e+00,3.827768567791291487e-01
8.990000000000000213e-01,-1.618720428114573673e-01,7.363526789849845766e-01,4.738800652966399518e+00,2.827094009538164254e+00,3.817156259890284176e-01
8.994999999999999662e-01,-1.623476986060548299e-01,7.365067933062803274e-01,4.604945860205387653e+00,2.829429946166456933e+00,3.806958473398216469e-01
9.000000000000000222e-01,-1.628237080170389650e-01,7.366598119941040190e-01,4.471884618399923461e+00,2.831699153786108702e+00,3.797174939087253898e-01
9.004999999999999671e-01,-1.633000584166644231e-01,7.368117659129967967e-01,4.339887492053258633e+00,2.833902096813721627e+00,3.787804403075761828e-01
9.010000000000000231e-01,-1.637767374678154586e-01,7.369626857483325688e-01,4.209206560502816608e+00,2.836039370326860709e+00,3.778844682573516689e-01
9.014999999999999680e-01,-1.642537331347628804e-01,7.371126019426094134e-01,4.080075162460150118e+00,2.838111690757601391e+00,3.770292723672176161e-01
9.020000000000000240e-01,-1.647310336920536633e-01,7.372615446361425739e-01,3.952707794357025683e+00,2.840119886496805801e+00,3.762144660601005053e-01
9.024999999999999689e-01,-1.652086277316325014e-01,7.374095436122175551e-01,3.827300152282177237e+00,2.842064888483465168e+00,3.754395875895228940e-01
9.030000000000000249e-01,-1.656865041683040496e-01,7.375566282467247436e-01,3.704029306464222682e+00,2.843947720848151839e+00,3.747041060956092795e-01
9.034999999999999698e-01,-1.661646522436411588e-01,7.377028274622607906e-01,3.583053996650834350e+00,2.845769491673930229e+00,3.740074276517296181e-01
9.040000000000000258e-01,-1.666430615284510974e-01,7.378481696866527884e-01,3.464515036334911091e+00,2.847531383932176752e+00,3.733489012570766485e-01
9.044999999999999707e-01,-1.671217219239059804e-01,7.379926828158278607e-01,3.348535813578000120e+00,2.849234646644654756e+00,3.727278247345330864e-01
9.050000000000000266e-01,-1.676006236614482059e-01,7.381363941809291340e-01,3.235222876158747596e+00,2.850880586317089183e+00,3.721434504973483159e-01
9.054999999999999716e-01,-1.680797573015738455e-01,7.382793305195528566e-01,3.124666588919091215e+00,2.852470558683358526e+00,3.715949911523918070e-01
9.060000000000000275e-01,-1.685591137316003740e-01,7.384215179509632243e-01,3.016941851468528224e+00,2.854005960793455809e+00,3.710816249119701649e-01
9.064999999999999725e-01,-1.690386841625154402e-01,7.385629819551232655e-01,2.912108864824632271e+00,2.855488223472528730e+00,3.706025007903716029e-01
9.070000000000000284e-01,-1.695184601250062928e-01,7.387037473553677014e-01,2.810213936089525522e+00,2.856918804172757564e+00,3.701567435653374538e-01
9.074999999999999734e-01,-1.699984334647583473e-01,7.388438383045305979e-01,2.711290310877569443e+00,2.858299180234499026e+00,3.697434584885699316e-01
9.080000000000000293e-01,-1.704785963371137081e-01,7.389832782743338546e-01,2.615359023889482160e+00,2.859630842568190889e+00,3.693617357330572504e-01
9.084999999999999742e-01,-1.709589412011693343e-01,7.391220900478350231e-01,2.522429758766323804e+00,2.860915289763854563e+00,3.690106545684888051e-01
9.090000000000000302e-01,-1.714394608133958664e-01,7.392602957147305087e-01,2.432501709125627798e+00,2.862154022630827743e+00,3.686892872592367754e-01
9.094999999999999751e-01,-1.719201482208469467e-01,7.393979166693069871e-01,2.345564433476715394e+00,2.863348539166478357e+00,3.683967026823476432e-01
9.100000000000000311e-01,-1.724009967540305610e-01,7.395349736108361993e-01,2.261598697508637734e+00,2.864500329949224877e+00,3.681319696656645268e-01
9.104999999999999760e-01,-1.728820000195021578e-01,7.396714865462081789e-01,2.180577298039423351e+00,2.865610873948111870e+00,3.678941600486058672e-01
9.110000000000000320e-01,-1.733631518922413572e-01,7.398074747946034035e-01,2.102465863690615500e+00,2.866681634738544648e+00,3.676823514702491358e-01
9.114999999999999769e-01,-1.738444465078626822e-01,7.399429569940074725e-01,2.027223628103540065e+00,2.867714057111493187e+00,3.674956298912180896e-01
9.120000000000000329e-01,-1.743258782547128238e-01,7.400779511093802387e-01,1.954804172230195869e+00,2.868709564061576511e+00,3.673330918574518877e-01
9.124999999999999778e-01,-1.748074417658957158e-01,7.402124744422944325e-01,1.885156132911204763e+00,2.869669554137861844e+00,3.671938465152604358e-01
9.130000000000000338e-01,-1.752891319112696022e-01,7.403465436418722456e-01,1.818223875586117311e+00,2.870595399139986181e+00,3.670770173881554577e-01
