shell_start,zero_count_majorant,G_abs_envelope,axis_mass_majorant
190,7.5204111079674565,0.024308253967909862,0.004443744826567139
191,7.522954960773683,0.02405438360356202,0.004352882326328892
192,7.5254850223903516,0.02380446962460791,0.004264336964452324
193,7.528001439595889,0.02355843024622261,0.0041780380562698675
194,7.530504356850645,0.0233161857859907,0.0040939174234772445
195,7.532993916345289,0.023077658599383193,0.004011909292972173
196,7.535470258047976,0.022842773017532954,0.003931950200267189
197,7.537933519750274,0.02261145528721549,0.0038539788972477584
198,7.540383837111921,0.02238363351294628,0.003777936264059439
199,7.542821343704453,0.02215923760110972,0.003703765224919586
200,7.5452461710537015,0.02193819920603865,0.0036314106676602073
201,7.547658448681234,0.02172045167796703,0.003560819366819042
202,7.550058304144741,0.021505930012781737,0.0034919399101056934
203,7.5524458630774305,0.021294570803502777,0.003424722628078975
204,7.554821249226419,0.021086312193424307,0.0033591195268802775
205,7.557184584490184,0.02088109383085178,0.0032950842238760217
206,7.559535988955099,0.020678856825373407,0.003232571886069987
207,7.5618755809310585,0.020479543705606805,0.0031715391711536066
208,7.564203476986244,0.020283098378364135,0.0031119441710691646
209,7.566519791981039,0.020089466089181704,0.003053746357967409
210,7.568824639101129,0.01989859338416204,0.002996906532447112
211,7.5711181298898005,0.019710428073078906,0.0029413867739699765
212,7.57340037427947,0.019524919193697622,0.0028871503933497063
213,7.575671480622463,0.019342016977265224,0.0028341618872192147
214,7.577931555721056,0.01916167281512678,0.002782386894384821
215,7.580180704856817,0.01898383922642609,0.002731792153980893
216,7.582419031819248,0.018808469826850693,0.0026823454653427357
217,7.584646638933768,0.018635519298382763,0.0026340156495196234
218,7.586863627089037,0.018464943360019064,0.002586772512353797
219,7.589070095763648,0.018296698739424657,0.002540586809054883
220,7.591266143052202,0.01813074314548649,0.0024954302102027062
221,7.593451865690792,0.017967035241734323,0.0024512752691147424
222,7.59562735908189,0.01780553462059788,0.0024080953905175743
223,7.597792717318685,0.01764620177847023,0.0023658648004646855
224,7.5999480332088565,0.017488998091548667,0.002324558517445674
225,7.60209339829781,0.0173338857924256,0.002284152324634703
226,7.604228902891409,0.01718082794740281,0.002244622743228405
227,7.606354636078176,0.017029788434503795,0.0022059470068259354
228,7.608470685751017,0.016880731922159626,0.0021681030368060536
229,7.610577138628451,0.016733623848544956,0.0021310694186582988
230,7.612674080275385,0.016588430401541513,0.0020948253792273095
231,7.614761595123419,0.016445118499307472,0.0020593507648313113
232,7.616839766490719,0.016303655771431814,0.00202462602021757
233,7.6189086766014436,0.01616401054065365,0.001990632168319383
234,7.620968406604769,0.016026151805127217,0.001957350790780802
235,7.6230190365934805,0.01589004922121405,0.0019247640092168526
236,7.62506064562218,0.015755673086784435,0.0018928544671784901
237,7.627093311725105,0.015622994325011056,0.001861605312792963
238,7.629117111933548,0.015491984468638267,0.0018310001820515556
239,7.631132122292934,0.015362615644711157,0.0018010231827180008
240,7.633138417879519,0.015234860559749062,0.0017716588788320264
241,7.635136072816737,0.01510869248534884,0.0017428922757836633
242,7.6371251602912125,0.014984085244203709,0.0017147088059350462
243,7.639105752568435,0.014861013196524005,0.0016870943147674557
244,7.641077921008108,0.014739451226846714,0.0016600350475323715
245,7.643041736079175,0.014619374731221092,0.0016335176363862132
246,7.6449972673745465,0.01450075960475818,0.0016075290879893737
247,7.646944583625518,0.014383582229532461,0.0015820567715509862
248,7.648883752715889,0.014267819462824304,0.001557088407301678
249,7.650814841695803,0.014153448625692263,0.0015326120553773492
250,7.652737916795302,0.014040447491864736,0.0015086161050977469
251,7.654653043437608,0.013928794276940779,0.001485089264624298
252,7.656560286252137,0.013818467627890305,0.0014620205509823542
253,7.6584597090872535,0.013709446612844225,0.001439399280433622
254,7.660351375022767,0.013601710711165385,0.0014172150591851619
255,7.662235346382187,0.013495239803791557,0.0013954577744219403
256,7.664111684744723,0.013390014163841949,0.0013741175856504361
257,7.665980450957063,0.013286014447479084,0.0013531849163413655
258,7.667841705144905,0.013183221685018117,0.0013326504458600725
259,7.669695506724281,0.013081617272275994,0.0013125051016736177
260,7.671541914412637,0.012981182962153047,0.0012927400518240558
261,7.67338098623972,0.012881900856439952,0.0012733466976578324
262,7.675212779558244,0.012783753397843161,0.0012543166668016496
263,7.677037351054343,0.01268672336222218,0.0012356418063755364
264,7.678854756757842,0.012590793851032282,0.0012173141764342623
265,7.680665052052315,0.012495948283966479,0.0011993260436285779
266,7.682468291684956,0.012402170391790744,0.0011816698750781187
267,7.68426452977627,0.012309444209366747,0.0011643383324481515
268,7.686053819829567,0.012217754068856454,0.0011473242662226398
269,7.68783621474029,0.012127084593103273,0.001130620710166433
270,7.689611766805161,0.012037420689184444,0.001114220875969648
271,7.691380527731156,0.011948747542129682,0.0010981181480676121
272,7.693142548644315,0.011861050608801172,0.001082306078629989
273,7.694897880098385,0.011774315611930201,0.001066778382712966
274,7.696646572083315,0.01168852853430585,0.0010515289335686234
275,7.698388674033572,0.011603675613111352,0.001036551758105843
276,7.7001242348363235,0.011519743334403828,0.0010218410324973276
277,7.701853302839469,0.01143671842773327,0.0010073910779275271
278,7.703575925859511,0.01135458786089677,0.000993196356476456
279,7.7052921511892976,0.011273338834824141,0.000979251467134599
280,7.707002025605621,0.011192958778591148,0.0009655511419442718
281,7.708705595376668,0.011113435344556756,0.0009520902422629976
282,7.71040290626936,0.011034756403620869,0.0009388637551446218
283,7.7120940035565395,0.010956910040599158,0.000925866789834054
284,7.713778932024033,0.010879884549711689,0.0009130945743716845
285,7.715457735977602,0.01080366843018216,0.0009005424523036755
286,7.717130459249752,0.010728250381944667,0.0008882058794944665
287,7.718797145206434,0.010653619301454989,0.0008760804210379764
288,7.7204578367536225,0.010579764277603515,0.000864161748264116
289,7.722112576343782,0.010506674587726991,0.0008524456358373528
290,7.723761405982215,0.010434339693716361,0.0008409279589441886
291,7.725404367233303,0.010362749238218089,0.0008296046905665366
292,7.727041501226641,0.01029189304092637,0.0008184718988380848
293,7.7286728486630665,0.010221761094963784,0.0008075257444808499
294,7.730298449820572,0.01015234356334798,0.0007967624783192281
295,7.7319183445601345,0.01008363077554204,0.000786178438868941
296,7.733532572331436,0.010015613224086308,0.000775770049998384
297,7.73514117217848,0.009948281561309459,0.0007655338186599611
298,7.736744182745131,0.009881626596116683,0.0007554663326890876
299,7.738341642280535,0.009815639290852966,0.0007455642586686269
300,7.739933588644473,0.0097503107582394,0.0007358243398565999
301,7.74152005931261,0.009685632258380658,0.0007262433941750953
302,7.743101091381656,0.009621595195841695,0.0007168183122583733
303,7.744676721574449,0.009558191116791882,0.0007075460555582355
304,7.746246986244945,0.00949541170621479,0.000698423654504797
305,7.747811921383131,0.009433248785181897,0.0006894482067208637
306,7.749371562619853,0.00937169430818858,0.0006806168752881891
307,7.750925945231564,0.009310740360550733,0.0006719268870639335
308,7.752475104144998,0.009250379155860453,0.0006633755310457176
309,7.754019073941763,0.009190603033499292,0.0006549601567837178
310,7.755557888862862,0.009131404456207554,0.0006466781728382994
311,7.757091582813141,0.009072776007708212,0.000638527045281743
312,7.758620189365655,0.00901471039038406,0.0006305042962426648
313,7.760143741765981,0.008957200423006727,0.0006226075024917854
314,7.761662272936446,0.008900239038516227,0.0006148342940677433
315,7.763175815480297,0.008843819281849796,0.0006071823529416966
316,7.764684401685789,0.00878793430781872,0.0005996494117194975
317,7.766188063530237,0.008732577379031993,0.0005922332523802743
318,7.767686832683965,0.00867774186386561,0.0005849317050502804
319,7.769180740514229,0.008623421234476332,0.0005777426468109241
320,7.77066981808905,0.008569609064858848,0.0005706640005399187
321,7.772154096181003,0.008516299028945235,0.0005636937337845365
322,7.77363360527094,0.008463484898745668,0.0005568298576659776
323,7.775108375551656,0.008411160542529364,0.0005500704258139044
324,7.776578436931495,0.008359319923044752,0.0005434135333302155
325,7.778043819037908,0.00830795709577795,0.0005368573157811795
326,7.779504551220943,0.008257066207248542,0.0005303999482170567
327,7.780960662556694,0.008206641493341806,0.0005240396442183862
328,7.782412181850686,0.008156677277676477,0.0005177746549681315
329,7.783859137641216,0.008107167970007169,0.0005116032683489054
330,7.785301558202639,0.00805810806466066,0.0005055238080645283
331,7.786739471548601,0.008009492139005175,0.0004995346327851865
332,7.788172905435229,0.007961314851951899,0.0004936341353154911
333,7.78960188736427,0.007913570942487947,0.0004878207417847581
334,7.791026444586175,0.00786625522824004,0.00048209291085884987
335,7.792446604103153,0.00781936260406813,0.00047644913297294184
336,7.793862392672162,0.007772888040688297,0.0004708879295845993
337,7.795273836807865,0.007726826583324199,0.0004654078524465679
338,7.796680962785533,0.007681173350386418,0.0004600074828987011
339,7.798083796643924,0.007635923532179027,0.00045468543117846617
340,7.79948236418809,0.0075910723896327505,0.0004494403357494886
341,7.800876690992165,0.007546615253064094,0.00044427086264761103
342,7.8022668024021105,0.0075025475209598335,0.00043917570484396166
343,7.803652723538402,0.007458864658786271,0.00043415358162454
344,7.8050344792986985,0.007415562197822691,0.000429203237985846
345,7.806412094360458,0.00737263573401845,0.00042432344404609297
346,7.807785593183523,0.0073300809268731495,0.00041951299447155754
347,7.809155000012662,0.007287893498339377,0.00041477070791763685
348,7.810520338880076,0.007246069231747473,0.0004100954264841928
349,7.811881633607877,0.007204603970751849,0.0004054860151847818
350,7.813238907810511,0.007163493618298334,0.00040094136142937285
351,7.8145921848971724,0.007122734135612097,0.00039646037452017915
352,7.815941488074156,0.007082321541205659,0.00039204198516023
353,7.817286840347197,0.007042251909906556,0.00038768514497432966
354,7.81862826452377,0.007002521371904194,0.0003833888260420546
355,7.819965783215348,0.0069631261118154805,0.00037915202044245475
356,7.821299418839645,0.0069240623677687945,0.00037497373981013374
357,7.8226291936228085,0.006885326430505896,0.0003708530149023919
358,7.823955129601595,0.006846914642501373,0.0003667888951771269
359,7.825277248625509,0.0068088233970992305,0.00036278044838119637
360,7.826595572358917,0.006771049137666249,0.0003588267601489535
361,7.827910122283117,0.006733588356761734,0.0003549269336106775
362,7.829220919698404,0.006696437595323295,0.0003510800890106288
363,7.830527985726081,0.006659593441868315,0.00034728536333446713
364,7.83183134131046,0.006623052531710738,0.0003435419099457757
365,7.833131007220825,0.006586811546192876,0.00033984889823144784
366,7.834427004053374,0.006550867211931873,0.00033620551325569463
367,7.835719352233134,0.006515216300080526,0.00033261095542244055
368,7.837008072015842,0.006479855625602153,0.00032906444014588405
369,7.838293183489808,0.006444782046559191,0.0003255651975290015
370,7.839574706577755,0.006409992463415237,0.0003221124720497836
371,7.840852661038623,0.006375483818350245,0.00031870552225499806
372,7.842127066469356,0.00634125309458858,0.00031534362046127724
373,7.843397942306663,0.00630729731573968,0.0003120260524633378
374,7.844665307828764,0.006273613545151034,0.0003087521172491435
375,7.845929182157088,0.006240198885273216,0.00030552112672182575
376,7.847189584257976,0.006207050477036739,0.00030233240542818825
377,7.848446532944351,0.006174165499240451,0.00029918529029361894
378,7.849700046877353,0.006141541167951247,0.0002960791303632432
379,7.850950144567972,0.006109174735914857,0.00029301328654915626
380,7.852196844378649,0.0060770634919774654,0.0002899871313835745
381,7.853440164524853,0.006045204760517949,0.0002870000487777535
382,7.854680123076646,0.006013595900890505,0.0002840514337865227
383,7.85591673796022,0.005982234306877448,0.00028114069237829205
384,7.857150026959417,0.005951117406151977,0.0002782672412103887
385,7.858380007717229,0.00592024265975069,0.00027543050740958864
386,7.859606697737274,0.0058896075615556525,0.000272629928357707
387,7.860830114385263,0.00585920963778583,0.0002698649514821214
388,7.862050274890433,0.005829046446497675,0.0002671350340510995
389,7.863267196346977,0.005799115577094693,0.00026443964297381
390,7.864480895715447,0.005769414649845798,0.0002617782546048977
391,7.865691389824132,0.005739941315412288,0.00025915035455350796
392,7.866898695370435,0.005710693254383239,0.00025655543749664655
393,7.868102828922222,0.0056816681768191825,0.00025399300699676796
394,7.869303806919149,0.0056528638218038725,0.00025146257532348366
395,7.870501645673987,0.00562427795700398,0.00024896366327928896
396,7.871696361373912,0.00559590837823657,0.00024649580002920673
397,7.872887970081795,0.005567752909044191,0.0002440585229342512
398,7.874076487737463,0.00553980940027743,0.0002416513773886164
399,7.875261930158955,0.005512075729684776,0.0002392739166604968
400,7.8764443130437485,0.0054845498015096625,0.00023692570173645058
401,7.877623651969987,0.0054572295460945264,0.000234606301169218
402,7.878799962397675,0.005430112919491758,0.00023231529092890965
403,7.8799732596698755,0.005403197903081393,0.00023005225425748156
404,7.881143559013876,0.005376482503195434,0.00022781678152641806
405,7.882310875542349,0.005349964750748642,0.00022560847009754124
406,7.8834752242545,0.005323642700875694,0.00022342692418687418
407,7.884636620037196,0.0052975144325745765,0.00022127175473148097
408,7.885795077666077,0.005271578048356077,0.0002191425792592122
409,7.8869506118066655,0.005245831673899283,0.0002170390217612867
410,7.888103237015452,0.005220273457712945,0.00021496071256763902
411,7.889252967740967,0.0051949015708026,0.0002129072882249672
