x_lo,x_hi,y_lo,y_hi,depth,block_upper
8.35,8.366666666666667,-0.13333333333333336,-0.12666666666666668,0,-0.00013887386376864883
8.35,8.366666666666667,-0.14,-0.13333333333333336,0,-0.00015249582275819146
8.35,8.366666666666667,-0.14666666666666667,-0.14,0,-0.00016333174323576255
8.35,8.366666666666667,-0.15333333333333335,-0.14666666666666667,0,-0.00017092499246196206
8.35,8.366666666666667,-0.16,-0.15333333333333335,0,-0.00017481136713443985
8.35,8.366666666666667,-0.16666666666666669,-0.16,0,-0.00017452080867548728
8.35,8.366666666666667,-0.17333333333333334,-0.16666666666666669,0,-0.00016957899664290949
8.35,8.366666666666667,-0.18,-0.17333333333333334,0,-0.000159508848697662
8.35,8.366666666666667,-0.18666666666666668,-0.18,0,-0.00014383198286161672
8.35,8.366666666666667,-0.19333333333333336,-0.18666666666666668,0,-0.00012207022114616537
8.35,8.366666666666667,-0.2,-0.19333333333333336,0,-9.374723134005121e-05
8.333333333333334,8.35,-0.10666666666666667,-0.1,0,-5.6603438594474006e-05
8.333333333333334,8.35,-0.11333333333333334,-0.10666666666666667,0,-7.082281642841231e-05
8.333333333333334,8.35,-0.12,-0.11333333333333334,0,-8.402614277683019e-05
8.333333333333334,8.35,-0.12666666666666668,-0.12,0,-9.588802048980798e-05
8.333333333333334,8.35,-0.13333333333333336,-0.12666666666666668,0,-0.00010607455597111793
8.333333333333334,8.35,-0.14,-0.13333333333333336,0,-0.00011424600833285473
8.333333333333334,8.35,-0.14666666666666667,-0.14,0,-0.00012005941519785536
8.333333333333334,8.35,-0.15333333333333335,-0.14666666666666667,0,-0.00012317106477695479
8.333333333333334,8.35,-0.16,-0.15333333333333335,0,-0.00012323870776490218
8.333333333333334,8.35,-0.16666666666666669,-0.16,0,-0.00011992345010826754
8.333333333333334,8.35,-0.17333333333333334,-0.16666666666666669,0,-0.00011289132688093924
8.333333333333334,8.35,-0.18,-0.17333333333333334,0,-0.00010181461473903081
8.333333333333334,8.35,-0.18666666666666668,-0.18,0,-8.637298696872554e-05
8.333333333333334,8.35,-0.19333333333333336,-0.18666666666666668,0,-6.625464970863908e-05
8.333333333333334,8.35,-0.2,-0.19333333333333336,0,-4.1157624133504745e-05
8.316666666666666,8.333333333333334,-0.10666666666666667,-0.1,0,-4.907583464639531e-05
8.316666666666666,8.333333333333334,-0.11333333333333334,-0.10666666666666667,0,-5.890941167257313e-05
8.316666666666666,8.333333333333334,-0.12,-0.11333333333333334,0,-6.783290297891496e-05
