index,t,value_midpoint,value_lower,value_upper
369,0.69,0.23402198722866624,0.23402198722866624,0.23402198722866624
370,0.7,0.18436457951495344,0.18436457951495344,0.18436457951495344
371,0.71,0.12477124692649119,0.12477124692649119,0.12477124692649119
372,0.72,0.05832277934409996,0.05832277934409996,0.05832277934409996
373,0.73,0.00035201473529460206,0.00035201473529460206,0.00035201473529460206
374,0.74,-0.018355708662542887,-0.018355708662542887,-0.018355708662542887
375,0.75,-0.018559404836697133,-0.018559404836697133,-0.018559404836697133
376,0.7599999999999999,-0.01846391191268337,-0.01846391191268337,-0.01846391191268337
377,0.7699999999999999,-0.031406941410231815,-0.031406941410231815,-0.031406941410231815
378,0.7799999999999999,-0.10497402408242476,-0.10497402408242476,-0.10497402408242476
379,0.7899999999999999,-0.20176239728143877,-0.20176239728143877,-0.20176239728143877
380,0.7999999999999999,-0.2908672737261224,-0.2908672737261224,-0.2908672737261224
381,0.8099999999999999,-0.36453238450730296,-0.36453238450730296,-0.36453238450730296
382,0.82,-0.42267030422292196,-0.42267030422292196,-0.42267030422292196
383,0.83,-0.46700553504634446,-0.46700553504634446,-0.46700553504634446
384,0.84,-0.4994381331451671,-0.4994381331451671,-0.4994381331451671
385,0.85,-0.5218640521619642,-0.5218640521619642,-0.5218640521619642
386,0.86,-0.5366751912750356,-0.5366751912750356,-0.5366751912750356
387,0.87,-0.5453319578552323,-0.5453319578552323,-0.5453319578552323
388,0.8799999999999999,-0.5464901460489672,-0.5464901460489672,-0.5464901460489672
389,0.8899999999999999,-0.5409315379847814,-0.5409315379847814,-0.5409315379847814
390,0.8999999999999999,-0.574433742774357,-0.574433742774357,-0.574433742774357
391,0.9099999999999999,-0.6568631122579881,-0.6568631122579881,-0.6568631122579881
392,0.9199999999999999,-0.735043775789461,-0.735043775789461,-0.735043775789461
393,0.9299999999999999,-0.7877245232876036,-0.7877245232876036,-0.7877245232876036
394,0.94,-0.8098911005153817,-0.8098911005153817,-0.8098911005153817
395,0.95,-0.801036298546977,-0.801036298546977,-0.801036298546977
396,0.96,-0.762507930091385,-0.762507930091385,-0.762507930091385
397,0.97,-0.7005490710217093,-0.7005490710217093,-0.7005490710217093
398,0.98,-0.6383815638697565,-0.6383815638697565,-0.6383815638697565
399,0.99,-0.6233483818656218,-0.6233483818656218,-0.6233483818656218
400,1.0,-0.6291511281447958,-0.6291511281447958,-0.6291511281447958
401,1.0099999999999998,-0.6262940501075889,-0.6262940501075889,-0.6262940501075889
402,1.0199999999999998,-0.6166688738772022,-0.6166688738772022,-0.6166688738772022
403,1.0299999999999998,-0.6088691655633799,-0.6088691655633799,-0.6088691655633799
404,1.0399999999999998,-0.5955273404478408,-0.5955273404478408,-0.5955273404478408
405,1.0499999999999998,-0.569302749275703,-0.569302749275703,-0.569302749275703
406,1.0599999999999998,-0.5268242636913518,-0.5268242636913518,-0.5268242636913518
407,1.0699999999999998,-0.4658690405903316,-0.4658690405903316,-0.4658690405903316
408,1.0799999999999998,-0.3848621783424633,-0.3848621783424633,-0.3848621783424633
409,1.0899999999999999,-0.2850021954432421,-0.2850021954432421,-0.2850021954432421
410,1.0999999999999999,-0.1784331870897484,-0.1784331870897484,-0.1784331870897484
411,1.1099999999999999,-0.10732400660712904,-0.10732400660712904,-0.10732400660712904
412,1.1199999999999999,-0.10109864596621594,-0.10109864596621594,-0.10109864596621594
413,1.13,-0.10137485095163508,-0.10137485095163508,-0.10137485095163508
414,1.14,-0.09971187175209721,-0.09971187175209721,-0.09971187175209721
415,1.15,-0.05952466461145703,-0.05952466461145703,-0.05952466461145703
416,1.16,0.03266879907832748,0.03266879907832748,0.03266879907832748
417,1.17,0.13240826206794404,0.13240826206794404,0.13240826206794404
418,1.18,0.22214947546916228,0.22214947546916228,0.22214947546916228
419,1.19,0.2991655475179747,0.2991655475179747,0.2991655475179747
420,1.2,0.3649109274886121,0.3649109274886121,0.3649109274886121
421,1.21,0.42142924993219216,0.42142924993219216,0.42142924993219216
422,1.22,0.46969382974118057,0.46969382974118057,0.46969382974118057
423,1.23,0.5072012379787195,0.5072012379787195,0.5072012379787195
424,1.24,0.5262556160760621,0.5262556160760621,0.5262556160760621
425,1.25,0.5316208081794203,0.5316208081794203,0.5316208081794203
426,1.2599999999999998,0.5295286588533391,0.5295286588533391,0.5295286588533391
427,1.2699999999999998,0.5311937648817059,0.5311937648817059,0.5311937648817059
428,1.2799999999999998,0.5937282528295924,0.5937282528295924,0.5937282528295924
429,1.2899999999999998,0.6795695225941449,0.6795695225941449,0.6795695225941449
430,1.2999999999999998,0.7488632898273407,0.7488632898273407,0.7488632898273407
431,1.3099999999999998,0.7897992244917469,0.7897992244917469,0.7897992244917469
432,1.3199999999999998,0.8001225835230462,0.8001225835230462,0.8001225835230462
433,1.3299999999999998,0.7801718362958828,0.7801718362958828,0.7801718362958828
434,1.3399999999999999,0.732644527359871,0.732644527359871,0.732644527359871
435,1.3499999999999999,0.6686707210799857,0.6686707210799857,0.6686707210799857
436,1.3599999999999999,0.6236724723698637,0.6236724723698637,0.6236724723698637
437,1.3699999999999999,0.6265933665605865,0.6265933665605865,0.6265933665605865
438,1.38,0.6286868460620393,0.6286868460620393,0.6286868460620393
439,1.39,0.6220775214112452,0.6220775214112452,0.6220775214112452
440,1.4,0.6142480755015797,0.6142480755015797,0.6142480755015797
441,1.41,0.6085885803430262,0.6085885803430262,0.6085885803430262
442,1.42,0.5937471545571055,0.5937471545571055,0.5937471545571055
443,1.43,0.5638604207501087,0.5638604207501087,0.5638604207501087
444,1.44,0.5161371250606397,0.5161371250606397,0.5161371250606397
445,1.45,0.4486089414551262,0.4486089414551262,0.4486089414551262
446,1.46,0.36049389203119997,0.36049389203119997,0.36049389203119997
447,1.47,0.2561989238506414,0.2561989238506414,0.2561989238506414
448,1.48,0.15833179133446773,0.15833179133446773,0.15833179133446773
449,1.49,0.12030762074540018,0.12030762074540018,0.12030762074540018
450,1.5,0.12120248511058801,0.12120248511058801,0.12120248511058801
451,1.5099999999999998,0.12079889002917729,0.12079889002917729,0.12079889002917729
452,1.5199999999999998,0.11235503144184468,0.11235503144184468,0.11235503144184468
453,1.5299999999999998,0.05702914719427163,0.05702914719427163,0.05702914719427163
