3.130783737870260722e-17,2.464905232915617665e-17,1.344795556573416447e-16,6.317546485034417575e-17,7.928693443589691860e-17,-1.710198803095001166e-17,2.837817051582627411e-17,3.361988891433541116e-17,1.748412227415703595e-17,7.318793947928945859e-17,3.251450382661313257e-18,-1.382371510454556819e-17,3.660407169611469297e-18,-5.204341003552095796e-17
2.464905232915617665e-17,2.764743020909113638e-17,1.146590847929261724e-16,9.082289505943531829e-17,1.042912984645169847e-16,-4.650925615008744264e-18,5.639014354943458151e-17,5.560157800839488825e-17,5.112830824311808563e-17,5.081653967467049446e-18,3.130783737870260722e-17,1.382371510454556819e-17,1.016330793493409889e-17,1.830203584805734649e-18
1.344795556573416447e-16,1.146590847929261724e-16,1.809351667199428515e-16,1.146590847929261724e-16,8.609655279143217602e-17,1.254869475066542648e-16,6.927445980695162344e-17,1.312281052746803422e-16,7.135773589448372625e-17,4.513155248324816617e-17,1.057226472188425339e-17,6.078547117259946977e-17,1.830203584805734649e-18,4.696175606805390467e-17
6.317546485034417575e-17,9.082289505943531829e-17,1.146590847929261724e-16,1.731082073752671812e-16,2.993518469009830180e-17,5.961729687747025779e-17,6.261567475740521444e-17,1.164892883777319047e-16,-8.742061137078517974e-18,2.622618341123555392e-17,4.513155248324816617e-17,-2.622618341123555392e-17,-6.911857552272784095e-18,-1.057226472188425339e-17
7.928693443589691860e-17,1.042912984645169847e-16,8.609655279143217602e-17,2.993518469009830180e-17,3.242741756458055449e-17,8.335124741422356518e-17,4.879195965285963700e-17,1.146590847929261724e-16,1.252313495148104535e-16,1.044957768579920658e-16,4.787685786045677700e-17,-4.543827007346079398e-17,-5.976813018345906922e-17,-3.476376615483899696e-17
-1.710198803095001166e-17,-4.650925615008744264e-18,1.254869475066542648e-16,5.961729687747025779e-17,8.335124741422356518e-17,2.764743020909113638e-17,3.496824454831407189e-17,1.026655732731863335e-16,1.561302301065628492e-16,1.219798991321490925e-17,4.025437690925620629e-17,-1.001247462894528130e-17,3.184080492789845218e-17,6.098994956607454625e-18
2.837817051582627411e-17,5.639014354943458151e-17,6.927445980695162344e-17,6.261567475740521444e-17,4.879195965285963700e-17,3.496824454831407189e-17,-2.114452944376850679e-17,1.081561840276035428e-16,4.950258305178743440e-17,8.528369019576683191e-17,3.341793600997783254e-17,3.009106897432209970e-17,3.275590672030131835e-17,-2.123209462407573793e-17
3.361988891433541116e-17,5.560157800839488825e-17,1.312281052746803422e-16,1.164892883777319047e-16,1.146590847929261724e-16,1.026655732731863335e-16,1.081561840276035428e-16,1.721931055828643274e-16,6.642691523300550287e-17,1.298311555314503859e-16,5.616136810133386189e-17,5.539204863668480220e-18,9.356820043664391680e-17,8.633747676684570874e-18
1.748412227415703595e-17,5.112830824311808563e-17,7.135773589448372625e-17,-8.742061137078517974e-18,1.252313495148104535e-16,1.561302301065628492e-16,4.950258305178743440e-17,6.642691523300550287e-17,8.152104382941782052e-17,-4.371030568539258987e-18,3.293356257003326462e-17,3.105476487597624907e-17,-1.723104977143068705e-17,3.097682273386435321e-17
7.318793947928945859e-17,5.081653967467049446e-18,4.513155248324816617e-17,2.622618341123555392e-17,1.044957768579920658e-16,1.219798991321490925e-17,8.528369019576683191e-17,1.298311555314503859e-16,-4.371030568539258987e-18,4.188010210058685753e-17,6.088771036933701649e-17,6.927445980695163577e-17,6.607160353354161034e-17,-2.541544452344796439e-10
3.251450382661313257e-18,3.130783737870260722e-17,1.057226472188425339e-17,4.513155248324816617e-17,4.787685786045677700e-17,4.025437690925620629e-17,3.341793600997783254e-17,5.616136810133386189e-17,3.293356257003326462e-17,6.088771036933701649e-17,1.016330793493409889e-17,2.073557265681835383e-17,-2.541543023145294934e-10,-2.430201936226232279e-03
-1.382371510454556819e-17,1.382371510454556819e-17,6.078547117259946977e-17,-2.622618341123555392e-17,-4.543827007346079398e-17,-1.001247462894528130e-17,3.009106897432209970e-17,5.539204863668480220e-18,3.105476487597624907e-17,6.927445980695163577e-17,2.073557265681835383e-17,-2.541544408634490445e-10,-2.430201936226299934e-03,-3.932350357174108080e-02
3.660407169611469297e-18,1.016330793493409889e-17,1.830203584805734649e-18,-6.911857552272784095e-18,-5.976813018345906922e-17,3.184080492789845218e-17,3.275590672030131835e-17,9.356820043664391680e-17,-1.723104977143068705e-17,6.607160353354161034e-17,-2.541543023145294934e-10,-2.430201936226299934e-03,-3.932350357174091426e-02,-1.356333633658598214e-01
-5.204341003552095796e-17,1.830203584805734649e-18,4.696175606805390467e-17,-1.057226472188425339e-17,-3.476376615483899696e-17,6.098994956607454625e-18,-2.123209462407573793e-17,8.633747676684570874e-18,3.097682273386435321e-17,-2.541544452344796439e-10,-2.430201936226232279e-03,-3.932350357174108080e-02,-1.356333633658598214e-01,-2.724085594572575597e-01
