s,x,y,kappa,theta,radial_dot
2.960000000000000131e-02,2.862314221556212443e-02,6.355073969456550773e-03,1.709310333327270115e+01,4.673933802794961179e-01,2.841653588079626550e-02
2.980000000000000010e-02,2.880153698887701064e-02,6.445490717041696752e-03,1.705512754485547333e+01,4.708082033673089417e-01,2.859170439701616204e-02
3.000000000000000236e-02,2.897962231749091899e-02,6.536515437026579542e-03,1.701601321638412045e+01,4.742153174434329266e-01,2.876659669189916141e-02
3.020000000000000115e-02,2.915739684623343611e-02,6.628145679776183477e-03,1.697577036703460251e+01,4.776144958017747855e-01,2.894121469897487781e-02
3.039999999999999994e-02,2.933485925855853702e-02,6.720378955885386411e-03,1.693440937430828441e+01,4.810055137759090549e-01,2.911556044635289775e-02
3.060000000000000220e-02,2.951200827683547398e-02,6.813212736921332030e-03,1.689194096905430342e+01,4.843881488102453337e-01,2.928963605568586301e-02
3.080000000000000099e-02,2.968884266262090260e-02,6.906644456177143780e-03,1.684837623024413134e+01,4.877621805301752267e-01,2.946344374105926839e-02
3.099999999999999978e-02,2.986536121691212714e-02,7.000671509436511182e-03,1.680372657950194792e+01,4.911273908111498110e-01,2.963698580780924074e-02
3.120000000000000204e-02,3.004156278038125003e-02,7.095291255748625500e-03,1.675800377539575692e+01,4.944835638466396066e-01,2.981026465126928801e-02
3.140000000000000430e-02,3.021744623359016654e-02,7.190501018212983389e-03,1.671121990749428221e+01,4.978304862149286469e-01,2.998328275544740948e-02
3.160000000000000309e-02,3.039301049718628675e-02,7.286298084773568454e-03,1.666338739019449022e+01,5.011679469446974622e-01,3.015604269163488227e-02
3.180000000000000188e-02,3.056825453207892562e-02,7.382679709021884237e-03,1.661451895632571762e+01,5.044957375793495125e-01,3.032854711694823666e-02
3.200000000000000067e-02,3.074317733959623655e-02,7.479643111008328626e-03,1.656462765053566599e+01,5.078136522400356068e-01,3.050079877280586008e-02
3.219999999999999946e-02,3.091777796162270553e-02,7.577185478061401400e-03,1.651372682246464763e+01,5.111214876873356738e-01,3.067280048334091250e-02
3.239999999999999825e-02,3.109205548071713315e-02,7.675303965614225371e-03,1.646183011971412569e+01,5.144190433815535313e-01,3.084455515375224624e-02
3.260000000000000397e-02,3.126600902021114264e-02,7.773995698037856374e-03,1.640895148061596842e+01,5.177061215415866835e-01,3.101606576859508232e-02
3.280000000000000276e-02,3.143963774428813057e-02,7.873257769480843452e-03,1.635510512680963302e+01,5.209825272023291820e-01,3.118733539001331337e-02
3.300000000000000155e-02,3.161294085804281645e-02,7.973087244714563079e-03,1.630030555563337558e+01,5.242480682705734640e-01,3.135836715591532042e-02
3.320000000000000034e-02,3.178591760752130096e-02,8.073481159983738470e-03,1.624456753233764061e+01,5.275025555793705356e-01,3.152916427809538541e-02
3.339999999999999913e-02,3.195856727974176470e-02,8.174436523861655646e-03,1.618790608212701088e+01,5.307458029408170797e-01,3.169973004030254143e-02
3.360000000000000486e-02,3.213088920269589061e-02,8.275950318109554990e-03,1.613033648203920478e+01,5.339776271972337396e-01,3.187006779625927572e-02
3.380000000000000365e-02,3.230288274533102411e-02,8.378019498539630155e-03,1.607187425266796410e+01,5.371978482707044922e-01,3.204018096763191353e-02
3.400000000000000244e-02,3.247454731751332063e-02,8.480640995881191108e-03,1.601253514973853598e+01,5.404062892109451344e-01,3.221007304195525750e-02
3.420000000000000123e-02,3.264588236997185283e-02,8.583811716649368539e-03,1.595233515554321713e+01,5.436027762414732400e-01,3.237974757051342856e-02
3.440000000000000002e-02,3.281688739422392032e-02,8.687528544015929444e-03,1.589129047024549379e+01,5.467871388040520531e-01,3.254920816617944829e-02
3.459999999999999881e-02,3.298756192248170765e-02,8.791788338681631385e-03,1.582941750306086703e+01,5.499592096013826703e-01,3.271845850121585242e-02
3.480000000000000454e-02,3.315790552754042941e-02,8.896587939749633217e-03,1.576673286332319002e+01,5.531188246380212004e-01,3.288750230503870164e-02
3.500000000000000333e-02,3.332791782264816344e-02,9.001924165599431427e-03,1.570325335144463530e+01,5.562658232594979157e-01,3.305634336194746697e-02
3.520000000000000212e-02,3.349759846135764302e-02,9.107793814760855450e-03,1.563899594977847052e+01,5.594000481896201915e-01,3.322498550882323209e-02
3.540000000000000091e-02,3.366694713736013284e-02,9.214193666787577272e-03,1.557397781339275689e+01,5.625213455659372475e-01,3.339343263279775237e-02
3.559999999999999970e-02,3.383596358430167317e-02,9.321120483129666928e-03,1.550821626076436210e+01,5.656295649733529274e-01,3.356168866889574359e-02
3.579999999999999849e-02,3.400464757558194218e-02,9.428571008004718590e-03,1.544172876440211084e+01,5.687245594758695288e-01,3.372975759765311360e-02
