s,x,y,kappa,theta,radial_dot
4.800000000000000447e-03,4.797843172345482056e-03,1.235009670658875135e-04,1.208619791167759239e+01,5.313985042750000998e-02,4.797630321303856561e-03
5.000000000000000104e-03,4.997547680139282321e-03,1.343660836210332145e-04,1.216439130753679265e+01,5.556490934942144577e-02,4.997297000720203781e-03
5.200000000000000629e-03,5.197225162106686343e-03,1.457170144162567228e-04,1.224160569012127731e+01,5.800550904918725520e-02,5.196931870440173185e-03
5.400000000000000286e-03,5.396874253641703416e-03,1.575567750891886532e-04,1.231780806677418028e+01,6.046145042487679339e-02,5.396533194919517391e-03
5.599999999999999943e-03,5.596493570161207437e-03,1.698883366319495940e-04,1.239296573399904844e+01,6.293252780495410537e-02,5.596099208991039096e-03
5.800000000000000468e-03,5.796081707460441594e-03,1.827146239916675806e-04,1.246704630914859280e+01,6.541852900926888037e-02,5.795628119002233999e-03
6.000000000000000125e-03,5.995637242090457765e-03,1.960385146860438885e-04,1.254001776208060370e+01,6.791923541639179052e-02,5.995118104019842888e-03
6.200000000000000649e-03,6.195158731757403024e-03,2.098628374354353187e-04,1.261184844673067573e+01,7.043442203727293127e-02,6.194567317100437703e-03
6.400000000000000307e-03,6.394644715743518816e-03,2.241903708129163765e-04,1.268250713255100592e+01,7.296385759520108982e-02,6.393973886626041526e-03
6.599999999999999964e-03,6.594093715349701873e-03,2.390238419137814124e-04,1.275196303576427503e+01,7.550730461203261634e-02,6.593335917703579442e-03
6.800000000000000488e-03,6.793504234359411774e-03,2.543659250459363299e-04,1.282018585038114367e+01,7.806451950064716150e-02,6.792651493626776851e-03
7.000000000000000146e-03,6.992874759523688352e-03,2.702192404426197354e-04,1.288714577892986846e+01,8.063525266357825239e-02,6.991918677398952647e-03
7.200000000000000670e-03,7.192203761067011807e-03,2.865863529988812888e-04,1.295281356284687924e+01,8.321924859775593764e-02,7.191135513314998555e-03
7.400000000000000328e-03,7.391489693213663774e-03,3.034697710332249555e-04,1.301716051247662520e+01,8.581624600528828251e-02,7.390300028600584395e-03
7.599999999999999985e-03,7.590730994734266705e-03,3.208719450758115255e-04,1.308015853662987737e+01,8.842597791019891906e-02,7.589410235106582199e-03
7.800000000000000509e-03,7.789926089512077406e-03,3.387952666845886625e-04,1.314178017164955925e+01,9.104817178102686537e-02,7.788464131056392452e-03
8.000000000000000167e-03,7.989073387128616671e-03,3.572420672906956589e-04,1.320199860993432672e+01,9.368254965918525190e-02,7.987459702843787215e-03
8.200000000000000691e-03,8.188171283468175313e-03,3.762146170744632909e-04,1.326078772786979343e+01,9.632882829296567084e-02,8.186394926878696673e-03
8.400000000000001216e-03,8.387218161340664890e-03,3.957151238732985968e-04,1.331812211311909877e+01,9.898671927706456652e-02,8.385267771478174814e-03
8.600000000000000006e-03,8.586212391122295326e-03,4.157457321227145831e-04,1.337397709122463141e+01,1.016559291974989260e-01,8.584076198799674151e-03
8.800000000000000530e-03,8.785152331413494803e-03,4.363085218317309813e-04,1.342832875147411009e+01,1.043361597817688002e-01,8.782818166813591981e-03
9.000000000000001055e-03,8.984036329713437907e-03,4.574055075938322302e-04,1.348115397198514032e+01,1.070271080541147363e-01,8.981491631311904963e-03
9.199999999999999845e-03,9.182862723110560982e-03,4.790386376346358367e-04,1.353243044396397110e+01,1.097284664957096367e-01,9.180094547949560480e-03
9.400000000000000369e-03,9.381629838988377740e-03,5.012097928973793370e-04,1.358213669509495070e+01,1.124399232096155304e-01,9.378624874315261151e-03
9.600000000000000894e-03,9.580335995745861352e-03,5.239207861672888055e-04,1.363025211201931697e+01,1.151611620903269517e-01,9.577080572028003058e-03
9.799999999999999684e-03,9.778979503531674833e-03,5.471733612358528360e-04,1.367675696186291212e+01,1.178918629977151605e-01,9.775459608855769852e-03
1.000000000000000021e-02,9.977558664991465626e-03,5.709691921059732202e-04,1.372163241277486101e+01,1.206317019351789421e-01,9.973759960852618400e-03
1.020000000000000073e-02,1.017607177602741254e-02,5.953098822389128134e-04,1.376486055344006054e+01,1.233803512318004392e-01,1.017197961451029621e-02
1.040000000000000126e-02,1.037451712656921494e-02,6.201969638439166219e-04,1.380642441153131905e+01,1.261374797282975579e-01,1.037011656892046843e-02
1.060000000000000005e-02,1.057289300135564984e-02,6.456318972113211062e-04,1.384630797106799527e+01,1.289027529665574823e-01,1.056816883794360271e-02
1.080000000000000057e-02,1.077119768072584173e-02,6.716160700899175820e-04,1.388449618865068125e+01,1.316758333825293614e-01,1.076613445238041276e-02
1.100000000000000110e-02,1.096942944141931706e-02,6.981507971092739068e-04,1.392097500854347558e+01,1.344563805022487846e-01,1.096401146214181013e-02
1.119999999999999989e-02,1.116758655738394820e-02,7.252373192476673598e-04,1.395573137657757279e+01,1.372440511407608810e-01,1.116179793841323535e-02
1.140000000000000041e-02,1.136566730059084158e-02,7.528768033462175440e-04,1.398875325285184523e+01,1.400384996037038199e-01,1.135949197580920882e-02
1.160000000000000094e-02,1.156366994185519317e-02,7.810703416697467767e-04,1.402002962320946011e+01,1.428393778913099599e-01,1.155709169451396220e-02
1.179999999999999973e-02,1.176159275166217995e-02,8.098189515148404615e-04,1.404955050947073047e+01,1.456463359045779560e-01,1.175459524240398193e-02
1.200000000000000025e-02,1.195943400099688456e-02,8.391235748655117427e-04,1.407730697840577783e+01,1.484590216533656082e-01,1.195200079714836550e-02
1.220000000000000077e-02,1.215719196217723494e-02,8.689850780968113144e-04,1.410329114943269602e+01,1.512770814661494601e-01,1.214930656828282218e-02
1.240000000000000130e-02,1.235486490968901348e-02,8.994042517266664450e-04,1.412749620102951731e+01,1.541001602011956850e-01,1.234651079925328833e-02
1.260000000000000009e-02,1.255245112102188094e-02,9.303818102161600951e-04,1.414991637585083950e+01,1.569279014588837173e-01,1.254361176942514131e-02
1.280000000000000061e-02,1.274994887750542823e-02,9.619183918184040852e-04,1.417054698454267303e+01,1.597599477949230851e-01,1.274060779605402059e-02
1.300000000000000114e-02,1.294735646514421495e-02,9.940145584760873027e-04,1.418938440825137981e+01,1.625959409342024875e-01,1.293749723621437538e-02
1.319999999999999993e-02,1.314467217545082015e-02,1.026670795767725512e-03,1.420642609982552074e+01,1.654355219850101588e-01,1.313427848868198994e-02
1.340000000000000045e-02,1.334189430627586402e-02,1.059887512902566798e-03,1.422167058371171322e+01,1.682783316533638940e-01,1.333094999576673809e-02
1.360000000000000098e-02,1.353902116263398098e-02,1.093665042764039664e-03,1.423511745454866251e+01,1.711240104571899456e-01,1.352751024509194974e-02
1.380000000000000150e-02,1.373605105752478787e-02,1.128003642001578887e-03,1.424676737446516839e+01,1.739721989400913327e-01,1.372395777131700002e-02
1.400000000000000029e-02,1.393298231274780682e-02,1.162903491170586912e-03,1.425662206909175111e+01,1.768225378844469897e-01,1.392029115779970690e-02
1.420000000000000082e-02,1.412981325971039530e-02,1.198364694920234577e-03,1.426468432229689931e+01,1.796746685235858509e-01,1.411650903819534029e-02
1.440000000000000134e-02,1.432654224022767570e-02,1.234387282228734941e-03,1.427095796966191799e+01,1.825282327527817383e-01,1.431261009798919653e-02
1.460000000000000013e-02,1.452316760731355016e-02,1.270971206685673864e-03,1.427544789071103715e+01,1.853828733388190042e-01,1.450859307595983409e-02
1.480000000000000066e-02,1.471968772596183792e-02,1.308116346820909241e-03,1.427815999991505613e+01,1.882382341278816262e-01,1.470445676557022817e-02
1.500000000000000118e-02,1.491610097391660346e-02,1.345822506479495270e-03,1.427910123648999097e+01,1.910939602515221436e-01,1.490020001628424712e-02
1.519999999999999997e-02,1.511240574243080670e-02,1.384089415242035874e-03,1.427827955301360063e+01,1.939496983304724864e-01,1.509582173480612972e-02
1.540000000000000049e-02,1.530860043701237801e-02,1.422916728889808300e-03,1.427570390288566493e+01,1.968050966760624132e-01,1.529132088624067520e-02
1.560000000000000102e-02,1.550468347815685266e-02,1.462304029913941541e-03,1.427138422665917972e+01,1.996598054890169061e-01,1.548669649517221171e-02
1.580000000000000154e-02,1.570065330206576321e-02,1.502250828067891930e-03,1.426533143727232300e+01,2.025134770554100627e-01,1.568194764666046293e-02
1.600000000000000033e-02,1.589650836134995707e-02,1.542756560962393018e-03,1.425755740421243267e+01,2.053657659395585200e-01,1.587707348715171329e-02
1.619999999999999912e-02,1.609224712571710389e-02,1.583820594702017989e-03,1.424807493664553171e+01,2.082163291736442989e-01,1.607207322530389629e-02
1.640000000000000138e-02,1.628786808264261199e-02,1.625442224562437601e-03,1.423689776554627784e+01,2.110648264438635124e-01,1.626694613272432893e-02
1.660000000000000017e-02,1.648336973802323746e-02,1.667620675707413283e-03,1.422404052486512960e+01,2.139109202729046477e-01,1.646169154461911768e-02
1.680000000000000243e-02,1.667875061681277707e-02,1.710355103944532227e-03,1.420951873177081914e+01,2.167542761985682687e-01,1.665630886035349145e-02
1.700000000000000122e-02,1.687400926363909204e-02,1.753644596518620690e-03,1.419334876600787432e+01,2.195945629483461170e-01,1.685079754392239046e-02
1.720000000000000001e-02,1.706914424340194927e-02,1.797488172941775347e-03,1.417554784841011717e+01,2.224314526097878886e-01,1.704515712433101252e-02
1.740000000000000227e-02,1.726415414185103817e-02,1.841884785858872130e-03,1.415613401861210541e+01,2.252646207964901226e-01,1.723938719588513288e-02
1.760000000000000106e-02,1.745903756614364255e-02,1.886833321947405020e-03,1.413512611200193092e+01,2.280937468095514953e-01,1.743348741839119073e-02
1.779999999999999985e-02,1.765379314538149252e-02,1.932332602850476066e-03,1.411254373595947520e+01,2.309185137943476074e-01,1.762745751726649268e-02
1.800000000000000211e-02,1.784841953112630344e-02,1.978381386141703658e-03,1.408840724542505818e+01,2.337386088924860994e-01,1.782129728355990109e-02
1.820000000000000090e-02,1.804291539789355109e-02,2.024978366320814589e-03,1.406273771784446147e+01,2.365537233888130308e-01,1.801500657388366636e-02
1.839999999999999969e-02,1.823727944362418807e-02,2.072122175838654861e-03,1.403555692753629636e+01,2.393635528533510914e-01,1.820858531025731919e-02
1.860000000000000195e-02,1.843151039013383660e-02,2.119811386150317108e-03,1.400688731952893384e+01,2.421677972780576504e-01,1.840203347986458030e-02
1.880000000000000074e-02,1.862560698353923211e-02,2.168044508795079466e-03,1.397675198291417331e+01,2.449661612083019468e-01,1.859535113472451581e-02
1.899999999999999953e-02,1.881956799466162275e-02,2.216819996501834689e-03,1.394517462376473560e+01,2.477583538689698273e-01,1.878853839127842332e-02
1.920000000000000179e-02,1.901339221940688898e-02,2.266136244318654909e-03,1.391217953766377846e+01,2.505440892851126811e-01,1.898159542989387785e-02
1.940000000000000058e-02,1.920707847912218186e-02,2.315991590765141984e-03,1.387779158189359130e+01,2.533230863970684088e-01,1.917452249428783576e-02
1.959999999999999937e-02,1.940062562092899345e-02,2.366384319006206455e-03,1.384203614733126919e+01,2.560950691699908632e-01,1.936731989087058653e-02
1.980000000000000163e-02,1.959403251803244414e-02,2.417312658045891235e-03,1.380493913009862972e+01,2.588597666977338618e-01,1.955998798801262054e-02
2.000000000000000042e-02,1.978729807000678340e-02,2.468774783939868284e-03,1.376652690301339454e+01,2.616169133010450287e-01,1.975252721523662255e-02
2.020000000000000268e-02,1.998042120305709018e-02,2.520768821025240469e-03,1.372682628688835749e+01,2.643662486200352157e-01,1.994493806233694003e-02
2.040000000000000147e-02,2.017340087025707232e-02,2.573292843166244750e-03,1.368586452172447032e+01,2.671075177008964685e-01,2.013722107842893030e-02
2.060000000000000026e-02,2.036623605176313134e-02,2.626344875014511443e-03,1.364366923784357866e+01,2.698404710768532722e-01,2.032937687093079593e-02
2.080000000000000251e-02,2.055892575500466515e-02,2.679922893282480050e-03,1.360026842700545480e+01,2.725648648433381949e-01,2.052140610448054125e-02
2.100000000000000130e-02,2.075146901485075412e-02,2.734024828028620326e-03,1.355569041355308180e+01,2.752804607273940385e-01,2.071330949979091271e-02
2.120000000000000009e-02,2.094386489375342844e-02,2.788648563953106778e-03,1.350996382562945186e+01,2.779870261513122665e-01,2.090508783244509824e-02
2.140000000000000235e-02,2.113611248186758607e-02,2.843791941702586163e-03,1.346311756650786151e+01,2.806843342905260275e-01,2.109674193163618705e-02
2.160000000000000114e-02,2.132821089714786664e-02,2.899452759182715236e-03,1.341518078607700737e+01,2.833721641257844759e-01,2.128827267885341490e-02
2.179999999999999993e-02,2.152015928542268600e-02,2.955628772877156446e-03,1.336618285252058236e+01,2.860503004896441936e-01,2.147968100651823434e-02
2.200000000000000219e-02,2.171195682044570544e-02,3.012317699171717517e-03,1.331615332423045750e+01,2.887185341073193467e-01,2.167096789657340164e-02
2.220000000000000098e-02,2.190360270392503056e-02,3.069517215682359031e-03,1.326512192199076345e+01,2.913766616319414804e-01,2.186213437902817525e-02
2.239999999999999977e-02,2.209509616553050060e-02,3.127224962585817107e-03,1.321311850146931555e+01,2.940244856742874613e-01,2.205318153046292168e-02
2.260000000000000203e-02,2.228643646287939081e-02,3.185438543951585235e-03,1.316017302605106920e+01,2.966618148270395161e-01,2.224411047249632428e-02
2.280000000000000082e-02,2.247762288150091659e-02,3.244155529074044860e-03,1.310631554004718957e+01,2.992884636836493084e-01,2.243492237021836935e-02
2.299999999999999961e-02,2.266865473477999021e-02,3.303373453803562943e-03,1.305157614231181107e+01,3.019042528518852131e-01,2.262561843059256866e-02
2.320000000000000187e-02,2.285953136388058776e-02,3.363089821875375144e-03,1.299598496029676120e+01,3.045090089621461105e-01,2.281619990083037092e-02
2.340000000000000066e-02,2.305025213764922212e-02,3.423302106235120556e-03,1.293957212457357642e+01,3.071025646706331269e-01,2.300666806674128012e-02
2.359999999999999945e-02,2.324081645249901143e-02,3.484007750359933812e-03,1.288236774384997219e+01,3.096847586574754674e-01,2.319702425106174443e-02
2.380000000000000171e-02,2.343122373227479738e-02,3.545204169573989549e-03,1.282440188050684071e+01,3.122554356199112036e-01,2.338726981176603506e-02
2.400000000000000050e-02,2.362147342809980954e-02,3.606888752357465758e-03,1.276570452667997024e+01,3.148144462606298766e-01,2.357740614036231072e-02
2.420000000000000276e-02,2.381156501820447247e-02,3.669058861647914258e-03,1.270630558090909901e+01,3.173616472713888248e-01,2.376743466017694484e-02
2.440000000000000155e-02,2.400149800773780998e-02,3.731711836133029103e-03,1.264623482537541577e+01,3.198969013120172566e-01,2.395735682463018615e-02
2.460000000000000034e-02,2.419127192856206088e-02,3.794844991533892660e-03,1.258552190374715885e+01,3.224200769849294712e-01,2.414717411550623000e-02
2.480000000000000260e-02,2.438088633903103333e-02,3.858455621877752637e-03,1.252419629965054426e+01,3.249310488052692958e-01,2.433688804122051755e-02
2.500000000000000139e-02,2.457034082375278081e-02,3.922541000759461813e-03,1.246228731578291438e+01,3.274296971668126388e-01,2.452650013508727439e-02
2.520000000000000018e-02,2.475963499333722756e-02,3.987098382590732217e-03,1.239982405368227525e+01,3.299159083037591644e-01,2.471601195359007797e-02
2.540000000000000244e-02,2.494876848412924675e-02,4.052125003836383639e-03,1.233683539416622033e+01,3.323895742485440397e-01,2.490542507465805591e-02
2.560000000000000123e-02,2.513774095792787114e-02,4.117618084236800667e-03,1.227334997845192532e+01,3.348505927858058118e-01,2.509474109595059496e-02
2.580000000000000002e-02,2.532655210169222626e-02,4.183574828015884824e-03,1.220939618996689546e+01,3.372988674026476952e-01,2.528396163315290573e-02
2.600000000000000228e-02,2.551520162723474108e-02,4.249992425073757622e-03,1.214500213685876062e+01,3.397343072353302684e-01,2.547308831828505593e-02
2.620000000000000107e-02,2.570368927090230932e-02,4.316868052163564014e-03,1.208019563521111550e+01,3.421568270125372457e-01,2.566212279802676174e-02
2.639999999999999986e-02,2.589201479324599806e-02,4.384198874051748254e-03,1.201500419297065925e+01,3.445663469953554325e-01,2.585106673206034184e-02
2.660000000000000211e-02,2.608017797867989360e-02,4.451982044661184634e-03,1.194945499458954075e+01,3.469627929141114731e-01,2.603992179143382532e-02
2.680000000000000090e-02,2.626817863512969850e-02,4.520214708196601885e-03,1.188357488638551551e+01,3.493460959022089418e-01,2.622868965694651056e-02
2.699999999999999969e-02,2.645601659367175645e-02,4.588894000251796459e-03,1.181739036262101195e+01,3.517161924271094975e-01,2.641737201755878575e-02
2.720000000000000195e-02,2.664369170816300800e-02,4.658017048898109927e-03,1.175092755230085118e+01,3.540730242186017063e-01,2.660597056882819597e-02
2.740000000000000074e-02,2.683120385486255713e-02,4.727580975753726406e-03,1.168421220668737703e+01,3.564165381945005318e-01,2.679448701137342181e-02
2.760000000000000300e-02,2.701855293204543859e-02,4.797582897033379756e-03,1.161726968753009892e+01,3.587466863839223197e-01,2.698292304936795311e-02
2.780000000000000179e-02,2.720573885960912361e-02,4.868019924578049877e-03,1.155012495600603550e+01,3.610634258482759429e-01,2.717128038906487658e-02
2.800000000000000058e-02,2.739276157867345796e-02,4.938889166864327170e-03,1.148280256236584584e+01,3.633667186001131033e-01,2.735956073735433536e-02
2.820000000000000284e-02,2.757962105117449381e-02,5.010187729993093898e-03,1.141532663627946675e+01,3.656565315199776789e-01,2.754776580035494388e-02
2.840000000000000163e-02,2.776631725945285373e-02,5.081912718657242284e-03,1.134772087787419714e+01,3.679328362713930045e-01,2.773589728204036570e-02
2.860000000000000042e-02,2.795285020583720623e-02,5.154061237088180397e-03,1.128000854945701015e+01,3.701956092141260868e-01,2.792395688290226843e-02
2.880000000000000268e-02,2.813921991222334898e-02,5.226630389980879525e-03,1.121221246791217041e+01,3.724448313158630341e-01,2.811194629865060302e-02
2.900000000000000147e-02,2.832542641964946872e-02,5.299617283397274788e-03,1.114435499776399752e+01,3.746804880624306500e-01,2.829986721895210583e-02
2.920000000000000026e-02,2.851146978786813294e-02,5.373019025647859416e-03,1.107645804489403218e+01,3.769025693666964161e-01,2.848772132620792930e-02
2.940000000000000252e-02,2.869735009491550248e-02,5.446832728151317429e-03,1.100854305090109797e+01,3.791110694762759303e-01,2.867551029437108087e-02
2.960000000000000131e-02,2.888306743667827178e-02,5.521055506272091497e-03,1.094063098809187728e+01,3.813059868801751962e-01,2.886323578780419785e-02
2.980000000000000010e-02,2.906862192645887771e-02,5.595684480135814862e-03,1.087274235508891174e+01,3.834873242144932748e-01,2.905089946017835878e-02
3.000000000000000236e-02,2.925401369453939707e-02,5.670716775422526661e-03,1.080489717304268460e+01,3.856550881673064812e-01,2.923850295341320210e-02
3.020000000000000115e-02,2.943924288774464951e-02,5.746149524137655028e-03,1.073711498243337914e+01,3.878092893828540833e-01,2.942604789665876491e-02
3.039999999999999994e-02,2.962430966900495705e-02,5.821979865360770584e-03,1.066941484044762767e+01,3.899499423651421881e-01,2.961353590531930896e-02
3.060000000000000220e-02,2.980921421691898332e-02,5.898204945972102507e-03,1.060181531891521267e+01,3.920770653810785045e-01,2.980096858011923103e-02
3.080000000000000099e-02,2.999395672531708634e-02,5.974821921356873559e-03,1.053433450279005790e+01,3.941906803632490019e-01,2.998834750621123119e-02
3.099999999999999978e-02,3.017853740282563230e-02,6.051827956087527799e-03,1.046698998915946532e+01,3.962908128124439378e-01,3.017567425232665565e-02
3.120000000000000204e-02,3.036295647243263465e-02,6.129220224583913426e-03,1.039979888676552200e+01,3.983774917000364457e-01,3.036295036996803504e-02
3.140000000000000430e-02,3.054721417105510026e-02,6.206995911751532653e-03,1.033277781602198608e+01,4.004507493703152177e-01,3.055017739264358559e-02
3.160000000000000309e-02,3.073131074910849525e-02,6.285152213597993039e-03,1.026594290950981048e+01,4.025106214428683660e-01,3.073735683514352765e-02
3.180000000000000188e-02,3.091524647007866042e-02,6.363686337827797329e-03,1.019930981293450500e+01,4.045571467151127809e-01,3.092449019285792300e-02
3.200000000000000067e-02,3.109902161009650556e-02,6.442595504415620997e-03,1.013289368652820421e+01,4.065903670650590218e-01,3.111157894113567371e-02
3.219999999999999946e-02,3.128263645751584027e-02,6.521876946158271758e-03,1.006670920687898985e+01,4.086103273543997272e-01,3.129862453468431477e-02
3.239999999999999825e-02,3.146609131249462205e-02,6.601527909205516693e-03,1.000077056917053220e+01,4.106170753320046440e-01,3.148562840701006615e-02
3.260000000000000397e-02,3.164938648657997233e-02,6.681545653569986865e-03,9.935091489814546151e+00,4.126106615379032116e-01,3.167259196989782866e-02
3.280000000000000276e-02,3.183252230229715457e-02,6.761927453616369335e-03,9.869685209458797459e+00,4.145911392078305280e-01,3.185951661293024567e-02
3.300000000000000155e-02,3.201549909274291339e-02,6.842670598530163281e-03,9.804564496353526337e+00,4.165585641784117499e-01,3.204640370304561586e-02
3.320000000000000034e-02,3.219831720118329632e-02,6.923772392766189276e-03,9.739741650059043465e+00,4.185129947930529837e-01,3.223325458413364014e-02
3.339999999999999913e-02,3.238097698065626334e-02,7.005230156477158798e-03,9.675228505477384999e+00,4.204544918086066119e-01,3.242007057666859704e-02
3.360000000000000486e-02,3.256347879357934794e-02,7.087041225922562429e-03,9.611036437191408766e+00,4.223831183028735614e-01,3.260685297737905136e-02
3.380000000000000365e-02,3.274582301136247375e-02,7.169202953858135226e-03,9.547176364094337231e+00,4.242989395830021326e-01,3.279360305895342304e-02
3.400000000000000244e-02,3.292801001402628769e-02,7.251712709906243601e-03,9.483658754293289306e+00,4.262020230948408983e-01,3.298032206978066677e-02
3.420000000000000123e-02,3.311004018982600938e-02,7.334567880907428769e-03,9.420493630270582841e+00,4.280924383332972982e-01,3.316701123372509802e-02
3.440000000000000002e-02,3.329191393488112327e-02,7.417765871253458043e-03,9.357690574286705143e+00,4.299702567537529996e-01,3.335367174993469214e-02
3.459999999999999881e-02,3.347363165281098951e-02,7.501304103202184950e-03,9.295258734009173907e+00,4.318355516845825970e-01,3.354030479268194781e-02
3.480000000000000454e-02,3.365519375437657501e-02,7.585180017174537360e-03,9.233206828351798734e+00,4.336883982408187288e-01,3.372691151123639874e-02
3.500000000000000333e-02,3.383660065712834619e-02,7.669391072033951082e-03,9.171543153509118085e+00,4.355288732390047990e-01,3.391349302976790631e-02
3.520000000000000212e-02,3.401785278506063576e-02,7.753934745348619283e-03,9.110275589171259014e+00,4.373570551132728301e-01,3.410005044727988655e-02
3.540000000000000091e-02,3.419895056827233770e-02,7.838808533636833567e-03,9.049411604904580742e+00,4.391730238326804203e-01,3.428658483757143771e-02
3.559999999999999970e-02,3.437989444263427063e-02,7.924009952595807010e-03,8.988958266684093701e+00,4.409768608198392781e-01,3.447309724922757723e-02
3.579999999999999849e-02,3.456068484946315383e-02,8.009536537314300084e-03,8.928922243563572891e+00,4.427686488708640344e-01,3.465958870563655425e-02
3.600000000000000422e-02,3.474132223520234874e-02,8.095385842469401613e-03,8.869309814470399900e+00,4.445484720766674780e-01,3.484606020503339119e-02
3.620000000000000301e-02,3.492180705110934508e-02,8.181555442507790904e-03,8.810126875111649269e+00,4.463164157456256942e-01,3.503251272056856491e-02
3.640000000000000180e-02,3.510213975295022742e-02,8.268042931811891288e-03,8.751378944979045116e+00,4.480725663276347581e-01,3.521894720040120996e-02
3.660000000000000059e-02,3.528232080070093507e-02,8.354845924851184852e-03,8.693071174440492044e+00,4.498170113395766889e-01,3.540536456781542829e-02
3.679999999999999938e-02,3.546235065825557864e-02,8.441962056319099461e-03,8.635208351906410229e+00,4.515498392922113191e-01,3.559176572135933081e-02
3.700000000000000511e-02,3.564222979314168871e-02,8.529388981255799432e-03,8.577794911059331895e+00,4.532711396185079566e-01,3.577815153500541606e-02
3.720000000000000390e-02,3.582195867624247965e-02,8.617124375157211164e-03,8.520834938135980252e+00,4.549810026034274979e-01,3.596452285833157819e-02
3.740000000000000269e-02,3.600153778152619805e-02,8.705165934070693140e-03,8.464332179251018218e+00,4.566795193151662047e-01,3.615088051672193936e-02
3.760000000000000148e-02,3.618096758578244476e-02,8.793511374677626113e-03,8.408290047752560170e+00,4.583667815378665300e-01,3.633722531158637553e-02
3.780000000000000027e-02,3.636024856836556074e-02,8.882158434363327665e-03,8.352711631599460063e+00,4.600428817058017095e-01,3.652355802059797235e-02
3.799999999999999906e-02,3.653938121094504193e-02,8.971104871274599921e-03,8.297599700751362661e+00,4.617079128390367826e-01,3.670987939794756461e-02
3.820000000000000479e-02,3.671836599726296252e-02,9.060348464365292065e-03,8.242956714562327036e+00,4.633619684805682093e-01,3.689619017461440859e-02
3.840000000000000357e-02,3.689720341289836475e-02,9.149887013430172550e-03,8.188784829169822643e+00,4.650051426349414152e-01,3.708249105865219636e-02
