phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
9.773843811168245743e-01,1.128175288511524821e+00,2.313717460042980789e-01,2.313717460042980789e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
9.948376736367678941e-01,1.128500860983982834e+00,2.305516004934085039e-01,2.305516004934085039e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.012290966156711214e+00,1.128482681162151557e+00,2.296612267316051337e-01,2.296612267316051337e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.029744258676654534e+00,1.128120754583781027e+00,2.287008959353610538e-01,2.287008959353610538e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.047197551196597631e+00,1.127415191495213076e+00,2.276709006307397476e-01,2.276709006307397753e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.064650843716540951e+00,1.126366206817799753e+00,2.265715545642887907e-01,2.265715545642887907e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.082104136236484271e+00,1.124974120082435025e+00,2.254031926074696046e-01,2.254031926074696324e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.099557428756427591e+00,1.123239355332224410e+00,2.241661706546524135e-01,2.241661706546524135e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.117010721276370910e+00,1.121162440993315412e+00,2.228608655147073792e-01,2.228608655147073792e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.134464013796314230e+00,1.118744009713935617e+00,2.214876747962248871e-01,2.214876747962248593e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.151917306316257550e+00,1.115984798171680392e+00,2.200470167864001514e-01,2.200470167864001236e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.169370598836200870e+00,1.112885646849114396e+00,2.185393303236189966e-01,2.185393303236189688e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.186823891356144189e+00,1.109447499777753032e+00,2.169650746637832028e-01,2.169650746637832028e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.204277183876087287e+00,1.105671404250499812e+00,2.153247293404169926e-01,2.153247293404169926e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.221730476396030607e+00,1.101558510502632648e+00,2.136187940185961809e-01,2.136187940185961531e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.239183768915973927e+00,1.097110071361429462e+00,2.118477883427455633e-01,2.118477883427455355e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.256637061435917246e+00,1.092327441864545667e+00,2.100122517783501452e-01,2.100122517783501175e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.274090353955860566e+00,1.087212078847256569e+00,2.081127434476286731e-01,2.081127434476286453e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.291543646475803886e+00,1.081765540498690559e+00,2.061498419592196207e-01,2.061498419592196485e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.308996938995747206e+00,1.075989485887190344e+00,2.041241452319314531e-01,2.041241452319314531e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.326450231515690525e+00,1.069885674454944979e+00,2.020362703126106496e-01,2.020362703126106496e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.343903524035633845e+00,1.063455965482045240e+00,1.998868531881833055e-01,1.998868531881833333e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.361356816555576943e+00,1.056702317520130441e+00,1.976765485919274590e-01,1.976765485919274590e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.378810109075520263e+00,1.049626787795794103e+00,1.954060298040347643e-01,1.954060298040347921e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.396263401595463582e+00,1.042231531583931670e+00,1.930759884465230170e-01,1.930759884465230447e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.413716694115406902e+00,1.034518801551225664e+00,1.906871342725613983e-01,1.906871342725613983e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.431169986635350222e+00,1.026490947069958359e+00,1.882401949502726102e-01,1.882401949502726102e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.448623279155293542e+00,1.018150413502372009e+00,1.857359158410782085e-01,1.857359158410782085e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.466076571675236861e+00,1.009499741455788691e+00,1.831750597726544139e-01,1.831750597726544139e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.483529864195180181e+00,1.000541566008714467e+00,1.805584068065672343e-01,1.805584068065672343e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.500983156715123501e+00,9.912786159081700132e-01,1.778867540006582038e-01,1.778867540006582038e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.518436449235066599e+00,9.817137127384883977e-01,1.751609151662529285e-01,1.751609151662529285e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.535889741755009918e+00,9.718497700618324853e-01,1.723817206202661045e-01,1.723817206202661045e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.553343034274953238e+00,9.616897925306954198e-01,1.695500169322791129e-01,1.695500169322790851e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.570796326794896558e+00,9.512368749726555217e-01,1.666666666666666852e-01,1.666666666666666574e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.588249619314839878e+00,9.570955740078144203e-01,1.695500169322791406e-01,1.695500169322791129e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.605702911834783198e+00,9.626627324595375956e-01,1.723817206202661323e-01,1.723817206202661045e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.623156204354726517e+00,9.679366545174303837e-01,1.751609151662529562e-01,1.751609151662529285e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.640609496874669837e+00,9.729157336937441780e-01,1.778867540006582870e-01,1.778867540006582315e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.658062789394613157e+00,9.775984533127285436e-01,1.805584068065673176e-01,1.805584068065672898e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.675516081914556477e+00,9.819833869726249942e-01,1.831750597726544971e-01,1.831750597726544416e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.692969374434499574e+00,9.860691989801629864e-01,1.857359158410782640e-01,1.857359158410782363e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.710422666954442894e+00,9.898546447574244622e-01,1.882401949502726379e-01,1.882401949502726102e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.727875959474386214e+00,9.933385712209559237e-01,1.906871342725614538e-01,1.906871342725614260e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.745329251994329534e+00,9.965199171330063610e-01,1.930759884465230725e-01,1.930759884465230447e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.762782544514272853e+00,9.993977134247932215e-01,1.954060298040348198e-01,1.954060298040347921e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,1.110223024625156540e-16
1.780235837034216173e+00,1.001971083491687731e+00,1.976765485919275145e-01,1.976765485919274867e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.797689129554159493e+00,1.004239243460238740e+00,1.998868531881833888e-01,1.998868531881833888e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
