phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
1.291543646475803886e+00,1.064640382554440157e+00,2.505611662618894009e-01,3.204758165738050280e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.308996938995747206e+00,1.076525185532307916e+00,2.539452197384760024e-01,3.164779056352455822e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.326450231515690525e+00,1.088082068510128675e+00,2.572519190411076684e-01,3.123835924608392434e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.343903524035633845e+00,1.099307511149393735e+00,2.604802569171441040e-01,3.081941242180415985e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.361356816555576943e+00,1.110198094071531694e+00,2.636292499835946601e-01,3.039107770594635660e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.378810109075520263e+00,1.120750499899485275e+00,2.666979390266663863e-01,2.995348557341434570e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.396263401595463582e+00,1.130961514268215673e+00,2.696853892939495845e-01,2.950676931901073941e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.413716694115406902e+00,1.140828026803829109e+00,2.725906907791528222e-01,2.905106501683407116e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.431169986635350222e+00,1.150347032071029618e+00,2.754129584992994761e-01,2.858651147882929067e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.448623279155293542e+00,1.159515630488598736e+00,2.781513327643019284e-01,2.811325021250429823e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
