phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
9.773843811168245743e-01,1.874252072333485009e+00,2.795964517353733414e-01,4.145187862775209231e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
9.948376736367678941e-01,1.857680175586986282e+00,2.723195175075134866e-01,4.193352839727120807e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.012290966156711214e+00,1.840542411463252037e+00,2.649596321166023949e-01,4.240240480782130339e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.029744258676654534e+00,1.822844000291251376e+00,2.575190374550270223e-01,4.285836503510562223e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.047197551196597631e+00,1.804590333178476058e+00,2.500000000000000000e-01,4.330127018922193538e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.064650843716540951e+00,1.785786970368755000e+00,2.424048101231685015e-01,4.373098535696979261e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.082104136236484271e+00,1.766439639548552654e+00,2.347357813929453751e-01,4.414737964294634942e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.099557428756427591e+00,1.746554234102259073e+00,2.269952498697733467e-01,4.455032620941839494e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.117010721276370910e+00,1.726136811317007025e+00,2.191855733945386742e-01,4.493970231495835743e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.134464013796314230e+00,1.705193590537565251e+00,2.113091308703496651e-01,4.531538935183250238e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.151917306316257550e+00,1.683730951271864340e+00,2.033683215379000486e-01,4.567727288213004888e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.169370598836200870e+00,1.661755431247738057e+00,1.953655642446368024e-01,4.602524267262202429e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.186823891356144189e+00,1.639273724421467238e+00,1.873032967079559241e-01,4.635919272833937677e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.204277183876087287e+00,1.616292678938736849e+00,1.791839747726501342e-01,4.667902132486009270e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.221730476396030607e+00,1.592819295048622852e+00,1.710100716628343565e-01,4.698463103929542140e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.239183768915973927e+00,1.568860722971249899e+00,1.627840772285783222e-01,4.727592877996584231e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.256637061435917246e+00,1.544424260719764908e+00,1.545084971874736701e-01,4.755282581475768211e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.274090353955860566e+00,1.519517351877290645e+00,1.461858523613683292e-01,4.781523779815177178e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.291543646475803886e+00,1.494707220772477863e+00,1.378186779084995262e-01,4.806308479691594471e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.308996938995747206e+00,1.470100504749219938e+00,1.294095225512603142e-01,4.829629131445341561e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.326450231515690525e+00,1.445045981871032392e+00,1.209609477998337818e-01,4.851478631379982365e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
