s,x,y,kappa,theta,radial_dot
2.925000000000000377e-01,1.168644575320450935e-01,2.498059713554709460e-01,2.711547297475093155e-01,1.375487925077589768e+00,2.677364045487165001e-01
2.933333333333333348e-01,1.170260876161078323e-01,2.506234798576648104e-01,2.816549492232904295e-01,1.375718262443827555e+00,2.685544909577783357e-01
2.941666666666666874e-01,1.171875258882094512e-01,2.514410262593055889e-01,2.917324396499421102e-01,1.375957173855858029e+00,2.693719947633823053e-01
2.950000000000000400e-01,1.173487654914230627e-01,2.522586118659551069e-01,3.012817441898351656e-01,1.376204263099124692e+00,2.701889405570516711e-01
2.958333333333333370e-01,1.175097999269647808e-01,2.530762379074582569e-01,3.102019087385022300e-01,1.376459047954511572e+00,2.710053586847117058e-01
2.966666666666666896e-01,1.176706231226149341e-01,2.538939055246937082e-01,3.183988875909558036e-01,1.376720964952982129e+00,2.718212849699350175e-01
2.975000000000000422e-01,1.178312294964808521e-01,2.547116157573619533e-01,3.257877959529404954e-01,1.376989376071125371e+00,2.726367603081801261e-01
2.983333333333333393e-01,1.179916140145817888e-01,2.555293695331066761e-01,3.322949159886667281e-01,1.377263577201101041e+00,2.734518301414853858e-01
2.991666666666666918e-01,1.181517722409010790e-01,2.563471676582269598e-01,3.378593748529273300e-01,1.377542808155618470e+00,2.742665438279309753e-01
3.000000000000000444e-01,1.183117003787705068e-01,2.571650108101900534e-01,3.424344298517173479e-01,1.377826263907578674e+00,2.750809539243543878e-01
3.008333333333333415e-01,1.184713953027155403e-01,2.579828995320991303e-01,3.459883162458500805e-01,1.378113106718452663e+00,2.758951154040415465e-01
3.016666666666666941e-01,1.186308545801834785e-01,2.588008342292090758e-01,3.485046357118759541e-01,1.378402478781768359e+00,2.767090848332521835e-01
3.025000000000000466e-01,1.187900764828851152e-01,2.596188151675195566e-01,3.499822864382227117e-01,1.378693514999330905e+00,2.775229195313654307e-01
3.033333333333333437e-01,1.189490599877892490e-01,2.604368424744147315e-01,3.504349576392604693e-01,1.378985355517696521e+00,2.783366767391621810e-01
3.041666666666666963e-01,1.191078047681028429e-01,2.612549161412595633e-01,3.498902304855656675e-01,1.379277157679415167e+00,2.791504128183462941e-01
3.049999999999999933e-01,1.192663111748351740e-01,2.620730360278121229e-01,3.483883429553147892e-01,1.379568107085015427e+00,2.799641825030114162e-01
3.058333333333333459e-01,1.194245802097724379e-01,2.628912018682700302e-01,3.459806871759331659e-01,1.379857427514236790e+00,2.807780382205810610e-01
3.066666666666666985e-01,1.195826134908703903e-01,2.637094132787340395e-01,3.427281141278389898e-01,1.380144389514780023e+00,2.815920294960125303e-01
3.074999999999999956e-01,1.197404132112050157e-01,2.645276697658522358e-01,3.386991222022623926e-01,1.380428317529917459e+00,2.824062024490332501e-01
3.083333333333333481e-01,1.198979820927009443e-01,2.653459707363945430e-01,3.339680034649931684e-01,1.380708595498945535e+00,2.832205993900888674e-01
3.091666666666667007e-01,1.200553233358883365e-01,2.661643155075054112e-01,3.286130152619742284e-01,1.380984670923415036e+00,2.840352585167703614e-01
3.099999999999999978e-01,1.202124405669239005e-01,2.669827033173911013e-01,3.227146358634912504e-01,1.381256057444717245e+00,2.848502137089182207e-01
3.108333333333333504e-01,1.203693377830568206e-01,2.678011333362103064e-01,3.163539521052515791e-01,1.381522336023037534e+00,2.856654944175236466e-01
3.116666666666667029e-01,1.205260192976329997e-01,2.686196046769574464e-01,3.096112153558224778e-01,1.381783154842813000e+00,2.864811256400471295e-01
3.125000000000000000e-01,1.206824896856189822e-01,2.694381164061540046e-01,3.025645904438761247e-01,1.382038228095229471e+00,2.872971279728949723e-01
3.133333333333333526e-01,1.208387537304974058e-01,2.702566675541890340e-01,2.952891111034324223e-01,1.382287333804207430e+00,2.881135177305368944e-01
3.141666666666667052e-01,1.209948163732469661e-01,2.710752571251786036e-01,2.878558455648849157e-01,1.382530310869485968e+00,2.889303071200742257e-01
3.150000000000000022e-01,1.211506826639787010e-01,2.718938841062434331e-01,2.803312674865737208e-01,1.382767055499924069e+00,2.897475044599182592e-01
3.158333333333333548e-01,1.213063577166611645e-01,2.727125474761311064e-01,2.727768206744825563e-01,1.382997517203324422e+00,2.905651144315334888e-01
3.166666666666667074e-01,1.214618466672358066e-01,2.735312462131331834e-01,2.652486610214028762e-01,1.383221694487364317e+00,2.913831383538406095e-01
3.175000000000000044e-01,1.216171546353040367e-01,2.743499793022733946e-01,2.577975557404013629e-01,1.383439630411015031e+00,2.922015744707857632e-01
3.183333333333333570e-01,1.217722866894599548e-01,2.751687457417611449e-01,2.504689181140409837e-01,1.383651408108454328e+00,2.930204182436580984e-01
