s,x,y,kappa,theta,radial_dot
4.722222222222222099e-02,4.345612744237158792e-02,1.604561710010811090e-02,1.218090119271266758e+01,6.707697985206209079e-01,4.401485270384888904e-02
4.777777777777778012e-02,4.389014790606810684e-02,1.639240910905896687e-02,1.211673989080729896e+01,6.775191432660431223e-01,4.447192186401890956e-02
4.833333333333333232e-02,4.432182468488105043e-02,1.674211421231851585e-02,1.204144261165514251e+01,6.842297495167272148e-01,4.492754788062036653e-02
4.888888888888889145e-02,4.475115301682297542e-02,1.709469857184360911e-02,1.195427503230734168e+01,6.908952266400502085e-01,4.538184314234426642e-02
4.944444444444444364e-02,4.517813094692585407e-02,1.745012570583305556e-02,1.185458908078789975e+01,6.975088000047988679e-01,4.583493419504247601e-02
5.000000000000000278e-02,4.560275952406832312e-02,1.780835640217678234e-02,1.174183623349637173e+01,7.040633625921001171e-01,4.628696151495607924e-02
5.055555555555555497e-02,4.602504298036083630e-02,1.816934865927568102e-02,1.161557999807774699e+01,7.105515337675373244e-01,4.673807904601857272e-02
5.111111111111111410e-02,4.644498888929995267e-02,1.853305765608462274e-02,1.147550721554086195e+01,7.169657246602093581e-01,4.718845349020250879e-02
5.166666666666666630e-02,4.686260829904418529e-02,1.889943575280992813e-02,1.132143781768519197e+01,7.232982093916610067e-01,4.763826334570563786e-02
5.222222222222222543e-02,4.727791583741167147e-02,1.926843252321235045e-02,1.115333269249980575e+01,7.295412012000457302e-01,4.808769769441405967e-02
5.277777777777777762e-02,4.769092978555489193e-02,1.963999481893711693e-02,1.097129934181640643e+01,7.356869323206890465e-01,4.853695474732928894e-02
5.333333333333332982e-02,4.810167211772806845e-02,2.001406686572811816e-02,1.077559506206519124e+01,7.417277363217672503e-01,4.898624016424255045e-02
5.388888888888888895e-02,4.851016850512018114e-02,2.039059039079870253e-02,1.056662743961260276e+01,7.476561314611221976e-01,4.943576517157510092e-02
5.444444444444444114e-02,4.891644828236979547e-02,2.076950478004443296e-02,1.034495202510569456e+01,7.534649035346551171e-01,4.988574450963572521e-02
5.500000000000000028e-02,4.932054437608972969e-02,2.115074726321135995e-02,1.011126713394938648e+01,7.591471866343926234e-01,5.033639424722081979e-02
5.555555555555555247e-02,4.972249319548954077e-02,2.153425312459462948e-02,9.866405809208977473e+00,7.646965402297143388e-01,5.078792950714879073e-02
5.611111111111111160e-02,5.012233448596885299e-02,2.191995593635455777e-02,9.611325075008126717e+00,7.701070210308857966e-01,5.124056215066249975e-02
5.666666666666666380e-02,5.052011114733762770e-02,2.230778781111533715e-02,9.347092698671540134e+00,7.753732481902412266e-01,5.169449847138460341e-02
5.722222222222222293e-02,5.091586901907504265e-02,2.269767967016969590e-02,9.074871764128845442e+00,7.804904605410191154e-01,5.214993695047936278e-02
5.777777777777777513e-02,5.130965663573897745e-02,2.308956152336051962e-02,8.795903433305099384e+00,7.854545647625286175e-01,5.260706612375824071e-02
5.833333333333333426e-02,5.170152495625955635e-02,2.348336275655570765e-02,8.511488332669445711e+00,7.902621735864104879e-01,5.306606260866237462e-02
5.888888888888888645e-02,5.209152707137008897e-02,2.387901242257756823e-02,8.222967045781565787e+00,7.949106334137580054e-01,5.352708933446044537e-02
5.944444444444444559e-02,5.247971789383013702e-02,2.427643953149384581e-02,7.931700217444396017e+00,7.993980409868763903e-01,5.399029401281484064e-02
5.999999999999999778e-02,5.286615383636524695e-02,2.467557333631844457e-02,7.639048779860983629e+00,8.037232490416834629e-01,5.445580787837381309e-02
6.055555555555555691e-02,5.325089248237950545e-02,2.507634361040026252e-02,7.346354796025181599e+00,8.078858611460962846e-01,5.492374472059519813e-02
6.111111111111110911e-02,5.363399225448898383e-02,2.547868091308654742e-02,7.054923381569261132e+00,8.118862161954280010e-01,5.539420021899467417e-02
6.166666666666666824e-02,5.401551208578146690e-02,2.588251684062172625e-02,6.766006115564791479e+00,8.157253632779652985e-01,5.586725158485499054e-02
6.222222222222222043e-02,5.439551109844019405e-02,2.628778425966800392e-02,6.480786286285505682e+00,8.194050278340349047e-01,5.634295750353991716e-02
6.277777777777777957e-02,5.477404829399182273e-02,2.669441752129649015e-02,6.200366243274778810e+00,8.229275702033572726e-01,5.682135836330646367e-02
6.333333333333333870e-02,5.515118225896929044e-02,2.710235265378030736e-02,5.925757046167951181e+00,8.262959377837580943e-01,5.730247674922215456e-02
6.388888888888888395e-02,5.552697088924029439e-02,2.751152753301013346e-02,5.657870517658627918e+00,8.295136121070432189e-01,5.778631817472565380e-02
6.444444444444444309e-02,5.590147113566368287e-02,2.792188202983289513e-02,5.397513726673300205e+00,8.325845521749132283e-01,5.827287201868959488e-02
6.500000000000000222e-02,5.627473877312171718e-02,2.833335813407341156e-02,5.145385851754080697e+00,8.355131353911430248e-01,5.876211263264330409e-02
6.555555555555556135e-02,5.664682819435846312e-02,2.874590005542623089e-02,4.902077306802804735e+00,8.383040973796310746e-01,5.925400058109541596e-02
6.611111111111110661e-02,5.701779222945226738e-02,2.915945430179075690e-02,4.668070953977008664e+00,8.409624718965142964e-01,5.974848397759268542e-02
6.666666666666666574e-02,5.738768199118206986e-02,2.957396973596157150e-02,4.443745183148289257e+00,8.434935319346046345e-01,6.024549988013103846e-02
6.722222222222222487e-02,5.775654674602659355e-02,2.998939761187215114e-02,4.229378604666411690e+00,8.459027329867754297e-01,6.074497571161657783e-02
6.777777777777778401e-02,5.812443381007411508e-02,3.040569159182282197e-02,4.025156082214593312e+00,8.481956592886867874e-01,6.124683067404793069e-02
6.833333333333332926e-02,5.849138846872484893e-02,3.082280774630109452e-02,3.831175824652074180e+00,8.503779737072609812e-01,6.175097712872673617e-02
6.888888888888888840e-02,5.885745391874355747e-02,3.124070453812757830e-02,3.647457258750693043e+00,8.524553717859839619e-01,6.225732191887368983e-02
6.944444444444444753e-02,5.922267123096642411e-02,3.165934279273507207e-02,3.473949417092669911e+00,8.544335403070515422e-01,6.276576761531382775e-02
7.000000000000000666e-02,5.958707933178283844e-02,3.207868565641774222e-02,3.310539595310435512e+00,8.563181205882746116e-01,6.327621367020362653e-02
7.055555555555555192e-02,5.995071500139473319e-02,3.249869854437519023e-02,3.157062058416241435e+00,8.581146766031986228e-01,6.378855746793420101e-02
7.111111111111111105e-02,6.031361288679826932e-02,3.291934908032975032e-02,3.013306605302592089e+00,8.598286678986760689e-01,6.430269526622875431e-02
7.166666666666667018e-02,6.067580552742762173e-02,3.334060702941930160e-02,2.879026831826978050e+00,8.614654271867676627e-01,6.481852302395701981e-02
7.222222222222221544e-02,6.103732339144107844e-02,3.376244422596932221e-02,2.753947964649599012e+00,8.630301424080111250e-01,6.533593711524966763e-02
7.277777777777777457e-02,6.139819492070681950e-02,3.418483449763148191e-02,2.637774168840511635e+00,8.645278430006472226e-01,6.585483493207640315e-02
7.333333333333333370e-02,6.175844658265253195e-02,3.460775358724797052e-02,2.530195261151626518e+00,8.659633900645339333e-01,6.637511537954428331e-02
7.388888888888889284e-02,6.211810292727126814e-02,3.503117907366596478e-02,2.430892786974567343e+00,8.673414700779022990e-01,6.689667926979184220e-02
7.444444444444443809e-02,6.247718664771878538e-02,3.545509029258855221e-02,2.339545441855897856e+00,8.686665918081329929e-01,6.741942962153145424e-02
7.499999999999999722e-02,6.283571864308909460e-02,3.587946825841175497e-02,2.255833837732802660e+00,8.699430860524631770e-01,6.794327187306867244e-02
7.555555555555555636e-02,6.319371808210931529e-02,3.630429558786418126e-02,2.179444629704608172e+00,8.711751078489735622e-01,6.846811401705700517e-02
7.611111111111111549e-02,6.355120246664863748e-02,3.672955642613938421e-02,2.110074031254019378e+00,8.723666408103509795e-01,6.899386666538280533e-02
7.666666666666666075e-02,6.390818769408472544e-02,3.715523637609185331e-02,2.047430754587177493e+00,8.735215032508624189e-01,6.952044305247383205e-02
7.722222222222221988e-02,6.426468811771232637e-02,3.758132243095802655e-02,1.991238418472650817e+00,8.746433557989345964e-01,7.004775898504178588e-02
7.777777777777777901e-02,6.462071660451128297e-02,3.800780291096321484e-02,1.941237468979168490e+00,8.757357102121157144e-01,7.057573274585197953e-02
7.833333333333333814e-02,6.497628458971357879e-02,3.843466740408530563e-02,1.897186659218731863e+00,8.768019391366150828e-01,7.110428495861025044e-02
7.888888888888888340e-02,6.533140212772024780e-02,3.886190671116486473e-02,1.858864132976697503e+00,8.778452865788916037e-01,7.163333842050495504e-02
7.944444444444444253e-02,6.568607793902035696e-02,3.928951279547966691e-02,1.826068154319105297e+00,8.788688788809182473e-01,7.216281790837746069e-02
8.000000000000000167e-02,6.604031945285487870e-02,3.971747873683780655e-02,1.798617521250159612e+00,8.798757360130208260e-01,7.269264996394432521e-02
8.055555555555556080e-02,6.639413284545012117e-02,4.014579869018770897e-02,1.776351696555561022e+00,8.808687830179668943e-01,7.322276266298183289e-02
8.111111111111110605e-02,6.674752307371856208e-02,4.057446784869274403e-02,1.759130683382376992e+00,8.818508614568385529e-01,7.375308537292721289e-02
8.166666666666666519e-02,6.710049390439140615e-02,4.100348241117356823e-02,1.746834667111005102e+00,8.828247407208644759e-01,7.428354850296370326e-02
8.222222222222222432e-02,6.745304793860812387e-02,4.143283955377970867e-02,1.739363438878034351e+00,8.837931290836392728e-01,7.481408325034853701e-02
8.277777777777778345e-02,6.780518663204498919e-02,4.186253740571375254e-02,1.736635609895288646e+00,8.847586843749651875e-01,7.534462134652214482e-02
8.333333333333332871e-02,6.815691031071879902e-02,4.229257502879388980e-02,1.738587619649564875e+00,8.857240241609498632e-01,7.587509480640336479e-02
8.388888888888888784e-02,6.850821818265512286e-02,4.272295240060394045e-02,1.745172535321116936e+00,8.866917353151083647e-01,7.640543568423471821e-02
8.444444444444444697e-02,6.885910834566381922e-02,4.315367040094200690e-02,1.756358634489723292e+00,8.876643828622780008e-01,7.693557583938870348e-02
8.500000000000000611e-02,6.920957779151955258e-02,4.358473080123975718e-02,1.772127758576707013e+00,8.886445179714631548e-01,7.746544671567877349e-02
8.555555555555555136e-02,6.955962240690315157e-02,4.401613625658202383e-02,1.792473420686649721e+00,8.896346849657029709e-01,7.799497913793076997e-02
8.611111111111111049e-02,6.990923697152107152e-02,4.444789029991157853e-02,1.817398648771480607e+00,8.906374272072191678e-01,7.852410312985197427e-02
8.666666666666666963e-02,7.025841515388661640e-02,4.487999733795489110e-02,1.846913543572776595e+00,8.916552917050926119e-01,7.905274775757449579e-02
8.722222222222222876e-02,7.060714950531814249e-02,4.531246264835292470e-02,1.881032530858486318e+00,8.926908322813235097e-01,7.958084100363341240e-02
8.777777777777777402e-02,7.095543145278565556e-02,4.574529237742484128e-02,1.919771289328490393e+00,8.937466111202643226e-01,8.010830967654575252e-02
8.833333333333333315e-02,7.130325129131886985e-02,4.617849353793420514e-02,1.963143339498200746e+00,8.948251985171605805e-01,8.063507936156427691e-02
8.888888888888889228e-02,7.165059817677520149e-02,4.661207400616674407e-02,2.011156285152322365e+00,8.959291706351191209e-01,8.116107441856022786e-02
8.944444444444443754e-02,7.199746011985456995e-02,4.704604251756819289e-02,2.063807707836744942e+00,8.970611050776160500e-01,8.168621803331191367e-02
8.999999999999999667e-02,7.234382398233701883e-02,4.748040866013144429e-02,2.121080726514526837e+00,8.982235740871580276e-01,8.221043232870087203e-02
9.055555555555555580e-02,7.268967547660626360e-02,4.791518286466728282e-02,2.182939249055193986e+00,8.994191351914829768e-01,8.273363854240771420e-02
9.111111111111111494e-02,7.303499916960493055e-02,4.835037639104545343e-02,2.249322959634143082e+00,9.006503191383411489e-01,8.325575727760750611e-02
9.166666666666666019e-02,7.337977849244001205e-02,4.878600130945558860e-02,2.320142106205357546e+00,9.019196149899632031e-01,8.377670883284490944e-02
9.222222222222221932e-02,7.372399575691652995e-02,4.922207047571564020e-02,2.395272174587832037e+00,9.032294522901835876e-01,8.429641361667211674e-02
9.277777777777777846e-02,7.406763218031743590e-02,4.965859749965230441e-02,2.474548559745462839e+00,9.045821802719428151e-01,8.481479265171470994e-02
9.333333333333333759e-02,7.441066791976309880e-02,5.009559670559921712e-02,2.557761369647577165e+00,9.059800441412186878e-01,8.533176817154591864e-02
9.388888888888888284e-02,7.475308211746775622e-02,5.053308308410760230e-02,2.644650521497410534e+00,9.074251585554256039e-01,8.584726431206757269e-02
9.444444444444444198e-02,7.509485295815752914e-02,5.097107223404639953e-02,2.734901312662172845e+00,9.089194785093588358e-01,8.636120789698945033e-02
9.500000000000000111e-02,7.543595773981853769e-02,5.140958029438695565e-02,2.828140667642398576e+00,9.104647679483323097e-01,8.687352931446483406e-02
9.555555555555556024e-02,7.577637295879988133e-02,5.184862386512553711e-02,2.923934276015099698e+00,9.120625665437926965e-01,8.738416347898780856e-02
9.611111111111110550e-02,7.611607441010012631e-02,5.228821991699478255e-02,3.021784842526345383e+00,9.137141551878319445e-01,8.789305086932716615e-02
9.666666666666666463e-02,7.645503730341518533e-02,5.272838568985453028e-02,3.121131667492374806e+00,9.154205208850594300e-01,8.840013862962836644e-02
9.722222222222222376e-02,7.679323639521995482e-02,5.316913857992944942e-02,3.221351761693504567e+00,9.171823218376111697e-01,8.890538171695383518e-02
9.777777777777778290e-02,7.713064613679787573e-02,5.361049601637227213e-02,3.321762673691674550e+00,9.189998536252181882e-01,8.940874407458693218e-02
9.833333333333332815e-02,7.746724083772577041e-02,5.405247532796914750e-02,3.421627168213039027e+00,9.208730174701916793e-01,8.991019980655171051e-02
9.888888888888888729e-02,7.780299484387548370e-02,5.449509360115928347e-02,3.520159841895530217e+00,9.228012916396662879e-01,9.040973432519820718e-02
9.944444444444444642e-02,7.813788272851897310e-02,5.493836753090166475e-02,3.616535698176225111e+00,9.247837070674640447e-01,9.090734544057910149e-02
1.000000000000000056e-01,7.847187949463488299e-02,5.538231326627462980e-02,3.709900628237230880e+00,9.268188282692455537e-01,9.140304435793281113e-02
