s,x,y,kappa,theta,radial_dot
5.255555555555555536e-01,1.218285759600627599e-01,4.636932860229054376e-01,2.366437216617186312e+00,2.209214192137655797e+00,2.997632937667312758e-01
5.261111111111110850e-01,1.214972149532473344e-01,4.641392027492768357e-01,2.335258882322393426e+00,2.210520218831805828e+00,2.998299307489468712e-01
5.266666666666666163e-01,1.211652756701031425e-01,4.645846891794144784e-01,2.304667073411293732e+00,2.211809087152842856e+00,2.999024896786721683e-01
5.272222222222222587e-01,1.208327662336881464e-01,4.650297502147259232e-01,2.274657505751357611e+00,2.213081121758166070e+00,2.999808684797070635e-01
5.277777777777777901e-01,1.204996946024851634e-01,4.654743906786575902e-01,2.245225770624290629e+00,2.214336644890492423e+00,3.000649652279474000e-01
5.283333333333333215e-01,1.201660685722403810e-01,4.659186153163553112e-01,2.216367347132086163e+00,2.215575976312091466e+00,3.001546781973993272e-01
5.288888888888888529e-01,1.198318957778121557e-01,4.663624287943786695e-01,2.188077614239067881e+00,2.216799433245805417e+00,3.002499059032323059e-01
5.294444444444444953e-01,1.194971836950260852e-01,4.668058357004676862e-01,2.160351862455059280e+00,2.218007330322665283e+00,3.003505471419341544e-01
5.300000000000000266e-01,1.191619396425346866e-01,4.672488405433574132e-01,2.133185305165566259e+00,2.219199979535892986e+00,3.004565010286342486e-01
5.305555555555555580e-01,1.188261707836777425e-01,4.676914477526398217e-01,2.106573089615257466e+00,2.220377690201109644e+00,3.005676670316578813e-01
5.311111111111110894e-01,1.184898841283424098e-01,4.681336616786677118e-01,2.080510307551721727e+00,2.221540768922544817e+00,3.006839450043779505e-01
5.316666666666666208e-01,1.181530865348195125e-01,4.685754865924997015e-01,2.054992005536800725e+00,2.222689519565069549e+00,3.008052352144272579e-01
5.322222222222222632e-01,1.178157847116542284e-01,4.690169266858831842e-01,2.030013194933331100e+00,2.223824243231867115e+00,3.009314383703370344e-01
5.327777777777777946e-01,1.174779852194892116e-01,4.694579860712719266e-01,2.005568861575539596e+00,2.224945238247563850e+00,3.010624556456621415e-01
5.333333333333333259e-01,1.171396944728970990e-01,4.698986687818773045e-01,1.981653975131622669e+00,2.226052800146649080e+00,3.011981887006590086e-01
5.338888888888888573e-01,1.168009187422018036e-01,4.703389787717490722e-01,1.958263498167610361e+00,2.227147221667010069e+00,3.013385397015760359e-01
5.344444444444443887e-01,1.164616641552854714e-01,4.707789199158840532e-01,1.935392394921699788e+00,2.228228792748423892e+00,3.014834113376173019e-01
5.350000000000000311e-01,1.161219366993799240e-01,4.712184960103607545e-01,1.913035639798718046e+00,2.229297800535846363e+00,3.016327068356393082e-01
5.355555555555555625e-01,1.157817422228408083e-01,4.716577107724961304e-01,1.891188225594626404e+00,2.230354529387344353e+00,3.017863299726384341e-01
5.361111111111110938e-01,1.154410864369021100e-01,4.720965678410243838e-01,1.869845171461138156e+00,2.231399260886526292e+00,3.019441850860859478e-01
5.366666666666666252e-01,1.150999749174104886e-01,4.725350707762934199e-01,1.849001530620975053e+00,2.232432273859326965e+00,3.021061770821658055e-01
5.372222222222222676e-01,1.147584131065369772e-01,4.729732230604782317e-01,1.828652397844289013e+00,2.233453844395012045e+00,3.022722114419677530e-01
5.377777777777777990e-01,1.144164063144654103e-01,4.734110280978082175e-01,1.808792916697165021e+00,2.234464245871273569e+00,3.024421942256879103e-01
