s,x,y,kappa,theta,radial_dot
1.600000000000000033e-02,1.599313676767352005e-02,3.992069495738832146e-04,3.960890422202930861e+00,5.316603451678565684e-02,1.599175302655720179e-02
1.619999999999999912e-02,1.619284992138764895e-02,4.099144203935905367e-04,3.977751054765675143e+00,5.395989866448251682e-02,1.619138972610206437e-02
1.640000000000000138e-02,1.639255449344098961e-02,4.207807696030381917e-04,3.994607741395358680e+00,5.475713454409861236e-02,1.639101461324555392e-02
1.660000000000000017e-02,1.659225032027042759e-02,4.318066635440138620e-04,4.011458206886465483e+00,5.555774113892679444e-02,1.659062743022977904e-02
1.680000000000000243e-02,1.679193723671880065e-02,4.429927681193133971e-04,4.028300150670232505e+00,5.636171697468246589e-02,1.679022791634176767e-02
1.700000000000000122e-02,1.699161507603432972e-02,4.543397486979543296e-04,4.045131247142702335e+00,5.716906011446375863e-02,1.698981580793148052e-02
1.720000000000000001e-02,1.719128366987051487e-02,4.658482700193861256e-04,4.061949146008903888e+00,5.797976815377892112e-02,1.718939083843168750e-02
1.740000000000000227e-02,1.739094284828645448e-02,4.775189960967123472e-04,4.078751472643121545e+00,5.879383821564412166e-02,1.738895273837967950e-02
1.760000000000000106e-02,1.759059243974764319e-02,4.893525901189405567e-04,4.095535828465454387e+00,5.961126694575497736e-02,1.758850123544092661e-02
1.779999999999999985e-02,1.779023227112723829e-02,5.013497143522761173e-04,4.112299791334637078e+00,6.043205050773498704e-02,1.778803605443465483e-02
1.800000000000000211e-02,1.798986216770779092e-02,5.135110300404777247e-04,4.129040915957262747e+00,6.125618457846417758e-02,1.798755691736139348e-02
1.820000000000000090e-02,1.818948195318347352e-02,5.258371973042920726e-04,4.145756734313378544e+00,6.208366434349123913e-02,1.818706354343253492e-02
1.839999999999999969e-02,1.838909144966279288e-02,5.383288750399863520e-04,4.162444756098557797e+00,6.291448449253243813e-02,1.838655564910192039e-02
1.860000000000000195e-02,1.858869047767180982e-02,5.509867208169978324e-04,4.179102469182446988e+00,6.374863921506053466e-02,1.858603294809944850e-02
1.880000000000000074e-02,1.878827885615787924e-02,5.638113907747205247e-04,4.195727340083810653e+00,6.458612219598716675e-02,1.878549515146686610e-02
1.899999999999999953e-02,1.898785640249388632e-02,5.768035395184498539e-04,4.212316814462053749e+00,6.542692661144175470e-02,1.898494196759556440e-02
1.920000000000000179e-02,1.918742293248302394e-02,5.899638200145062650e-04,4.228868317625274820e+00,6.627104512465048503e-02,1.918437310226657477e-02
1.940000000000000058e-02,1.938697826036410096e-02,6.032928834845599888e-04,4.245379255054766432e+00,6.711846988191848273e-02,1.938378825869271210e-02
1.959999999999999937e-02,1.958652219881739862e-02,6.167913792991799524e-04,4.261847012945972679e+00,6.796919250871855112e-02,1.958318713756294210e-02
1.980000000000000163e-02,1.978605455897105778e-02,6.304599548706299288e-04,4.278268958765854002e+00,6.882320410588974036e-02,1.978256943708887883e-02
