s,x,y,kappa,theta,radial_dot
1.040000000000000126e-02,1.028435010290648481e-02,1.338472731677991037e-03,2.452074435857696244e+01,2.581332736206668477e-01,1.028529112632187506e-02
1.060000000000000005e-02,1.047759743767412433e-02,1.390001629257472601e-03,2.450169214160822406e+01,2.630355172706853595e-01,1.047864038715640850e-02
1.080000000000000057e-02,1.067058994614606890e-02,1.442476878010610659e-03,2.448223203092706513e+01,2.679339096879388982e-01,1.067174334831851382e-02
1.100000000000000110e-02,1.086332320190429995e-02,1.495896467750239831e-03,2.446236529622589373e+01,2.728283694206542487e-01,1.086459609603700367e-02
1.119999999999999989e-02,1.105579280019297790e-02,1.550258353023516774e-03,2.444209322867759937e+01,2.777188152731445703e-01,1.105719475725377120e-02
1.140000000000000041e-02,1.124799435828198642e-02,1.605560453384789364e-03,2.442141714079245673e+01,2.826051663100915823e-01,1.124953550023861069e-02
1.160000000000000094e-02,1.143992351582633592e-02,1.661800653672560477e-03,2.440033836627359420e+01,2.874873418607982178e-01,1.144161453519328998e-02
1.179999999999999973e-02,1.163157593522140890e-02,1.718976804290487824e-03,2.437885825987014954e+01,2.923652615234125784e-01,1.163342811484481890e-02
1.200000000000000025e-02,1.182294730195396909e-02,1.777086721492344371e-03,2.435697819722875224e+01,2.972388451691224676e-01,1.182497253502773869e-02
1.220000000000000077e-02,1.201403332494887718e-02,1.836128187670867801e-03,2.433469957474325085e+01,3.021080129463196706e-01,1.201624413525533876e-02
1.240000000000000130e-02,1.220482973691148360e-02,1.896098951650435462e-03,2.431202380940225538e+01,3.069726852847342591e-01,1.220723929927967216e-02
1.260000000000000009e-02,1.239533229466562546e-02,1.956996728983486332e-03,2.428895233863517333e+01,3.118327828995379747e-01,1.239795445564029035e-02
1.280000000000000061e-02,1.258553677948720528e-02,2.018819202250626225e-03,2.426548662015644808e+01,3.166882267954171937e-01,1.258838607820156330e-02
1.300000000000000114e-02,1.277543899743326279e-02,2.081564021364331035e-03,2.424162813180766207e+01,3.215389382706136390e-01,1.277853068667848813e-02
1.319999999999999993e-02,1.296503477966653300e-02,2.145228803876188164e-03,2.421737837139858840e+01,3.263848389209342282e-01,1.296838484715089751e-02
1.340000000000000045e-02,1.315431998277543854e-02,2.209811135287598292e-03,2.419273885654571643e+01,3.312258506437286698e-01,1.315794517256600391e-02
1.360000000000000098e-02,1.334329048908944153e-02,2.275308569363853999e-03,2.416771112450979331e+01,3.360618956418342518e-01,1.334720832322910250e-02
1.380000000000000150e-02,1.353194220698975339e-02,2.341718628451534313e-03,2.414229673203123738e+01,3.408928964274883788e-01,1.353617100728247112e-02
1.400000000000000029e-02,1.372027107121534355e-02,2.409038803799130185e-03,2.411649725516408793e+01,3.457187758262078581e-01,1.372482998117228667e-02
1.420000000000000082e-02,1.390827304316420363e-02,2.477266555880831486e-03,2.409031428910845563e+01,3.505394569806351002e-01,1.391318205010353033e-02
1.440000000000000134e-02,1.409594411118983079e-02,2.546399314723388815e-03,2.406374944804113269e+01,3.553548633543501256e-01,1.410122406848281391e-02
1.460000000000000013e-02,1.428328029089290067e-02,2.616434480235985908e-03,2.403680436494481398e+01,3.601649187356487092e-01,1.428895294034903361e-02
1.480000000000000066e-02,1.447027762540809698e-02,2.687369422543039402e-03,2.400948069143568020e+01,3.649695472412867736e-01,1.447636561979181134e-02
1.500000000000000118e-02,1.465693218568604045e-02,2.759201482319843541e-03,2.398178009758972351e+01,3.697686733201893117e-01,1.466345911135766115e-02
1.519999999999999997e-02,1.484324007077031556e-02,2.831927971130990436e-03,2.395370427176711559e+01,3.745622217571249468e-01,1.485023047044380963e-02
1.540000000000000049e-02,1.502919740806954799e-02,2.905546171771486094e-03,2.392525492043564128e+01,3.793501176763452443e-01,1.503667680367965984e-02
1.560000000000000102e-02,1.521480035362449482e-02,2.980053338610474598e-03,2.389643376799234176e+01,3.841322865451880508e-01,1.522279526929580518e-02
1.580000000000000154e-02,1.540004509237013867e-02,3.055446697937504088e-03,2.386724255658391058e+01,3.889086541776456962e-01,1.540858307748058445e-02
1.600000000000000033e-02,1.558492783839274601e-02,3.131723448311246518e-03,2.383768304592568654e+01,3.936791467378966125e-01,1.559403749072414691e-02
1.619999999999999912e-02,1.576944483518187556e-02,3.208880760910598311e-03,2.380775701311926085e+01,3.984436907438011488e-01,1.577915582414995965e-02
1.640000000000000138e-02,1.595359235587728505e-02,3.286915779888074755e-03,2.377746625246882672e+01,4.032022130703600271e-01,1.596393544583376428e-02
1.660000000000000017e-02,1.613736670351073946e-02,3.365825622725420949e-03,2.374681257529626066e+01,4.079546409531364937e-01,1.614837377710992214e-02
1.680000000000000243e-02,1.632076421124272619e-02,3.445607380591372490e-03,2.371579780975473284e+01,4.127009019916416666e-01,1.633246829286520013e-02
1.700000000000000122e-02,1.650378124259395743e-02,3.526258118701456647e-03,2.368442380064135477e+01,4.174409241526812475e-01,1.651621652181987226e-02
1.720000000000000001e-02,1.668641419167177925e-02,3.607774876679790185e-03,2.365269240920843075e+01,4.221746357736662070e-01,1.669961604679623055e-02
1.740000000000000227e-02,1.686865948339135238e-02,3.690154668922764145e-03,2.362060551297368960e+01,4.269019655658844448e-01,1.688266450497444629e-02
1.760000000000000106e-02,1.705051357369163217e-02,3.773394484964542276e-03,2.358816500552905993e+01,4.316228426177347033e-01,1.706535958813573325e-02
1.779999999999999985e-02,1.723197294974618959e-02,3.857491289844315434e-03,2.355537279634864234e+01,4.363371963979224555e-01,1.724769904289295830e-02
1.800000000000000211e-02,1.741303413016874121e-02,3.942442024475196170e-03,2.352223081059555199e+01,4.410449567586169906e-01,1.742968067090852960e-02
1.820000000000000090e-02,1.759369366521347858e-02,4.028243606014693216e-03,2.348874098892733997e+01,4.457460539385692533e-01,1.761130232909969423e-02
1.839999999999999969e-02,1.777394813697015519e-02,4.114892928236696910e-03,2.345490528730090318e+01,4.504404185661920468e-01,1.779256192983118962e-02
1.860000000000000195e-02,1.795379415955390690e-02,4.202386861904865850e-03,2.342072567677586292e+01,4.551279816625997676e-01,1.797345744109535293e-02
1.880000000000000074e-02,1.813322837928979178e-02,4.290722255147356654e-03,2.338620414331746744e+01,4.598086746446090611e-01,1.815398688667953578e-02
1.899999999999999953e-02,1.831224747489210505e-02,4.379895933832819201e-03,2.335134268759791354e+01,4.644824293277005633e-01,1.833414834632110871e-02
1.920000000000000179e-02,1.849084815763838568e-02,4.469904701947561079e-03,2.331614332479744434e+01,4.691491779289401753e-01,1.851393995584981259e-02
1.940000000000000058e-02,1.866902717153814256e-02,4.560745341973810978e-03,2.328060808440399043e+01,4.738088530698603140e-01,1.869335990731765471e-02
1.959999999999999937e-02,1.884678129349633482e-02,4.652414615269013370e-03,2.324473901001224974e+01,4.784613877793019165e-01,1.887240644911639120e-02
1.980000000000000163e-02,1.902410733347154048e-02,4.744909262446052149e-03,2.320853815912167661e+01,4.831067154962154220e-01,1.905107788608252639e-02
2.000000000000000042e-02,1.920100213462885147e-02,4.838226003754338145e-03,2.317200760293405892e+01,4.877447700724209523e-01,1.922937257958995047e-02
2.020000000000000268e-02,1.937746257348751944e-02,4.932361539461694623e-03,2.313514942614974856e+01,4.923754857753294134e-01,1.940728894763028498e-02
2.040000000000000147e-02,1.955348556006327246e-02,5.027312550236927129e-03,2.309796572676363269e+01,4.969987972906207419e-01,1.958482546488088741e-02
2.060000000000000026e-02,1.972906803800542411e-02,5.123075697533042983e-03,2.306045861586015278e+01,5.016146397248830713e-01,1.976198066276070586e-02
2.080000000000000251e-02,1.990420698472867081e-02,5.219647623971012014e-03,2.302263021740761673e+01,5.062229486082099328e-01,1.993875312947388651e-02
2.100000000000000130e-02,2.007889941153964686e-02,5.317024953723993065e-03,2.298448266805191409e+01,5.108236598967558217e-01,2.011514151004133166e-02
2.120000000000000009e-02,2.025314236375824750e-02,5.415204292901982033e-03,2.294601811690949589e+01,5.154167099752519077e-01,2.029114450632020852e-02
2.140000000000000235e-02,2.042693292083368889e-02,5.514182229936760889e-03,2.290723872535977890e+01,5.200020356594788895e-01,2.046676087701146743e-02
2.160000000000000114e-02,2.060026819645534302e-02,5.613955335967095624e-03,2.286814666683714847e+01,5.245795741986986060e-01,2.064198943765547037e-02
2.179999999999999993e-02,2.077314533865837198e-02,5.714520165224118084e-03,2.282874412662202346e+01,5.291492632780444572e-01,2.081682906061579214e-02
2.200000000000000219e-02,2.094556152992414766e-02,5.815873255416790198e-03,2.278903330163178964e+01,5.337110410208698585e-01,2.099127867505127393e-02
2.220000000000000098e-02,2.111751398727546372e-02,5.918011128117392494e-03,2.274901640021086280e+01,5.382648459910540639e-01,2.116533726687639186e-02
2.239999999999999977e-02,2.128899996236661984e-02,6.020930289146970114e-03,2.270869564192065582e+01,5.428106171952673531e-01,2.133900387871007220e-02
2.260000000000000203e-02,2.146001674156830519e-02,6.124627228960644390e-03,2.266807325732883882e+01,5.473482940851923662e-01,2.151227760981299156e-02
2.280000000000000082e-02,2.163056164604734710e-02,6.229098423032723188e-03,2.262715148779819430e+01,5.518778165597050256e-01,2.168515761601344169e-02
2.299999999999999961e-02,2.180063203184137363e-02,6.334340332241561455e-03,2.258593258527533720e+01,5.563991249670123818e-01,2.185764310962194298e-02
2.320000000000000187e-02,2.197022528992833776e-02,6.440349403254060079e-03,2.254441881207871745e+01,5.609121601067478258e-01,2.202973335933458218e-02
2.340000000000000066e-02,2.213933884629096932e-02,6.547122068909755344e-03,2.250261244068655841e+01,5.654168632320243360e-01,2.220142769012524095e-02
2.359999999999999945e-02,2.230797016197619276e-02,6.654654748604443490e-03,2.246051575352451835e+01,5.699131760514454248e-01,2.237272548312684364e-02
2.380000000000000171e-02,2.247611673314948988e-02,6.762943848673236280e-03,2.241813104275270874e+01,5.744010407310732313e-01,2.254362617550164857e-02
2.400000000000000050e-02,2.264377609114423540e-02,6.871985762772995533e-03,2.237546061005295428e+01,5.788803998963537589e-01,2.271412926030070070e-02
