s,x,y,kappa,theta,radial_dot
8.333333333333334259e-02,7.642648857473709201e-02,2.974940315316333683e-02,1.371882812657876594e+00,5.691429364652794698e-01,8.041111821488602929e-02
8.416666666666666741e-02,7.712820127795719238e-02,3.019889564505999144e-02,1.368282616275990904e+00,5.702846720606685738e-01,8.122598584963995616e-02
8.500000000000000611e-02,7.782940071523967995e-02,3.064918840313781562e-02,1.367698419254950171e+00,5.714246641588064390e-01,8.204077604246337585e-02
8.583333333333334481e-02,7.853008619457838013e-02,3.110028049746489665e-02,1.370113729946773828e+00,5.725654192209738147e-01,8.285544709895642512e-02
8.666666666666666963e-02,7.923025589523782775e-02,3.155217274956237383e-02,1.375523021137484037e+00,5.737094345339255330e-01,8.366995653407183209e-02
8.750000000000000833e-02,7.992990686184457683e-02,3.200486772397755780e-02,1.383931524955240189e+00,5.748592072614642223e-01,8.448426090115271347e-02
8.833333333333333315e-02,8.062903499439247335e-02,3.245836972607216153e-02,1.395354989875454699e+00,5.760172433093103672e-01,8.529831561354520031e-02
8.916666666666667185e-02,8.132763503416751139e-02,3.291268480582693751e-02,1.409819396114882606e+00,5.771860659701396612e-01,8.611207475897303398e-02
9.000000000000001055e-02,8.202570054561399149e-02,3.336782076743862596e-02,1.427360623978512155e+00,5.783682243118452027e-01,8.692549090685004753e-02
9.083333333333333537e-02,8.272322389418140798e-02,3.382378718445679111e-02,1.448024067988881169e+00,5.795663012668316183e-01,8.773851490872180969e-02
9.166666666666667407e-02,8.342019622021143443e-02,3.428059542017478090e-02,1.471864187893222375e+00,5.807829213734492235e-01,8.855109569207289533e-02
9.250000000000001277e-02,8.411660740894696953e-02,3.473825865295036841e-02,1.498943985919062971e+00,5.820207581125377283e-01,8.936318004781323987e-02
9.333333333333333759e-02,8.481244605677219772e-02,3.519679190608666908e-02,1.529334397948445057e+00,5.832825407724825384e-01,9.017471241187116626e-02
9.416666666666667629e-02,8.550769943382342808e-02,3.565621208185133784e-02,1.563113584626088182e+00,5.845710607652219171e-01,9.098563464147217672e-02
9.500000000000000111e-02,8.620235344314673698e-02,3.611653799915141155e-02,1.600366106837715741e+00,5.858891773033317873e-01,9.179588578688055445e-02
9.583333333333333981e-02,8.689639257662164218e-02,3.657779043431162030e-02,1.641181968531682633e+00,5.872398223347357060e-01,9.260540185962663762e-02
9.666666666666667851e-02,8.758979986791855243e-02,3.703999216432439512e-02,1.685655508561870519e+00,5.886260046168579896e-01,9.341411559854199964e-02
9.750000000000000333e-02,8.828255684281584303e-02,3.750316801185046151e-02,1.733884122168820818e+00,5.900508127963290939e-01,9.422195623528734076e-02
9.833333333333334203e-02,8.897464346726724482e-02,3.796734489114846761e-02,1.785966791969776368e+00,5.915174173438868532e-01,9.502884926148467970e-02
9.916666666666666685e-02,8.966603809368529909e-02,3.843255185400099028e-02,1.842002407994471902e+00,5.930290711772052692e-01,9.583471620006674130e-02
1.000000000000000056e-01,9.035671740599122981e-02,3.889882013458286630e-02,1.902087856496280427e+00,5.945891087874097813e-01,9.663947438403876211e-02
1.008333333333333443e-01,9.104665636407566209e-02,3.936618319208551320e-02,1.966315858119568549e+00,5.962009436684997388e-01,9.744303674651308422e-02
