t,x,y,vx,vy,E_global,Lz_global,x_rot,y_rot,vx_rot,vy_rot,E_rot_naive,E_rot_covariant
1.9574538841597937,-0.8411665489385152,0.8261766789964279,-1.1663282704454212,-0.5396158269447926,3.40070125,2.40975,0.1728665503861297,1.166295941743903,-0.5617104538919192,0.5421945152920886,2.5149899036005534,3.400701249999999
1.9816199814950999,-0.8689324504157647,0.8127307470358658,-1.1314045740929406,-0.5730856467144023,3.4007012500000005,2.40975,0.15937015845744812,1.1790572603382203,-0.5552892171039975,0.5138396362143094,2.5199939949840817,3.40070125
2.005786078830406,-0.8958408204719395,0.7984827479501517,-1.0953643180219603,-0.605989900140173,3.40070125,2.40975,0.14602664888197728,1.1911262284972834,-0.5490609870790203,0.48490001381479375,2.524818106262839,3.40070125
2.029952176165712,-0.9218651037944816,0.7834467427942013,-1.058243069614029,-0.6382961146965525,3.400701250000001,2.40975,0.1328311314720302,1.2024890681002942,-0.5430443225417005,0.4554050024588842,2.529443198873537,3.4007012500000005
2.054118273501018,-0.9469796175577013,0.7676375702897844,-1.0200774630596223,-0.6699724080501508,3.400701249999999,2.4097499999999994,0.11977827802432697,1.2131327213061485,-0.537256909148549,0.4253848509250392,2.5338510196886426,3.40070125
2.0782843708363243,-0.9711595767686267,0.7510708321814983,-0.9809051632046205,-0.7009875195237527,3.40070125,2.40975,0.10686234384911145,1.223044871609501,-0.5317155241689969,0.3948706559298384,2.538024173053141,3.40070125
2.1024504681716305,-0.9943811187267975,0.73376287783973,-0.9407648283796517,-0.7313108409468331,3.4007012499999996,2.40975,0.09407719013029738,1.232213963755154,-0.5264360030384891,0.36389431413132745,2.541946189437236,3.4007012499999996
2.1266165655069367,-1.0166213265738728,0.7157307881257993,-0.899696072248986,-0.7609124468621272,3.4007012500000005,2.40975,0.08141630707063523,1.2406292224750224,-0.5214332078464138,0.332488472695847,2.5456015904340576,3.40070125
2.1507826628422424,-1.0378582519097992,0.6969923585352142,-0.8577394247166346,-0.7897631240584406,3.4007012500000005,2.40975,0.06887283777443466,1.2482806700140163,-0.5167209978180942,0.3006864785161231,2.548975949845866,3.4007012500000005
2.1749487601775486,-1.0580709364532366,0.6775660816356617,-0.8149362919282226,-0.8178344004005665,3.400701250000001,2.4097500000000003,0.056439602818953535,1.2551591424133324,-0.5123122018462941,0.26852232617087485,2.5520559506176603,3.400701250000001
2.1991148575128547,-1.0772394327248465,0.6574711288170793,-0.7713289154081286,-0.8450985729278404,3.4007012499999996,2.40975,0.044109125464314586,1.2612563045218552,-0.5082185931238135,0.23603060471852794,2.5548294373935114,3.40070125
2.223280954848161,-1.0953448237330499,0.6367273313718055,-0.726960330372195,-0.8715287351936223,3.4007012499999996,2.40975,0.031873657450576874,1.266564663708636,-0.504450865924793,0.20324644341974468,2.5572854644882024,3.4007012499999996
2.247447052183467,-1.1123692416428121,0.6153551609234901,-0.6818743232571682,-0.8970988038187072,3.40070125,2.40975,0.01972520532950898,1.271077582251724,-0.5010186145782787,0.17020545648547894,2.5594143390848427,3.4007012499999996
2.2716131495187732,-1.1282958854090388,0.5933757092240723,-0.636115388508772,-0.921783544232474,3.40070125,2.40975,0.007655557277599254,1.2747892883809884,-0.4979303146734758,0.13694368694903727,2.5612076594879887,3.400701249999999
2.295779246854079,-1.1431090373571795,0.5708106673387684,-0.5897286846710599,-0.9455585955763587,3.4007012499999996,2.4097499999999994,-0.004343689664064381,1.2776948859549724,-0.4951933065318961,0.10349754976225578,2.5626583482813,3.40070125
2.319945344189385,-1.1567940786946758,0.5476823042396075,-0.542759989820383,-0.9684004947450833,3.40070125,2.4097500000000003,-0.016281101978208323,1.2797903627542462,-0.4928137809773422,0.06990377421732391,2.563760680258867,3.400701250000001
2.3441114415246913,-1.1693375039379421,0.524013444828648,-0.4952556563879611,-0.990286699541903,3.4007012500000005,2.4097500000000003,-0.02816538174393527,1.2810725973762072,-0.49079676743032774,0.03619934579704203,2.5645103050199793,3.400701250000001
2.3682775388599975,-1.180726934240649,0.49982744741255275,-0.4472625654156249,-1.0111956109250364,3.4007012500000005,2.40975,-0.04000533844989621,1.2815393647187663,-0.48914612434916194,0.0024214475573276772,2.5649042641381765,3.40070125
2.3924436361953036,-1.190951129610151,0.4751481806507601,-0.3988280802898868,-1.0311065943233129,3.4007012500000005,2.40975,-0.051809860604996504,1.2811893400428809,-0.48786453203549385,-0.031392598853319686,2.564941002836804,3.4007012500000005
2.41660973353061,-1.1999999999999997,0.45000000000000046,-0.35000000000000087,-1.0499999999999998,3.40070125,2.4097500000000003,-0.06358788720394498,1.2800221016064286,-0.48695348781766135,-0.06520539243202805,2.5646203761249997,3.40070125
2.4407758308659155,-1.2078646152676045,0.4244077236783993,-0.3008265119661271,-1.067857182444723,3.4007012500000005,2.4097500000000003,-0.07534837910523615,1.278038131864481,-0.4864133036207118,-0.09897951221160417,2.563943649369917,3.4007012500000005
2.4649419282012217,-1.2145372139872024,0.39839660817289296,-0.25135614448416765,-1.0846605187743332,3.400701250000001,2.4097500000000003,-0.08710029037928749,1.275238817233582,-0.48624310592745335,-0.13267757669628394,2.562913493302891,3.400701250000001
2.489108025536528,-1.2200112111094497,0.371992323314125,-0.20163771883419668,-1.1003934261245647,3.40070125,2.40975,-0.0988525396845374,1.271626446420215,-0.4864408381304076,-0.16626230323697727,2.5615339734792824,3.40070125
2.513274122871834,-1.2242812044600706,0.34522092694342343,-0.15172030109975326,-1.1150403780153195,3.40070125,2.40975,-0.11061398172922172,1.2672042073162024,-0.4870032652700085,-0.19969656723988988,2.5598105342335944,3.400701249999999
2.53744022020714,-1.2273429800711504,0.31810883919685673,-0.1016531537455389,-1.1285869196734293,3.4007012499999996,2.409749999999999,-0.12239337887640168,1.2619761824663418,-0.4879259811499187,-0.23294346110272382,2.557749977193165,3.400701249999999
2.5616063175424464,-1.2291935163398138,0.290682816431748,-0.05148568700131112,-1.1410196822977718,3.40070125,2.4097499999999994,-0.13419937294953513,1.255947343116136,-0.4892034178158381,-0.26596635277314223,2.5553604344352547,3.400701250000001
2.585772414877752,-1.2298309870101816,0.2629699248213836,-0.0012674100999566784,-1.1523263962526618,3.4007012500000005,2.40975,-0.1460404572954866,1.2491235418500153,-0.4908288573797315,-0.29872894382487264,2.552651336393448,3.400701250000001
2.6099385122130583,-1.2292547629756645,0.23499751364396343,0.048952117582151566,-1.1624959031765025,3.40070125,2.40975,-0.1579249491614094,1.241511503832956,-0.49279444616699064,-0.3311953269477295,2.5496333746400484,3.40070125
2.6341046095483645,-1.2274654128998164,0.20679318829217075,0.09912333543426627,-1.1715181669937391,3.40070125,2.4097499999999994,-0.16986096244130303,1.2331188166709126,-0.49509121115965027,-0.36333004274886477,2.5463184596913204,3.400701249999999
2.6582707068836706,-1.2244647026551319,0.17838478302997748,0.14919673052161336,-1.1793842838192554,3.40070125,2.4097500000000003,-0.1818563808473789,1.2239539189079243,-0.49770907870446635,-0.3950981357638717,2.5427196740021287,3.40070125
2.682436804218977,-1.2202555935803414,0.1498003335235899,0.19912288644867443,-1.186086490745432,3.40070125,2.40975,-0.1939188315605365,1.2140260871802082,-0.5006368954503909,-0.4264652095777658,2.5388512203354554,3.40070125
2.706602901554283,-1.2148422395579304,0.12106804917362751,0.24885253212720881,-1.1916181735032005,3.40070125,2.40975,-0.2060556594133637,1.2033454220499447,-0.5038624514757597,-0.45739748095753413,2.5347283657105972,3.4007012499999996
2.7307689988895887,-1.208229982914757,0.09221628527585435,0.2983365904008626,-1.1959738729895268,3.40070125,2.40975,-0.21827390165804542,1.1919228325438043,-0.5073725055614042,-0.4878618328997295,2.530367381151206,3.40070125
2.754935096224895,-1.2004253491498202,0.06327351503792011,0.34752622647840514,-1.1991492906548882,3.400701250000001,2.4097500000000007,-0.23058026337048618,1.1797700194235818,-0.5111528125618298,-0.5178258664986062,2.5257854774709916,3.4007012500000005
2.779101193560201,-1.191436040494381,0.03426830147974752,0.39637289612776333,-1.201141292745421,3.400701249999999,2.409749999999999,-0.24298109354070904,1.1668994572185714,-0.5151881528226488,-0.5472579515424155,2.5210007373505072,3.40070125
2.803267290895507,-1.1812709283107905,0.005229269245277002,0.4448283935833225,-1.2019479133955602,3.400701249999999,2.4097499999999994,-0.25548236189833756,1.1533243750514959,-0.5194623635886007,-0.5761272757478605,2.5160320439730697,3.40070125
2.8274333882308134,-1.1699400443375247,-0.023814923646601704,0.4928448991191983,-1.2015683565681081,3.4007012499999996,2.40975,-0.26808963652053946,1.1390587362919737,-0.5239583723427204,-0.604403892545168,2.510899006501459,3.400701250000001
2.8515994855661195,-1.157454570789071,-0.05283561408405146,0.5403750262415286,-1.200002996839829,3.40070125,2.4097499999999994,-0.28080806226834837,1.1241172170735785,-0.5286582320135758,-0.6320587673289094,2.505621882689513,3.400701249999999
2.8757655829014253,-1.1438268293204328,-0.08180416214932118,0.587371868453226,-1.1972533790317865,3.4007012500000005,2.4097500000000003,-0.2936423400957194,1.1085151837125626,-0.5335431579839626,-0.6590638220925291,2.500221498934031,3.4007012499999996
2.8999316802367314,-1.1290702688671415,-0.11069197938288561,0.6337890455450249,-1.1933222166847917,3.400701249999999,2.4097499999999994,-0.30659670727399624,1.0922686690682673,-0.5385935668310304,-0.6853919783674755,2.4947191680824927,3.400701249999999
2.9240977775720376,-1.113199452372784,-0.13947055699680427,0.6795807493671506,-1.1882133893814664,3.4007012500000005,2.40975,-0.31967491857277197,1.0753943478871164,-0.5437891167245446,-0.711017198390971,2.4891366053209962,3.4007012499999996
2.9482638749073438,-1.0962300424171332,-0.16811149400945108,0.7247017890364285,-1.1819319389175624,3.40070125,2.40975,-0.3328802284362772,1.0579095111738863,-0.5491087494068432,-0.7359145244296801,2.4834958424743285,3.40070125
2.97242997224265,-1.0781787857590734,-0.19658652527385762,0.7691076355342352,-1.1744840643263192,3.4007012500000005,2.40975,-0.3462153741925824,1.0398320396356564,-0.5545307336750515,-0.7600601161899407,2.477819141056427,3.4007012500000005
2.996596069577956,-1.0590634968095718,-0.2248675493719976,0.8127544656512597,-1.165877115760765,3.40070125,2.40975,-0.3596825603309176,1.0211803762454905,-0.5600327102832616,-0.7834312862487124,2.4721289044143493,3.40070125
