t,psi
-1.637499999999999956e+00,-4.160620039214157351e-01
-1.635000000000000009e+00,-4.172917995918610790e-01
-1.632500000000000062e+00,-4.181554129029890765e-01
-1.629999999999999893e+00,-4.186537560841338546e-01
-1.627499999999999947e+00,-4.187881281671645972e-01
-1.625000000000000000e+00,-4.185588792449629891e-01
-1.622500000000000053e+00,-4.179654119877379004e-01
-1.619999999999999885e+00,-4.170061790307310057e-01
-1.617499999999999938e+00,-4.156766514280376135e-01
-1.614999999999999991e+00,-4.138836778671285965e-01
-1.612500000000000044e+00,-4.112326959003366200e-01
-1.609999999999999876e+00,-4.072753331996329940e-01
-1.607499999999999929e+00,-4.018432697097348849e-01
-1.604999999999999982e+00,-3.950235837128281413e-01
-1.602500000000000036e+00,-3.870196851723599063e-01
-1.599999999999999867e+00,-3.780532905814918410e-01
-1.597499999999999920e+00,-3.683190289168624676e-01
-1.594999999999999973e+00,-3.579704814942613611e-01
-1.592500000000000027e+00,-3.471206803883283287e-01
-1.590000000000000080e+00,-3.358478707514561679e-01
-1.587499999999999911e+00,-3.242023324447723120e-01
-1.584999999999999964e+00,-3.122126073614001629e-01
-1.582500000000000018e+00,-2.998906436698933198e-01
-1.580000000000000071e+00,-2.872358496913071102e-01
-1.577499999999999902e+00,-2.742382203042968425e-01
-1.574999999999999956e+00,-2.608807372301827354e-01
-1.572500000000000009e+00,-2.471412334536696176e-01
-1.570000000000000062e+00,-2.329938872966776653e-01
-1.567499999999999893e+00,-2.184104881280046484e-01
-1.564999999999999947e+00,-2.033615990442728949e-01
-1.562500000000000000e+00,-1.878177341175981951e-01
-1.560000000000000053e+00,-1.717506698332216253e-01
-1.557499999999999885e+00,-1.551350229691122462e-01
-1.554999999999999938e+00,-1.379502517074380208e-01
-1.552499999999999991e+00,-1.201832751683499234e-01
-1.550000000000000044e+00,-1.018319612964153492e-01
-1.547499999999999876e+00,-8.290980647989926178e-02
-1.544999999999999929e+00,-6.345222297427240143e-02
-1.542499999999999982e+00,-4.352495661328501658e-02
-1.540000000000000036e+00,-2.323525616941343047e-02
-1.537499999999999867e+00,-2.746448529006276576e-03
-1.534999999999999920e+00,1.770360203594998141e-02
-1.532499999999999973e+00,3.778038214237942199e-02
-1.530000000000000027e+00,5.702914719427241985e-02
-1.527500000000000080e+00,7.485668902629383226e-02
-1.524999999999999911e+00,9.053526554359481171e-02
-1.522499999999999964e+00,1.032645421940741326e-01
-1.520000000000000018e+00,1.123550314418453738e-01
-1.517500000000000071e+00,1.176015643541062916e-01
-1.514999999999999902e+00,1.197547574767799938e-01
-1.512499999999999956e+00,1.204307777405665830e-01
-1.510000000000000009e+00,1.207988900291772777e-01
-1.507500000000000062e+00,1.210581704243972878e-01
-1.504999999999999893e+00,1.212116421566255264e-01
-1.502499999999999947e+00,1.212597053099288141e-01
-1.500000000000000000e+00,1.212024851105880235e-01
-1.497500000000000053e+00,1.210398324703350764e-01
-1.494999999999999885e+00,1.207713233576304529e-01
-1.492499999999999938e+00,1.204024907308131054e-01
-1.489999999999999991e+00,1.203076207454002178e-01
-1.487500000000000044e+00,1.223792199745897535e-01
-1.484999999999999876e+00,1.289850237873041983e-01
-1.482499999999999929e+00,1.411045969174639092e-01
-1.479999999999999982e+00,1.583317913344694516e-01
-1.477500000000000036e+00,1.795926579401516954e-01
-1.474999999999999867e+00,2.036801961330874100e-01
-1.472499999999999920e+00,2.295092793226907180e-01
-1.469999999999999973e+00,2.561989238506403588e-01
-1.467500000000000027e+00,2.830736605163364228e-01
-1.464999999999999858e+00,3.096347215547934351e-01
-1.462499999999999911e+00,3.355245310302729100e-01
-1.459999999999999964e+00,3.604938920312000250e-01
-1.457500000000000018e+00,3.843747782231853871e-01
-1.455000000000000071e+00,4.070589365827335104e-01
-1.452499999999999902e+00,4.284815442264324759e-01
-1.449999999999999956e+00,4.486089414551270860e-01
-1.447500000000000009e+00,4.674295298924113773e-01
-1.445000000000000062e+00,4.849470803396193630e-01
-1.442499999999999893e+00,5.011758590462498386e-01
-1.439999999999999947e+00,5.161371250606411332e-01
-1.437500000000000000e+00,5.298566687608315950e-01
-1.435000000000000053e+00,5.423631546833155292e-01
-1.432499999999999885e+00,5.536871052082326106e-01
-1.429999999999999938e+00,5.638604207501083376e-01
-1.427499999999999991e+00,5.729163816285829380e-01
-1.425000000000000044e+00,5.808901208616390477e-01
-1.422499999999999876e+00,5.878195990548764627e-01
-1.419999999999999929e+00,5.937471545571054721e-01
-1.417499999999999982e+00,5.987217442099572740e-01
-1.415000000000000036e+00,6.028020278354225825e-01
-1.412499999999999867e+00,6.060604682529285858e-01
-1.409999999999999920e+00,6.085885803430263197e-01
-1.407499999999999973e+00,6.105032800400369553e-01
-1.405000000000000027e+00,6.119537658506006839e-01
-1.402499999999999858e+00,6.131271168893860368e-01
-1.399999999999999911e+00,6.142480755015797822e-01
-1.397499999999999964e+00,6.155632349351511934e-01
-1.395000000000000018e+00,6.172919400731208261e-01
-1.392500000000000071e+00,6.195232392782058506e-01
-1.389999999999999902e+00,6.220775214112450602e-01
-1.387499999999999956e+00,6.245060784900217099e-01
-1.385000000000000009e+00,6.264503759718619280e-01
-1.382500000000000062e+00,6.278431539932586292e-01
-1.379999999999999893e+00,6.286868460620393950e-01
-1.377499999999999947e+00,6.289836517473501587e-01
-1.375000000000000000e+00,6.287343443817919875e-01
-1.372500000000000053e+00,6.279382744067729671e-01
-1.369999999999999885e+00,6.265933665605865066e-01
-1.367499999999999938e+00,6.246990906657500231e-01
-1.364999999999999991e+00,6.225020665384181084e-01
-1.362500000000000044e+00,6.214790620446337677e-01
-1.359999999999999876e+00,6.236724723698642281e-01
-1.357499999999999929e+00,6.300236829292177321e-01
-1.354999999999999982e+00,6.402584391036789668e-01
-1.352500000000000036e+00,6.534854785628799734e-01
-1.349999999999999867e+00,6.686707210799879286e-01
-1.347499999999999920e+00,6.848701456917535291e-01
-1.344999999999999973e+00,7.013083840204173969e-01
-1.342500000000000027e+00,7.173836492170184709e-01
-1.339999999999999858e+00,7.326445273598711783e-01
-1.337499999999999911e+00,7.467599848149563124e-01
-1.334999999999999964e+00,7.594912583904962489e-01
-1.332500000000000018e+00,7.706684078094893087e-01
-1.330000000000000071e+00,7.801718362958828257e-01
-1.327499999999999902e+00,7.879181876081321478e-01
-1.324999999999999956e+00,7.938498099187830670e-01
-1.322500000000000009e+00,7.979270258719312059e-01
-1.320000000000000062e+00,8.001225835230464378e-01
-1.317499999999999893e+00,8.004178112471243001e-01
-1.314999999999999947e+00,7.988001353376339431e-01
-1.312500000000000000e+00,7.952617365785219494e-01
-1.310000000000000053e+00,7.897992244917465543e-01
-1.307499999999999885e+00,7.824143012668060004e-01
-1.304999999999999938e+00,7.731154786346224883e-01
-1.302499999999999991e+00,7.619210075477603761e-01
-1.300000000000000044e+00,7.488632898273415162e-01
-1.297499999999999876e+00,7.339951695269281151e-01
-1.294999999999999929e+00,7.173986534048631958e-01
-1.292499999999999982e+00,6.991967802201826121e-01
-1.290000000000000036e+00,6.795695225941450479e-01
-1.287499999999999867e+00,6.587746892101462581e-01
-1.284999999999999920e+00,6.371746153066446539e-01
-1.282499999999999973e+00,6.152685613069566184e-01
-1.280000000000000027e+00,5.937282528295914075e-01
-1.277499999999999858e+00,5.734279613003265830e-01
-1.274999999999999911e+00,5.554472983917386752e-01
-1.272499999999999964e+00,5.409990181242131380e-01
-1.270000000000000018e+00,5.311937648817053326e-01
-1.267500000000000071e+00,5.265318089679890123e-01
-1.264999999999999902e+00,5.261818809412543985e-01
-1.262499999999999956e+00,5.278534545059389016e-01
-1.260000000000000009e+00,5.295286588533391070e-01
-1.257500000000000062e+00,5.307467253854323275e-01
-1.254999999999999893e+00,5.315003303354154385e-01
-1.252499999999999947e+00,5.317914384301690722e-01
-1.250000000000000000e+00,5.316208081794203677e-01
-1.247500000000000053e+00,5.309879950232962997e-01
-1.244999999999999885e+00,5.298913494067868379e-01
-1.242499999999999938e+00,5.283277057158961565e-01
-1.239999999999999991e+00,5.262556160760619717e-01
-1.237500000000000044e+00,5.234104515852270323e-01
-1.234999999999999876e+00,5.193883423810921052e-01
-1.232499999999999929e+00,5.139769031308628611e-01
-1.229999999999999982e+00,5.072012379787189662e-01
-1.227500000000000036e+00,4.992124882687256071e-01
-1.224999999999999867e+00,4.901932115212047081e-01
-1.222499999999999920e+00,4.803094483399621417e-01
-1.219999999999999973e+00,4.696938297411811791e-01
-1.217500000000000027e+00,4.584437952271283034e-01
-1.214999999999999858e+00,4.466257159283927303e-01
-1.212499999999999911e+00,4.342805520967361055e-01
-1.209999999999999964e+00,4.214292499321922181e-01
-1.207500000000000018e+00,4.080772896930099369e-01
-1.205000000000000071e+00,3.942183105990911263e-01
-1.202499999999999902e+00,3.798369300013954564e-01
-1.199999999999999956e+00,3.649109274886113696e-01
-1.197500000000000009e+00,3.494129638090462953e-01
-1.195000000000000062e+00,3.333119873088704610e-01
-1.192499999999999893e+00,3.165744629706315205e-01
-1.189999999999999947e+00,2.991655475179731405e-01
-1.187500000000000000e+00,2.810503310304410252e-01
-1.185000000000000053e+00,2.621952724474424512e-01
-1.182499999999999885e+00,2.425699745618659919e-01
-1.179999999999999938e+00,2.221494754691631657e-01
-1.177499999999999991e+00,2.009172805574670762e-01
-1.175000000000000044e+00,1.788694252933366313e-01
-1.172499999999999876e+00,1.560199476736334190e-01
-1.169999999999999929e+00,1.324082620679440381e-01
-1.167499999999999982e+00,1.081090591909348170e-01
-1.165000000000000036e+00,8.324549025429622828e-02
-1.162499999999999867e+00,5.800646903772822827e-02
-1.159999999999999920e+00,3.266879907832639235e-02
-1.157499999999999973e+00,7.624169618544772778e-03
-1.155000000000000027e+00,-1.659087294238682092e-02
-1.152499999999999858e+00,-3.926861674010454634e-02
-1.149999999999999911e+00,-5.952466461145870108e-02
-1.147499999999999964e+00,-7.635109688775391923e-02
-1.145000000000000018e+00,-8.879958979000109054e-02
-1.142500000000000071e+00,-9.638876221546585632e-02
-1.139999999999999902e+00,-9.971187175209712816e-02
-1.137499999999999956e+00,-1.006396567086771388e-01
-1.135000000000000009e+00,-1.009833381792647616e-01
-1.132500000000000062e+00,-1.012234147641771637e-01
-1.129999999999999893e+00,-1.013748509516350788e-01
-1.127499999999999947e+00,-1.014380422875448551e-01
-1.125000000000000000e+00,-1.014131534284768849e-01
-1.122500000000000053e+00,-1.013001195300844842e-01
-1.119999999999999885e+00,-1.010986459662159415e-01
-1.117499999999999938e+00,-1.008091525911406078e-01
-1.114999999999999991e+00,-1.006078515745478380e-01
-1.112500000000000044e+00,-1.019517826050505144e-01
-1.109999999999999876e+00,-1.073240066071297627e-01
-1.107499999999999929e+00,-1.181341669665563615e-01
-1.104999999999999982e+00,-1.342722356033509701e-01
-1.102500000000000036e+00,-1.547741463474267554e-01
-1.099999999999999867e+00,-1.784331870897473415e-01
-1.097499999999999920e+00,-2.041194427282164991e-01
-1.094999999999999973e+00,-2.308965522208063226e-01
-1.092500000000000027e+00,-2.580378236600354702e-01
-1.089999999999999858e+00,-2.850021954432421789e-01
-1.087499999999999911e+00,-3.113991554567913655e-01
-1.084999999999999964e+00,-3.369547557960593798e-01
-1.082500000000000018e+00,-3.614828415208241608e-01
-1.080000000000000071e+00,-3.848621783424632792e-01
-1.077499999999999902e+00,-4.070188736207374092e-01
-1.074999999999999956e+00,-4.279131293420556648e-01
-1.072500000000000009e+00,-4.475293836172501982e-01
-1.070000000000000062e+00,-4.658690405903324616e-01
-1.067499999999999893e+00,-4.829451544464870016e-01
-1.064999999999999947e+00,-4.987785832442481193e-01
-1.062500000000000000e+00,-5.133952521264656399e-01
-1.060000000000000053e+00,-5.268242636913529342e-01
-1.057499999999999885e+00,-5.390966703065200871e-01
-1.054999999999999938e+00,-5.502447840779596255e-01
-1.052499999999999991e+00,-5.603019498610408711e-01
-1.050000000000000044e+00,-5.693027492757026797e-01
-1.047499999999999876e+00,-5.772836425631190371e-01
-1.044999999999999929e+00,-5.842840927612101831e-01
-1.042499999999999982e+00,-5.903482539989410860e-01
-1.040000000000000036e+00,-5.955273404478409471e-01
-1.037499999999999867e+00,-5.998828153134292407e-01
-1.034999999999999920e+00,-6.034905252463393932e-01
-1.032499999999999973e+00,-6.064457956576123632e-01
-1.030000000000000027e+00,-6.088691655633799993e-01
-1.027499999999999858e+00,-6.109116015622870766e-01
-1.024999999999999911e+00,-6.127561578630260630e-01
-1.022499999999999964e+00,-6.146092955607526109e-01
-1.020000000000000018e+00,-6.166688738772024836e-01
-1.017499999999999849e+00,-6.190507515705190311e-01
-1.014999999999999902e+00,-6.216741101728127106e-01
-1.012499999999999956e+00,-6.242068442269407269e-01
-1.010000000000000009e+00,-6.262940501075887623e-01
-1.007500000000000062e+00,-6.278313375387140072e-01
-1.004999999999999893e+00,-6.288184686685484026e-01
-1.002499999999999947e+00,-6.292580170814714435e-01
-1.000000000000000000e+00,-6.291511281447957904e-01
-9.975000000000000533e-01,-6.284975233780918380e-01
-9.950000000000001066e-01,-6.272954992467930646e-01
-9.925000000000001599e-01,-6.255423022851045456e-01
-9.899999999999997691e-01,-6.233483818656215814e-01
-9.874999999999998224e-01,-6.218431880235740783e-01
-9.849999999999998757e-01,-6.231788214800312309e-01
-9.824999999999999289e-01,-6.286945642480454843e-01
-9.799999999999999822e-01,-6.383815638697565298e-01
-9.775000000000000355e-01,-6.514311742807489258e-01
-9.750000000000000888e-01,-6.667866344796321565e-01
-9.725000000000001421e-01,-6.834408341866700098e-01
-9.699999999999997513e-01,-7.005490710217108230e-01
-9.674999999999998046e-01,-7.174480333863121340e-01
-9.649999999999998579e-01,-7.336366030187315701e-01
-9.624999999999999112e-01,-7.487456001516771265e-01
-9.599999999999999645e-01,-7.625079300913851776e-01
-9.575000000000000178e-01,-7.747331225848046454e-01
-9.550000000000000711e-01,-7.852870309493834577e-01
-9.525000000000001243e-01,-7.940762297727042007e-01
-9.500000000000001776e-01,-8.010362985469769992e-01
-9.474999999999997868e-01,-8.061231817214935536e-01
-9.449999999999998401e-01,-8.093069417811266097e-01
-9.424999999999998934e-01,-8.105673746713686345e-01
-9.399999999999999467e-01,-8.098911005153817122e-01
-9.375000000000000000e-01,-8.072698677449928750e-01
-9.350000000000000533e-01,-8.026999169617472507e-01
-9.325000000000001066e-01,-7.961823476494440666e-01
-9.300000000000001599e-01,-7.877245232876035619e-01
-9.274999999999997691e-01,-7.773426459142886991e-01
-9.249999999999998224e-01,-7.650657372494726882e-01
-9.224999999999998757e-01,-7.509413870982591943e-01
-9.199999999999999289e-01,-7.350437757894611179e-01
-9.174999999999999822e-01,-7.174846444678006918e-01
-9.150000000000000355e-01,-6.984280574259250640e-01
-9.125000000000000888e-01,-6.781099174665099483e-01
-9.100000000000001421e-01,-6.568631122579882131e-01
-9.074999999999997513e-01,-6.351485435491152076e-01
-9.049999999999998046e-01,-6.135903599560394994e-01
-9.024999999999998579e-01,-5.930088718048888152e-01
-8.999999999999999112e-01,-5.744337427743571034e-01
-8.974999999999999645e-01,-5.590580061249262878e-01
-8.950000000000000178e-01,-5.480561297133058618e-01
-8.925000000000000711e-01,-5.421545146634464407e-01
-8.900000000000001243e-01,-5.409315379847815519e-01
-8.875000000000001776e-01,-5.423925933219349016e-01
-8.849999999999997868e-01,-5.442128264204496579e-01
-8.824999999999998401e-01,-5.455906942629591416e-01
-8.799999999999998934e-01,-5.464901460489672846e-01
-8.774999999999999467e-01,-5.469135139672353096e-01
-8.750000000000000000e-01,-5.468619012690312253e-01
-8.725000000000000533e-01,-5.463351734875228072e-01
-8.700000000000001066e-01,-5.453319578552322522e-01
-8.675000000000001599e-01,-5.438496429050244663e-01
-8.649999999999997691e-01,-5.418872111323517204e-01
-8.624999999999998224e-01,-5.394736334289562674e-01
-8.599999999999998757e-01,-5.366751912750357123e-01
-8.574999999999999289e-01,-5.335339090739921186e-01
-8.549999999999999822e-01,-5.300441571133817087e-01
-8.525000000000000355e-01,-5.261699062698338425e-01
-8.500000000000000888e-01,-5.218640521619641870e-01
-8.475000000000001421e-01,-5.170791877469477216e-01
-8.449999999999997513e-01,-5.117717967004782320e-01
-8.424999999999998046e-01,-5.059030404888905652e-01
-8.399999999999998579e-01,-4.994381331451670514e-01
-8.374999999999999112e-01,-4.923452921395887194e-01
-8.349999999999999645e-01,-4.845946908792417851e-01
-8.325000000000000178e-01,-4.761575683514783774e-01
-8.300000000000000711e-01,-4.670055350463445110e-01
-8.275000000000001243e-01,-4.571100710724103622e-01
-8.249999999999997335e-01,-4.464422020458885254e-01
-8.224999999999997868e-01,-4.349723422043892396e-01
-8.199999999999998401e-01,-4.226703042229208451e-01
-8.174999999999998934e-01,-4.095054883942604862e-01
-8.149999999999999467e-01,-3.954472795931515128e-01
-8.125000000000000000e-01,-3.804656994192532893e-01
-8.100000000000000533e-01,-3.645323845073029645e-01
-8.075000000000001066e-01,-3.476219922214270341e-01
-8.050000000000001599e-01,-3.297141744601936320e-01
-8.024999999999997691e-01,-3.107963124098169216e-01
-7.999999999999998224e-01,-2.908672737261207009e-01
-7.974999999999998757e-01,-2.699425429185693948e-01
-7.949999999999999289e-01,-2.480611886168019586e-01
-7.924999999999999822e-01,-2.252952662768604175e-01
-7.900000000000000355e-01,-2.017623972814388267e-01
-7.875000000000000888e-01,-1.776423694766641470e-01
-7.850000000000001421e-01,-1.531985518762655207e-01
-7.824999999999997513e-01,-1.288044295345057433e-01
-7.799999999999998046e-01,-1.049740240824227067e-01
-7.774999999999998579e-01,-8.239105947594722867e-02
-7.749999999999999112e-01,-6.192288152046696720e-02
-7.724999999999999645e-01,-4.458702330887054366e-02
-7.700000000000000178e-01,-3.140694141023181452e-02
-7.675000000000000711e-01,-2.306093871003397910e-02
-7.650000000000001243e-01,-1.928701459786911696e-02
-7.624999999999997335e-01,-1.844969445763259761e-02
-7.599999999999997868e-01,-1.846391191268337978e-02
-7.574999999999998401e-01,-1.851205227903252384e-02
-7.549999999999998934e-01,-1.854398465996161607e-02
-7.524999999999999467e-01,-1.855975514647882629e-02
-7.500000000000000000e-01,-1.855940483669713675e-02
-7.475000000000000533e-01,-1.854293281795563533e-02
-7.450000000000001066e-01,-1.851029616286553603e-02
-7.425000000000001599e-01,-1.846136764197775851e-02
-7.399999999999997691e-01,-1.835570866254286615e-02
-7.374999999999998224e-01,-1.760325706219896189e-02
-7.349999999999998757e-01,-1.478846674159331638e-02
-7.324999999999999289e-01,-8.850000036463301356e-03
-7.299999999999999822e-01,3.520147352946020555e-04
-7.275000000000000355e-01,1.234547648911564141e-02
-7.250000000000000888e-01,2.644064635347168415e-02
-7.225000000000001421e-01,4.195843891825912220e-02
-7.199999999999997513e-01,5.832277934410144693e-02
-7.174999999999998046e-01,7.508096240474447514e-02
-7.149999999999998579e-01,9.189353661079965874e-02
-7.124999999999999112e-01,1.085145587835273234e-01
-7.099999999999999645e-01,1.247712469264911916e-01
-7.075000000000000178e-01,1.405463147770542598e-01
-7.050000000000000711e-01,1.557637469611705128e-01
-7.025000000000001243e-01,1.703777841165874940e-01
-6.999999999999997335e-01,1.843645795149547462e-01
-6.974999999999997868e-01,1.977159607078126935e-01
-6.949999999999998401e-01,2.104348015114714532e-01
-6.924999999999998934e-01,2.225316049600793711e-01
-6.899999999999999467e-01,2.340219872286662950e-01
-6.875000000000000000e-01,2.449248267642339383e-01
-6.850000000000000533e-01,2.552609009972747200e-01
-6.825000000000001066e-01,2.650518769898598248e-01
-6.800000000000001599e-01,2.743195548408293161e-01
-6.774999999999997691e-01,2.830852860600100440e-01
-6.749999999999998224e-01,2.913695054359688452e-01
-6.724999999999998757e-01,2.991913256828893641e-01
-6.699999999999999289e-01,3.065681505219723380e-01
-6.674999999999999822e-01,3.135152648123661900e-01
-6.650000000000000355e-01,3.200453610301129959e-01
-6.625000000000000888e-01,3.261679617380634499e-01
-6.600000000000001421e-01,3.318887017797118033e-01
-6.574999999999997513e-01,3.372084508214359122e-01
-6.549999999999998046e-01,3.421223064058206420e-01
-6.524999999999998579e-01,3.466186118124472970e-01
-6.499999999999999112e-01,3.506784347643493449e-01
-6.474999999999999645e-01,3.542765242689152605e-01
-6.450000000000000178e-01,3.573857895311960409e-01
-6.425000000000000711e-01,3.599885038156790951e-01
-6.400000000000001243e-01,3.620959900666343989e-01
-6.374999999999997335e-01,3.637651553873663124e-01
-6.349999999999997868e-01,3.650724965537849864e-01
-6.324999999999998401e-01,3.660533789652202219e-01
-6.299999999999998934e-01,3.667127847808883123e-01
-6.274999999999999467e-01,3.670524375287017582e-01
-6.250000000000000000e-01,3.670732223937683836e-01
-6.225000000000000533e-01,3.667751935268875330e-01
-6.200000000000001066e-01,3.661575742791489119e-01
-6.175000000000001599e-01,3.652187646039287139e-01
-6.149999999999997691e-01,3.639773902073871192e-01
-6.124999999999998224e-01,3.628128715934558768e-01
-6.099999999999998757e-01,3.627594590692354570e-01
-6.074999999999999289e-01,3.646643959548214187e-01
-6.049999999999999822e-01,3.686820628327996396e-01
-6.025000000000000355e-01,3.744771380693137641e-01
-6.000000000000000888e-01,3.815284427343413332e-01
-5.975000000000001421e-01,3.893116752640424783e-01
-5.949999999999997513e-01,3.973756461431308118e-01
-5.924999999999998046e-01,4.053607493264401174e-01
-5.899999999999998579e-01,4.129925232456951867e-01
-5.874999999999999112e-01,4.200670499638976541e-01
-5.849999999999999645e-01,4.264355373222762924e-01
-5.825000000000000178e-01,4.319908113650795523e-01
-5.800000000000000711e-01,4.366564008232304839e-01
-5.775000000000001243e-01,4.403780848952345561e-01
-5.749999999999997335e-01,4.431175171724100470e-01
-5.724999999999997868e-01,4.448475092190244951e-01
-5.699999999999998401e-01,4.455486118697176701e-01
-5.674999999999998934e-01,4.452067091524364861e-01
-5.649999999999999467e-01,4.438114151961008447e-01
-5.625000000000000000e-01,4.413551314604641784e-01
-5.600000000000000533e-01,4.378326800166760790e-01
-5.575000000000001066e-01,4.332414810413012796e-01
-5.550000000000001599e-01,4.275822928028892300e-01
-5.524999999999997691e-01,4.208605842219731441e-01
-5.499999999999998224e-01,4.130886677032288290e-01
-5.474999999999998757e-01,4.042887873769260842e-01
-5.449999999999999289e-01,3.944974383127980433e-01
-5.424999999999999822e-01,3.837712860858351616e-01
-5.400000000000000355e-01,3.721951562203844044e-01
-5.375000000000000888e-01,3.598926441992582048e-01
-5.350000000000001421e-01,3.470398913946600161e-01
-5.324999999999997513e-01,3.338828191568641302e-01
-5.299999999999998046e-01,3.207572496338148005e-01
-5.274999999999998579e-01,3.081090918895972863e-01
-5.249999999999999112e-01,2.965065844854070098e-01
-5.224999999999999645e-01,2.866257559754866180e-01
-5.200000000000000178e-01,2.791707560709148495e-01
-5.175000000000000711e-01,2.746670491010547166e-01
-5.150000000000001243e-01,2.730846630701324051e-01
-5.124999999999997335e-01,2.734824343943561553e-01
-5.099999999999997868e-01,2.744183254364154778e-01
-5.074999999999998401e-01,2.751767675723787998e-01
-5.049999999999998934e-01,2.756935251626569938e-01
-5.024999999999999467e-01,2.759697766595714530e-01
-5.000000000000000000e-01,2.760062420550949414e-01
-4.975000000000000533e-01,2.758030163530235113e-01
-4.950000000000001066e-01,2.753595699805494457e-01
-4.925000000000001599e-01,2.746747457385863012e-01
-4.899999999999997691e-01,2.737433296509078073e-01
-4.874999999999998224e-01,2.724845349587530774e-01
-4.849999999999998757e-01,2.706536613710130990e-01
-4.824999999999999289e-01,2.680297590494668536e-01
-4.799999999999999822e-01,2.645560339921363413e-01
-4.775000000000000355e-01,2.602993564153727735e-01
-4.750000000000000888e-01,2.553757183390384378e-01
-4.725000000000001421e-01,2.499035217093758254e-01
-4.699999999999997513e-01,2.439834771101908883e-01
-4.674999999999998046e-01,2.376933043423754000e-01
-4.649999999999998579e-01,2.310889365059390910e-01
-4.624999999999999112e-01,2.242079294368514719e-01
-4.599999999999999645e-01,2.170731702731432400e-01
-4.575000000000000178e-01,2.096961666381684519e-01
-4.550000000000000711e-01,2.020797292759788644e-01
-4.525000000000001243e-01,1.942200751191086872e-01
-4.499999999999997335e-01,1.861084496222277229e-01
-4.474999999999997868e-01,1.777323800685776112e-01
-4.449999999999998401e-01,1.690766632161641025e-01
-4.424999999999998934e-01,1.601241774568263887e-01
-4.399999999999999467e-01,1.508565983204202543e-01
-4.375000000000000000e-01,1.412550892481647113e-01
-4.350000000000000533e-01,1.313010380828003310e-01
-4.325000000000001066e-01,1.209769142611162307e-01
-4.300000000000001599e-01,1.102673329436155147e-01
-4.274999999999997691e-01,9.916043132386626047e-02
-4.249999999999998224e-01,8.764969058516174083e-02
-4.224999999999998757e-01,7.573637614759845538e-02
-4.199999999999999289e-01,6.343282045752401954e-02
-4.174999999999999822e-01,5.076683645280403306e-02
-4.150000000000000355e-01,3.778762085251028552e-02
-4.125000000000000888e-01,2.457356684064709862e-02
-4.100000000000001421e-01,1.124240837913306063e-02
-4.074999999999997513e-01,-2.036049665962678945e-03
-4.049999999999998046e-01,-1.502495501738413536e-02
-4.024999999999998579e-01,-2.740509103932380758e-02
-3.999999999999999112e-01,-3.876476701704391348e-02
-3.974999999999999645e-01,-4.860813651237404220e-02
-3.950000000000000178e-01,-5.640923093651737524e-02
-3.925000000000000711e-01,-6.175712616884422579e-02
-3.900000000000001243e-01,-6.462933163886303012e-02
-3.874999999999997335e-01,-6.567667750227179635e-02
-3.849999999999997868e-01,-6.599081892220295953e-02
-3.824999999999998401e-01,-6.617866366168008441e-02
-3.799999999999998934e-01,-6.630801056451547659e-02
-3.774999999999999467e-01,-6.637948290134373930e-02
-3.750000000000000000e-01,-6.639326696103690917e-02
-3.725000000000000533e-01,-6.634939865574741857e-02
-3.700000000000001066e-01,-6.624776367647663977e-02
-3.675000000000001599e-01,-6.608809768621297376e-02
-3.649999999999997691e-01,-6.587831135996952137e-02
-3.624999999999998224e-01,-6.586203766717448060e-02
-3.599999999999998757e-01,-6.689891414545694193e-02
-3.574999999999999289e-01,-6.983610839632592437e-02
-3.549999999999999822e-01,-7.492000137585244635e-02
-3.525000000000000355e-01,-8.191029223116243208e-02
-3.500000000000000888e-01,-9.036058190986240302e-02
-3.475000000000001421e-01,-9.980208971434322007e-02
-3.449999999999997513e-01,-1.098250319516220486e-01
-3.424999999999998046e-01,-1.201015244975828650e-01
-3.399999999999998579e-01,-1.303823210343303951e-01
-3.374999999999999112e-01,-1.404844142345810509e-01
-3.349999999999999645e-01,-1.502771489095001967e-01
-3.325000000000000178e-01,-1.596697885245145221e-01
-3.300000000000000711e-01,-1.686013553183350333e-01
-3.275000000000001243e-01,-1.770327034126095711e-01
-3.249999999999997335e-01,-1.849404932924164358e-01
-3.224999999999997868e-01,-1.923126846289230918e-01
-3.199999999999998401e-01,-1.991452028173616162e-01
-3.174999999999998934e-01,-2.054394983536441677e-01
-3.149999999999999467e-01,-2.112007816714359665e-01
-3.125000000000000000e-01,-2.164367707671539243e-01
-3.100000000000000533e-01,-2.211568334165627259e-01
-3.075000000000001066e-01,-2.253714412835363667e-01
-3.050000000000001599e-01,-2.290918817983721434e-01
-3.024999999999997691e-01,-2.323301974689910010e-01
-2.999999999999998224e-01,-2.350993432308446096e-01
-2.974999999999998757e-01,-2.374135722282178784e-01
-2.949999999999999289e-01,-2.392890803961899571e-01
-2.924999999999999822e-01,-2.407449611273557999e-01
-2.900000000000000355e-01,-2.418045426214910365e-01
-2.875000000000000888e-01,-2.424971987436906895e-01
-2.850000000000001421e-01,-2.428607291755648101e-01
-2.824999999999997513e-01,-2.429443712956033674e-01
-2.799999999999998046e-01,-2.428123774997334727e-01
-2.774999999999998579e-01,-2.425477442344887435e-01
-2.749999999999999112e-01,-2.422548625549791057e-01
-2.724999999999999645e-01,-2.420581230709884513e-01
-2.700000000000000178e-01,-2.420902712423641800e-01
-2.675000000000000711e-01,-2.424599118755904614e-01
