s,x,y,kappa
1.332142857142857018e-01,2.676747132032792839e-02,9.675281209915778668e-02,7.945201683997789921e+00
1.333928571428571463e-01,2.664906738184871435e-02,9.688648429844264054e-02,7.925105870659408858e+00
1.335714285714285632e-01,2.653047391770823812e-02,9.701998837997261038e-02,7.905060186943780209e+00
1.337500000000000078e-01,2.641169260926777562e-02,9.715332536020523935e-02,7.885064194789172198e+00
1.339285714285714246e-01,2.629272336503491944e-02,9.728649468293176783e-02,7.865117925727697745e+00
1.341071428571428692e-01,2.617356717308185268e-02,9.741949675615477200e-02,7.845221126320008231e+00
1.342857142857142860e-01,2.605422520322955848e-02,9.755233215760940324e-02,7.825373495580142169e+00
1.344642857142857029e-01,2.593469717403261432e-02,9.768500016402671682e-02,7.805575117274530683e+00
1.346428571428571475e-01,2.581498452065333904e-02,9.781750159893047580e-02,7.785825621384244499e+00
1.348214285714285643e-01,2.569508813876164588e-02,9.794983680718478969e-02,7.766124781225880014e+00
1.350000000000000089e-01,2.557500778901753563e-02,9.808200510664683014e-02,7.746472671368775487e+00
1.351785714285714257e-01,2.545474488829803372e-02,9.821400732033545855e-02,7.726868928285268723e+00
1.353571428571428703e-01,2.533430029150170182e-02,9.834584376782294635e-02,7.707313337809657661e+00
1.355357142857142871e-01,2.521367402947277334e-02,9.847751401791450532e-02,7.687805904805953716e+00
1.357142857142857040e-01,2.509286704339427909e-02,9.860901847380607044e-02,7.668346393442864617e+00
1.358928571428571486e-01,2.497188037678618050e-02,9.874035763901548024e-02,7.648934541226722672e+00
1.360714285714285654e-01,2.485071455479832825e-02,9.887153154468590610e-02,7.629570223681618302e+00
1.362500000000000100e-01,2.472936959343298435e-02,9.900253975171664778e-02,7.610253452111122030e+00
1.364285714285714268e-01,2.460784695025982835e-02,9.913338315839853587e-02,7.590983855737674091e+00
1.366071428571428437e-01,2.448614727847292505e-02,9.926406192417018548e-02,7.571761277753159547e+00
1.367857142857142883e-01,2.436427098662886231e-02,9.939457598293638396e-02,7.552585626912755146e+00
1.369642857142857051e-01,2.424221840848760773e-02,9.952492519931525894e-02,7.533456832493639510e+00
1.371428571428571497e-01,2.411999077826048124e-02,9.965511028441254027e-02,7.514374584918308564e+00
1.373214285714285665e-01,2.399758874195091068e-02,9.978513140394112968e-02,7.495338731419865397e+00
1.375000000000000111e-01,2.387501294380517045e-02,9.991498872514432972e-02,7.476349120218509725e+00
1.376785714285714279e-01,2.375226337436450036e-02,1.000446817989643217e-01,7.457405774168738510e+00
1.378571428571428448e-01,2.362934130752365747e-02,1.001742113924439098e-01,7.438508374961694258e+00
1.380357142857142894e-01,2.350624742789269792e-02,1.003035777206821438e-01,7.419656761597514638e+00
1.382142857142857062e-01,2.338298237257121701e-02,1.004327809570198793e-01,7.400850786224790312e+00
1.383928571428571508e-01,2.325954677691228351e-02,1.005618212762852681e-01,7.382090301951333977e+00
1.385714285714285676e-01,2.313594083212525132e-02,1.006906984299434649e-01,7.363375280968144310e+00
1.387500000000000122e-01,2.301216551151915451e-02,1.008194129212305334e-01,7.344705487251038889e+00
1.389285714285714290e-01,2.288822157231032092e-02,1.009479650513090826e-01,7.326080742829128134e+00
1.391071428571428459e-01,2.276410964274912588e-02,1.010763550009301237e-01,7.307500904622883375e+00
1.392857142857142905e-01,2.263983034935015959e-02,1.012045829522895818e-01,7.288965830483443042e+00
1.394642857142857073e-01,2.251538431689439901e-02,1.013326490890198994e-01,7.270475379186951415e+00
1.396428571428571519e-01,2.239077211715720730e-02,1.014605535461632485e-01,7.252029424167287353e+00
1.398214285714285687e-01,2.226599407999799510e-02,1.015882962247686150e-01,7.233627904201290093e+00
1.400000000000000133e-01,2.214105119305133373e-02,1.017158776710338219e-01,7.215270582242648167e+00
1.401785714285714302e-01,2.201594407404823886e-02,1.018432980743075034e-01,7.196957320738359698e+00
1.403571428571428470e-01,2.189067333899669815e-02,1.019705576253331081e-01,7.178687983031116104e+00
1.405357142857142916e-01,2.176523960218385706e-02,1.020976565162405175e-01,7.160462433353509404e+00
1.407142857142857084e-01,2.163964347617811437e-02,1.022245949405378995e-01,7.142280536822187109e+00
1.408928571428571530e-01,2.151388557183111366e-02,1.023513730931036869e-01,7.124142159431992027e+00
1.410714285714285698e-01,2.138796649827996374e-02,1.024779911701782092e-01,7.106047168050129592e+00
1.412499999999999867e-01,2.126188686294924052e-02,1.026044493693557824e-01,7.087995430410220621e+00
1.414285714285714313e-01,2.113564727155315542e-02,1.027307478895765208e-01,7.069986815106441114e+00
1.416071428571428481e-01,2.100924832809769605e-02,1.028568869311181633e-01,7.052021191587583004e+00
1.417857142857142927e-01,2.088269063488254126e-02,1.029828666955881628e-01,7.034098430151087378e+00
1.419642857142857095e-01,2.075597474397075995e-02,1.031086873369764095e-01,7.016218415061438840e+00
1.421428571428571541e-01,2.062910127033686092e-02,1.032343490754148441e-01,6.998381013975099485e+00
1.423214285714285710e-01,2.050207086718210461e-02,1.033598521729642145e-01,6.980586084551635651e+00
1.424999999999999878e-01,2.037488412986978095e-02,1.034851968365129021e-01,6.962833500444424395e+00
1.426785714285714324e-01,2.024754165206791093e-02,1.036103832742378272e-01,6.945123136125026519e+00
1.428571428571428492e-01,2.012004402575107154e-02,1.037354116955968714e-01,6.927454866877102546e+00
1.430357142857142938e-01,1.999239184120279317e-02,1.038602823113205648e-01,6.909828568790429948e+00
1.432142857142857106e-01,1.986458568701744004e-02,1.039849953334044119e-01,6.892244118754776494e+00
1.433928571428571552e-01,1.973662615010242025e-02,1.041095509751007592e-01,6.874701394453861525e+00
1.435714285714285721e-01,1.960851375618376247e-02,1.042339493895623609e-01,6.857200290574158252e+00
1.437499999999999889e-01,1.948024908153333026e-02,1.043581907845654855e-01,6.839740688397333734e+00
1.439285714285714335e-01,1.935183275240414183e-02,1.044822754225768896e-01,6.822322455883561787e+00
1.441071428571428503e-01,1.922326534910726373e-02,1.046062035217608654e-01,6.804945473815145363e+00
1.442857142857142949e-01,1.909454745027701003e-02,1.047299753014998419e-01,6.787609623738298126e+00
1.444642857142857117e-01,1.896567963287334666e-02,1.048535909823863632e-01,6.770314787957024905e+00
1.446428571428571563e-01,1.883666247218367812e-02,1.049770507862154978e-01,6.753060849526926646e+00
1.448214285714285732e-01,1.870749654182519289e-02,1.051003549359766781e-01,6.735847692249074647e+00
1.449999999999999900e-01,1.857818241374691037e-02,1.052235036558462067e-01,6.718675200663805747e+00
1.451785714285714346e-01,1.844872065823173826e-02,1.053464971711792486e-01,6.701543260044551253e+00
1.453571428571428514e-01,1.831911184389882138e-02,1.054693357085020461e-01,6.684451756391676547e+00
1.455357142857142960e-01,1.818935653770534580e-02,1.055920194955042024e-01,6.667400576426233627e+00
1.457142857142857129e-01,1.805945530494896048e-02,1.057145487610308965e-01,6.650389607583795382e+00
1.458928571428571297e-01,1.792940836975644159e-02,1.058369233738341020e-01,6.633418831769930968e+00
1.460714285714285743e-01,1.779921656064319818e-02,1.059591438466981478e-01,6.616488064459879581e+00
1.462499999999999911e-01,1.766888049022325227e-02,1.060812104672191197e-01,6.599597180798125073e+00
1.464285714285714357e-01,1.753840071730374678e-02,1.062031234687594305e-01,6.582746071006671862e+00
1.466071428571428525e-01,1.740777779904263689e-02,1.063248830857989463e-01,6.565934625991448392e+00
1.467857142857142971e-01,1.727701229095070928e-02,1.064464895539275202e-01,6.549162737336038376e+00
1.469642857142857140e-01,1.714610466258555468e-02,1.065679430188584131e-01,6.532430320738805030e+00
1.471428571428571308e-01,1.701505509446813585e-02,1.066892433156496345e-01,6.515737372690573181e+00
1.473214285714285754e-01,1.688386457324584505e-02,1.068103911524519722e-01,6.499083665689741274e+00
1.474999999999999922e-01,1.675253364798779884e-02,1.069313867691942949e-01,6.482469093961702455e+00
1.476785714285714368e-01,1.662106286612644382e-02,1.070522304068777103e-01,6.465893552378767950e+00
1.478571428571428537e-01,1.648945277345981522e-02,1.071729223075678777e-01,6.449356936453931155e+00
1.480357142857142982e-01,1.635770329821964117e-02,1.072934620403523942e-01,6.432859314874602497e+00
1.482142857142857151e-01,1.622581555115528568e-02,1.074138504678815442e-01,6.416400425714904543e+00
1.483928571428571319e-01,1.609379010169385837e-02,1.075340878663492566e-01,6.399980158424126486e+00
1.485714285714285765e-01,1.596162748924053951e-02,1.076541744819839025e-01,6.383598411011797147e+00
1.487499999999999933e-01,1.582932785310003920e-02,1.077741101219634456e-01,6.367255194297727350e+00
1.489285714285714379e-01,1.569689178112437106e-02,1.078938950886592640e-01,6.350950393391592286e+00
1.491071428571428548e-01,1.556432013592777552e-02,1.080135299926732600e-01,6.334683815894313952e+00
1.492857142857142994e-01,1.543161345055506575e-02,1.081330150842805121e-01,6.318455362215610549e+00
1.494642857142857162e-01,1.529877173169354523e-02,1.082523500299232277e-01,6.302265081900079835e+00
1.496428571428571330e-01,1.516579573372241370e-02,1.083715353285957805e-01,6.286112813496712803e+00
1.498214285714285776e-01,1.503268626680209601e-02,1.084905715468957033e-01,6.269998379480282047e+00
1.499999999999999944e-01,1.489944375542347731e-02,1.086094588243287640e-01,6.253921711623267932e+00
1.501785714285714390e-01,1.476606804435920406e-02,1.087281966501122132e-01,6.237882907006917499e+00
1.503571428571428559e-01,1.463256042181660700e-02,1.088467861362350242e-01,6.221881652437077470e+00
1.505357142857142727e-01,1.449892140981869949e-02,1.089652275397736403e-01,6.205917852292271775e+00
1.507142857142857173e-01,1.436515071222456245e-02,1.090835201942324112e-01,6.189991644952498540e+00
1.508928571428571341e-01,1.423124951989752224e-02,1.092016651147572764e-01,6.174102744514480712e+00
1.510714285714285787e-01,1.409721847720554061e-02,1.093196627047098302e-01,6.158251020707439238e+00
1.512499999999999956e-01,1.396305726478229425e-02,1.094375122730497224e-01,6.142436619866038505e+00
1.514285714285714401e-01,1.382876704856999574e-02,1.095552148194679637e-01,6.126659262689092778e+00
1.516071428571428570e-01,1.369434850744896855e-02,1.096727707955715558e-01,6.110918809074192382e+00
1.517857142857142738e-01,1.355980111300109786e-02,1.097901792721805159e-01,6.095215466950338445e+00
1.519642857142857184e-01,1.342512637901336139e-02,1.099074416603609688e-01,6.079548856151065550e+00
1.521428571428571352e-01,1.329032451895747341e-02,1.100245578858341372e-01,6.063918970988709134e+00
1.523214285714285798e-01,1.315539555178293386e-02,1.101415276492101469e-01,6.048325862744042603e+00
1.524999999999999967e-01,1.302034076649030182e-02,1.102583521188664623e-01,6.032769214970262084e+00
1.526785714285714413e-01,1.288515984136228386e-02,1.103750306056074937e-01,6.017249178056894188e+00
1.528571428571428581e-01,1.274985376039389912e-02,1.104915639321440574e-01,6.001765523788534118e+00
1.530357142857142749e-01,1.261442304182301688e-02,1.106079523863977565e-01,5.986318158865333139e+00
1.532142857142857195e-01,1.247886759657208106e-02,1.107241955499336516e-01,5.970907167399658988e+00
1.533928571428571364e-01,1.234318880289667249e-02,1.108402947178644682e-01,5.955532205296790060e+00
1.535714285714285809e-01,1.220738603643984309e-02,1.109562488488598786e-01,5.940193513657166413e+00
1.537499999999999978e-01,1.207146077311873657e-02,1.110720593605948325e-01,5.924890719250125670e+00
1.539285714285714146e-01,1.193541282000806433e-02,1.111877257184316348e-01,5.909623937573525332e+00
1.541071428571428592e-01,1.179924299032332827e-02,1.113032485704657931e-01,5.894392989177081432e+00
1.542857142857142760e-01,1.166295166593467152e-02,1.114186280608552571e-01,5.879197821156558312e+00
1.544642857142857206e-01,1.152653916206374148e-02,1.115338642560482485e-01,5.864038400541272900e+00
1.546428571428571375e-01,1.139000627157579944e-02,1.116489577908487268e-01,5.848914553246067349e+00
1.548214285714285821e-01,1.125335297461920597e-02,1.117639083383272641e-01,5.833826345553589476e+00
1.549999999999999989e-01,1.111658031303744236e-02,1.118787168354557215e-01,5.818773529350742990e+00
1.551785714285714157e-01,1.097968809304646076e-02,1.119933827505166651e-01,5.803756223009266080e+00
1.553571428571428603e-01,1.084267744522709673e-02,1.121079071338603322e-01,5.788774151485348796e+00
1.555357142857142771e-01,1.070554816123141066e-02,1.122222894378739205e-01,5.773827438125270994e+00
1.557142857142857217e-01,1.056830130190535705e-02,1.123365306372022671e-01,5.758915828008223770e+00
1.558928571428571386e-01,1.043093680194116281e-02,1.124506303575154714e-01,5.744039402378048997e+00
1.560714285714285832e-01,1.029345549573822648e-02,1.125645893083922072e-01,5.729197973459195126e+00
1.562500000000000000e-01,1.015585761687599203e-02,1.126784074782323369e-01,5.714391533341657059e+00
1.564285714285714168e-01,1.001814361834906658e-02,1.127920851219277459e-01,5.699620008397872972e+00
1.566071428571428614e-01,9.880314186721743386e-03,1.129056227803064139e-01,5.684883254526338803e+00
1.567857142857142783e-01,9.742369240371152525e-03,1.130190200637095910e-01,5.670181359242408625e+00
1.569642857142857229e-01,9.604310068019667607e-03,1.131322782514429942e-01,5.655513996181526615e+00
1.571428571428571397e-01,9.466135911500202227e-03,1.132453961308584472e-01,5.640881458108732538e+00
1.573214285714285843e-01,9.327848368319435410e-03,1.133583753658644333e-01,5.626283324321691204e+00
1.575000000000000011e-01,9.189447160547181345e-03,1.134712153315320382e-01,5.611719742650333131e+00
1.576785714285714179e-01,9.050932966225434112e-03,1.135839165743296048e-01,5.597190570748821870e+00
1.578571428571428625e-01,8.912306495491403163e-03,1.136964796847425713e-01,5.582695655898612053e+00
1.580357142857142794e-01,8.773567359749162228e-03,1.138089039011666581e-01,5.568235181133560197e+00
1.582142857142857240e-01,8.634716914813676814e-03,1.139211906151881282e-01,5.553808796070470066e+00
1.583928571428571408e-01,8.495755026148684580e-03,1.140333393812894835e-01,5.539416606288826372e+00
1.585714285714285576e-01,8.356682165515926311e-03,1.141453505042331618e-01,5.525058531810070228e+00
1.587500000000000022e-01,8.217499221851540248e-03,1.142572248107758121e-01,5.510734363773053701e+00
1.589285714285714191e-01,8.078205830770920567e-03,1.143689615705992257e-01,5.496444279632037855e+00
1.591071428571428636e-01,7.938802975470686876e-03,1.144805617327438185e-01,5.482188041133966294e+00
1.592857142857142805e-01,7.799291252955145408e-03,1.145920257700328293e-01,5.467965528499686201e+00
1.594642857142857251e-01,7.659670240187033824e-03,1.147033528787711615e-01,5.453776938624056214e+00
1.596428571428571419e-01,7.519941088513761029e-03,1.148145442294481455e-01,5.439621979743135327e+00
1.598214285714285587e-01,7.380104275132577489e-03,1.149256001522265536e-01,5.425500568711647986e+00
1.600000000000000033e-01,7.240159486751208268e-03,1.150365199817827838e-01,5.411412869387699054e+00
1.601785714285714202e-01,7.100107705185939623e-03,1.151473046865644084e-01,5.397358641338261265e+00
1.603571428571428648e-01,6.959949457147924547e-03,1.152579546656843645e-01,5.383337785569399792e+00
1.605357142857142816e-01,6.819684704708263434e-03,1.153684696042242136e-01,5.369350380356729069e+00
1.607142857142857262e-01,6.679313928034857385e-03,1.154788498445157435e-01,5.355396341568953389e+00
1.608928571428571430e-01,6.538837869888560958e-03,1.155890960665306166e-01,5.341475501821048688e+00
1.610714285714285599e-01,6.398256916119931387e-03,1.156992084995805553e-01,5.327587805739827154e+00
1.612500000000000044e-01,6.257570761983848040e-03,1.158091864906695551e-01,5.313733416927712838e+00
1.614285714285714213e-01,6.116780486734571531e-03,1.159190311574280624e-01,5.299912060698719785e+00
1.616071428571428659e-01,5.975886487372961998e-03,1.160287427492531082e-01,5.286123677818905797e+00
1.617857142857142827e-01,5.834889114703291357e-03,1.161383214580822415e-01,5.272368223652251551e+00
1.619642857142857273e-01,5.693788183931394395e-03,1.162477667863231756e-01,5.258645824823608983e+00
1.621428571428571441e-01,5.552584690408297538e-03,1.163570797585065653e-01,5.244956231084899834e+00
1.623214285714285610e-01,5.411279012355112335e-03,1.164662606076752871e-01,5.231299388665062722e+00
1.625000000000000056e-01,5.269871526936018014e-03,1.165753095673823653e-01,5.217675244005452129e+00
1.626785714285714224e-01,5.128362273443560354e-03,1.166842264336782897e-01,5.204083852378002639e+00
1.628571428571428670e-01,4.986751769378118711e-03,1.167930116242670430e-01,5.190525115263841194e+00
1.630357142857142838e-01,4.845040602672859645e-03,1.169016656520341091e-01,5.176998910831981604e+00
1.632142857142857006e-01,4.703229146179893454e-03,1.170101887525432094e-01,5.163505186333037678e+00
1.633928571428571452e-01,4.561317771700726387e-03,1.171185811618461747e-01,5.150043889210215831e+00
1.635714285714285621e-01,4.419306658227000265e-03,1.172268428647048610e-01,5.136615029590950954e+00
1.637500000000000067e-01,4.277196120786857549e-03,1.173349740248166156e-01,5.123218573534092712e+00
1.639285714285714235e-01,4.134986793553544274e-03,1.174429752277756922e-01,5.109854382648452820e+00
1.641071428571428681e-01,3.992679044042751930e-03,1.175508467115536915e-01,5.096522405106415299e+00
1.642857142857142849e-01,3.850273238725930927e-03,1.176585887145882442e-01,5.083222589253415968e+00
1.644642857142857018e-01,3.707769743031222136e-03,1.177662014757788478e-01,5.069954883604085971e+00
1.646428571428571463e-01,3.565168921345079726e-03,1.178736852344821895e-01,5.056719236838474352e+00
1.648214285714285632e-01,3.422470852638391254e-03,1.179810398521697057e-01,5.043515691870573470e+00
1.650000000000000078e-01,3.279676157457369658e-03,1.180882659112132416e-01,5.030344112689318692e+00
1.651785714285714246e-01,3.136785241620192177e-03,1.181953637116101991e-01,5.017204433706965894e+00
1.653571428571428692e-01,2.993798465264344618e-03,1.183023334945115523e-01,5.004096604223109424e+00
1.655357142857142860e-01,2.850716187491986013e-03,1.184091755015038577e-01,4.991020573683636385e+00
1.657142857142857029e-01,2.707538766371136475e-03,1.185158899746047850e-01,4.977976291677002507e+00
1.658928571428571475e-01,2.564266558936938341e-03,1.186224771562588570e-01,4.964963707930500902e+00
1.660714285714285643e-01,2.420899921192935528e-03,1.187289372893332168e-01,4.951982772306553926e+00
1.662500000000000089e-01,2.277439208112315601e-03,1.188352706171134643e-01,4.939033434799014799e+00
1.664285714285714257e-01,2.133884773639299712e-03,1.189414773832991046e-01,4.926115645529506537e+00
1.666071428571428703e-01,1.990236935360690206e-03,1.190475577841144800e-01,4.913229366688620203e+00
1.667857142857142871e-01,1.846495981362526913e-03,1.191535119771769957e-01,4.900374570340053637e+00
1.669642857142857040e-01,1.702662379126516174e-03,1.192593403653044171e-01,4.887551167587213641e+00
1.671428571428571486e-01,1.558736478401732094e-03,1.193650431938138301e-01,4.874759109019808356e+00
1.673214285714285654e-01,1.414718627914957364e-03,1.194706207084146182e-01,4.861998345336926874e+00
1.675000000000000100e-01,1.270609175371829056e-03,1.195760731552043404e-01,4.849268827343428789e+00
1.676785714285714268e-01,1.126408467458264989e-03,1.196814007806645819e-01,4.836570505946381715e+00
1.678571428571428437e-01,9.821168498416737048e-04,1.197866038316566656e-01,4.823903332151503243e+00
1.680357142857142883e-01,8.377346671723219724e-04,1.198916825554173643e-01,4.811267257059613556e+00
1.682142857142857051e-01,6.932622630846778941e-04,1.199966371995547787e-01,4.798662231863124461e+00
1.683928571428571497e-01,5.486999801986838701e-04,1.201014680120440631e-01,4.786088207842519537e+00
1.685714285714285665e-01,4.040481601211316906e-04,1.202061752412233314e-01,4.773545136362869812e+00
1.687500000000000111e-01,2.593071434469714940e-04,1.203107591357892719e-01,4.761032968870356541e+00
1.689285714285714279e-01,1.144772697606068055e-04,1.204152199447933030e-01,4.748551656888820638e+00
1.691071428571428448e-01,-3.044112236261138863e-05,1.205195579176369380e-01,4.736101152016320981e+00
1.692857142857142894e-01,-1.754476953552632943e-04,1.206237733040679966e-01,4.723681405921714038e+00
1.694642857142857062e-01,-3.205421126563350476e-04,1.207278663541763025e-01,4.711292370341251257e+00
1.696428571428571508e-01,-4.657240387099409484e-04,1.208318373183895206e-01,4.698933997075193325e+00
1.698214285714285676e-01,-6.109932841074172758e-04,1.209356862442515362e-01,4.686606289073378839e+00
1.700000000000000122e-01,-7.563493913985792558e-04,1.210394135555475092e-01,4.674309154893964369e+00
1.701785714285714290e-01,-9.017920226578368713e-04,1.211430195110879265e-01,4.662042544661194832e+00
1.703571428571428459e-01,-1.047320846248398635e-03,1.212465043626133887e-01,4.649806410407468782e+00
1.705357142857142905e-01,-1.192935531531864966e-03,1.213498683621818952e-01,4.637600704212715641e+00
1.707142857142857073e-01,-1.338635748866992634e-03,1.214531117621649170e-01,4.625425378201108551e+00
1.708928571428571519e-01,-1.484421169608196285e-03,1.215562348152431221e-01,4.613280384537826073e+00
1.710714285714285687e-01,-1.630291466104265719e-03,1.216592377744024622e-01,4.601165675425816559e+00
1.712500000000000133e-01,-1.776246311696887473e-03,1.217621208929299953e-01,4.589081203102590045e+00
1.714285714285714302e-01,-1.922285380719244464e-03,1.218648844244096252e-01,4.577026919837036800e+00
1.716071428571428470e-01,-2.068408434291328472e-03,1.219675285004717669e-01,4.565002808820628033e+00
1.717857142857142916e-01,-2.214615302211720132e-03,1.220700531555501955e-01,4.553008877990753156e+00
1.719642857142857084e-01,-2.360905437497128750e-03,1.221724589629806651e-01,4.541044999159815632e+00
1.721428571428571530e-01,-2.507278518347280400e-03,1.222747461775009759e-01,4.529111124701541868e+00
1.723214285714285698e-01,-2.653734223946519789e-03,1.223769150541260259e-01,4.517207207005530911e+00
1.724999999999999867e-01,-2.800272234462367407e-03,1.224789658481436477e-01,4.505333198474192891e+00
1.726785714285714313e-01,-2.946892231044240598e-03,1.225808988151107226e-01,4.493489051519696353e+00
1.728571428571428481e-01,-3.093594168439950214e-03,1.226827138176936061e-01,4.481674818317972431e+00
1.730357142857142927e-01,-3.240377616780018566e-03,1.227844112731151655e-01,4.469890410562047833e+00
1.732142857142857095e-01,-3.387242114918997439e-03,1.228859916466788216e-01,4.458135727699570339e+00
1.733928571428571541e-01,-3.534187347835145501e-03,1.229874551949861200e-01,4.446410722163322227e+00
1.735714285714285710e-01,-3.681213001481316392e-03,1.230888021748876571e-01,4.434715346381121748e+00
1.737499999999999878e-01,-3.828318957261391941e-03,1.231900325606222202e-01,4.423049624758225384e+00
1.739285714285714324e-01,-3.975505021549206701e-03,1.232911464354200515e-01,4.411413554177871177e+00
1.741071428571428492e-01,-4.122770584252475820e-03,1.233921444908056830e-01,4.399806976681924553e+00
1.742857142857142938e-01,-4.270115335125819998e-03,1.234930269845978534e-01,4.388229844661300838e+00
1.744642857142857106e-01,-4.417538964891230650e-03,1.235937941748449370e-01,4.376682110487785771e+00
1.746428571428571552e-01,-4.565041671419531669e-03,1.236944455773552748e-01,4.365163916052097193e+00
1.748214285714285721e-01,-4.712622715540530118e-03,1.237949820812377227e-01,4.353675052961087921e+00
1.749999999999999889e-01,-4.860281730093425102e-03,1.238954040340903284e-01,4.342215450851543146e+00
1.751785714285714335e-01,-5.008018409574207380e-03,1.239957116948536414e-01,4.330785062003108976e+00
1.753571428571428503e-01,-5.155833008593463905e-03,1.240959044970178504e-01,4.319384049978918227e+00
1.755357142857142949e-01,-5.303724743617784648e-03,1.241959834055679363e-01,4.308012186701146717e+00
1.757142857142857117e-01,-5.451693246072681839e-03,1.242959487771676946e-01,4.296669399523207922e+00
1.758928571428571563e-01,-5.599738388000576918e-03,1.243958006136941935e-01,4.285355706721918345e+00
1.760714285714285732e-01,-5.747860202887209238e-03,1.244955386768653582e-01,4.274071188388576914e+00
1.762499999999999900e-01,-5.896057895827532501e-03,1.245951639600864080e-01,4.262815608698613090e+00
1.764285714285714346e-01,-6.044331167847804241e-03,1.246946767237192555e-01,4.251588919672234290e+00
1.766071428571428514e-01,-6.192680374096786421e-03,1.247940762526059677e-01,4.240391324141510765e+00
1.767857142857142960e-01,-6.341104648606198449e-03,1.248933636536888048e-01,4.229222556828386104e+00
1.769642857142857129e-01,-6.489603623669795533e-03,1.249925392945056279e-01,4.218082542212124864e+00
1.771428571428571297e-01,-6.638177591929804965e-03,1.250916025536351894e-01,4.206971459463405338e+00
1.773214285714285743e-01,-6.786825862563521279e-03,1.251905542839980290e-01,4.195889108288791469e+00
1.774999999999999911e-01,-6.935547963262195074e-03,1.252893950150553992e-01,4.184835371393486270e+00
1.776785714285714357e-01,-7.084344259271000734e-03,1.253881240162117161e-01,4.173810456548332937e+00
1.778571428571428525e-01,-7.233213963953624877e-03,1.254867422921746856e-01,4.162814123953480383e+00
1.780357142857142971e-01,-7.382156648029875382e-03,1.255852503134546605e-01,4.151846271328491156e+00
1.782142857142857140e-01,-7.531172846916047749e-03,1.256836470912047476e-01,4.140907173711074307e+00
1.783928571428571308e-01,-7.680261446838462791e-03,1.257819341337164665e-01,4.129996460629056010e+00
1.785714285714285754e-01,-7.829422465486075844e-03,1.258801112385799781e-01,4.119114203781258254e+00
1.787499999999999922e-01,-7.978655893278199102e-03,1.259781782432974340e-01,4.108260464832859782e+00
1.789285714285714368e-01,-8.127960872792884886e-03,1.260761362776633421e-01,4.097434970506498964e+00
1.791071428571428537e-01,-8.277337847886107741e-03,1.261739844904163910e-01,4.086637961052566048e+00
1.792857142857142982e-01,-8.426786004090565038e-03,1.262717239501958133e-01,4.075869178823332994e+00
1.794642857142857151e-01,-8.576305195450535310e-03,1.263693547079012824e-01,4.065128630043869151e+00
1.796428571428571319e-01,-8.725895444995423328e-03,1.264668765549970264e-01,4.054416388539831217e+00
1.798214285714285765e-01,-8.875555852105358745e-03,1.265642907018451335e-01,4.043732159099056034e+00
1.799999999999999933e-01,-9.025287099178873340e-03,1.266615959284286552e-01,4.033076278780219681e+00
1.801785714285714379e-01,-9.175087973402081334e-03,1.267587939300819644e-01,4.022448325809349079e+00
1.803571428571428548e-01,-9.324958882657616646e-03,1.268558839091036006e-01,4.011848527526338692e+00
1.805357142857142994e-01,-9.474899156966910124e-03,1.269528667301952074e-01,4.001276678107635654e+00
1.807142857142857162e-01,-9.624908723758561491e-03,1.270497423377916490e-01,3.990732811554869031e+00
1.808928571428571330e-01,-9.774987337561720502e-03,1.271465109439683105e-01,3.980216892105562287e+00
1.810714285714285776e-01,-9.925134563083345962e-03,1.272431730573252984e-01,3.969728806375913965e+00
1.812499999999999944e-01,-1.007535046220364543e-02,1.273397284151987774e-01,3.959268642617867151e+00
1.814285714285714390e-01,-1.022563435347251595e-02,1.274361779125065819e-01,3.948836186172940632e+00
1.816071428571428559e-01,-1.037598649012907645e-02,1.275325209896050471e-01,3.938431603103088818e+00
1.817857142857142727e-01,-1.052640605996952791e-02,1.276287587500138931e-01,3.928054623744082541e+00
1.819642857142857173e-01,-1.067689339275753463e-02,1.277248905147340130e-01,3.917705445605631720e+00
1.821428571428571341e-01,-1.082744765978438384e-02,1.278209174183096153e-01,3.907383790444880933e+00
1.823214285714285787e-01,-1.097806915365511643e-02,1.279168388398685685e-01,3.897089840699263341e+00
1.824999999999999956e-01,-1.112875714225698871e-02,1.280126557675485832e-01,3.886823356132412144e+00
1.826785714285714401e-01,-1.127951176849771066e-02,1.281083678159368744e-01,3.876584457432027619e+00
1.828571428571428570e-01,-1.143033250882007773e-02,1.282039756494864624e-01,3.866372989110892444e+00
1.830357142857142738e-01,-1.158121924503386149e-02,1.282994792954207930e-01,3.856188963272646930e+00
1.832142857142857184e-01,-1.173217177296215739e-02,1.283948789173896821e-01,3.846032356078741721e+00
1.833928571428571352e-01,-1.188318960304733142e-02,1.284901751322660435e-01,3.835903024058397559e+00
1.835714285714285798e-01,-1.203427296018983080e-02,1.285853674259449519e-01,3.825801122077134853e+00
1.837499999999999967e-01,-1.218542089891352410e-02,1.286804571426695964e-01,3.815726314285466714e+00
1.839285714285714413e-01,-1.233663410798991646e-02,1.287754430311703335e-01,3.805678950440067432e+00
1.841071428571428581e-01,-1.248791146399074597e-02,1.288703267239466876e-01,3.795658617994352557e+00
1.842857142857142749e-01,-1.263925326579118727e-02,1.289651075903261723e-01,3.785665502745978461e+00
1.844642857142857195e-01,-1.279065909477105668e-02,1.290597861441274696e-01,3.775699487652325104e+00
1.846428571428571364e-01,-1.294212849492600015e-02,1.291543629618275568e-01,3.765760438770877627e+00
