s,x,y,kappa
3.522537562604340922e-01,1.217990183311135621e-01,2.189053776681978980e-01,-6.607898954151004922e+00
3.539232053422370905e-01,1.212959970825476103e-01,2.204972332509041733e-01,-5.976882188703195098e+00
3.555926544240400888e-01,1.208088911440375890e-01,2.220940322743559237e-01,-5.378529888577166851e+00
3.572621035058430872e-01,1.203361497840624156e-01,2.236951440637865440e-01,-4.814001939754367854e+00
3.589315525876460855e-01,1.198762985717773261e-01,2.253000065596472423e-01,-4.283491104306476949e+00
3.606010016694490838e-01,1.194279427614887978e-01,2.269081193277647512e-01,-3.786480218546331766e+00
3.622704507512520822e-01,1.189897683588751753e-01,2.285190368169860431e-01,-3.321950493768025758e+00
3.639398998330550805e-01,1.185605413490104093e-01,2.301323619741634241e-01,-2.888546340319781081e+00
3.656093489148581344e-01,1.181391057321178467e-01,2.317477404045164835e-01,-2.484702324081366154e+00
3.672787979966611327e-01,1.177243806192694031e-01,2.333648550521262854e-01,-2.108739156485436528e+00
3.689482470784641310e-01,1.173153568290897369e-01,2.349834214646626118e-01,-1.758934343422904778e+00
3.706176961602671294e-01,1.169110930864462605e-01,2.366031835724663468e-01,-1.433573092220631118e+00
3.722871452420701277e-01,1.165107121243034866e-01,2.382239099916911018e-01,-1.130983676058985532e+00
3.739565943238731260e-01,1.161133967515330379e-01,2.398453907849580069e-01,-8.495610674942825069e-01
3.756260434056761244e-01,1.157183859339166593e-01,2.414674346255070159e-01,-5.877818105286891637e-01
3.772954924874791227e-01,1.153249710673385636e-01,2.430898663503260893e-01,-3.442122849072949409e-01
3.789649415692821210e-01,1.149324923878570909e-01,2.447125248326399161e-01,-1.175122951022175288e-01
3.806343906510851749e-01,1.145403355774041176e-01,2.463352611433094197e-01,9.356469568483531674e-02
3.823038397328881732e-01,1.141479285750271189e-01,2.479579369638368613e-01,2.901736435830800098e-01
3.839732888146911716e-01,1.137547385686743240e-01,2.495804232110687138e-01,4.733815095253193217e-01
3.856427378964941699e-01,1.133602692751606716e-01,2.512025988713096902e-01,6.441718864890598750e-01
3.873121869782971682e-01,1.129640583139617654e-01,2.528243499724609489e-01,8.034500639795897348e-01
3.889816360601001666e-01,1.125656748461986018e-01,2.544455687157556878e-01,9.520484092828398470e-01
3.906510851419031649e-01,1.121647173742263415e-01,2.560661527249632474e-01,1.090731760438023779e+00
3.923205342237061632e-01,1.117608117053485589e-01,2.576860043995771732e-01,1.220202701806222034e+00
3.939899833055092171e-01,1.113536090788885269e-01,2.593050303603076645e-01,1.341106636800803331e+00
3.956594323873122154e-01,1.109427844414219294e-01,2.609231409737024499e-01,1.454036594919768222e+00
3.973288814691152138e-01,1.105280348399695078e-01,2.625402499383227006e-01,1.559537718731457190e+00
3.989983305509182121e-01,1.101090779696546895e-01,2.641562739390154180e-01,1.658111465001999241e+00
4.006677796327212104e-01,1.096856508160043431e-01,2.657711323457324082e-01,1.750219467832558884e+00
4.023372287145242088e-01,1.092575083927040530e-01,2.673847469505681862e-01,1.836287075555391501e+00
4.040066777963272071e-01,1.088244225955469768e-01,2.689970417503392275e-01,1.916706611341417732e+00
4.056761268781302054e-01,1.083861811383173279e-01,2.706079427606287724e-01,1.991840346016196639e+00
4.073455759599332593e-01,1.079425865503474968e-01,2.722173778464854199e-01,2.062023175455447888e+00
4.090150250417362576e-01,1.074934552694821743e-01,2.738252765890344387e-01,2.127565083228474485e+00
4.106844741235392560e-01,1.070386167903827346e-01,2.754315701668352268e-01,2.188753359229917539e+00
4.123539232053422543e-01,1.065779128740093062e-01,2.770361912545766803e-01,2.245854608313573308e+00
4.140233722871452526e-01,1.061111968129874600e-01,2.786390739367926028e-01,2.299116567316019211e+00
4.156928213689482510e-01,1.056383327477071477e-01,2.802401536343678834e-01,2.348769747289183307e+00
4.173622704507512493e-01,1.051591950285890725e-01,2.818393670419122032e-01,2.395028916778934036e+00
4.190317195325542476e-01,1.046736676204717692e-01,2.834366520743406559e-01,2.438094440921621420e+00
4.207011686143573015e-01,1.041816435455232143e-01,2.850319478212279822e-01,2.478153490038301765e+00
4.223706176961602998e-01,1.036830243619112218e-01,2.866251945065375062e-01,2.515381127837409192e+00
