s,x,y,kappa
3.522537562604340922e-01,2.846322516145934900e-01,1.758119388892961654e-01,3.141592653589793116e+00
3.539232053422370905e-01,2.853756965941659507e-01,1.773067109155283261e-01,3.141592653589793116e+00
3.555926544240400888e-01,2.861112917105139708e-01,1.788053615328712986e-01,3.141592653589793116e+00
3.572621035058430872e-01,2.868390167295351567e-01,1.803078495177644902e-01,3.141592653589793116e+00
3.589315525876460855e-01,2.875588516336108347e-01,1.818141335410919934e-01,3.141592653589793116e+00
3.606010016694490838e-01,2.882707766221567769e-01,1.833241721693202875e-01,3.141592653589793116e+00
3.622704507512520822e-01,2.889747721121675439e-01,1.848379238656371049e-01,3.141592653589793116e+00
3.639398998330550805e-01,2.896708187387556088e-01,1.863553469910945448e-01,3.141592653589793116e+00
3.656093489148581344e-01,2.903588973556835984e-01,1.878763998057543516e-01,3.141592653589793116e+00
3.672787979966611327e-01,2.910389890358910381e-01,1.894010404698356076e-01,3.141592653589793116e+00
3.689482470784641310e-01,2.917110750720153245e-01,1.909292270448663953e-01,3.141592653589793116e+00
3.706176961602671294e-01,2.923751369769059250e-01,1.924609174948368751e-01,3.141592653589793116e+00
3.722871452420701277e-01,2.930311564841330263e-01,1.939960696873556378e-01,3.141592653589793116e+00
3.739565943238731260e-01,2.936791155484900218e-01,1.955346413948087503e-01,3.141592653589793116e+00
3.756260434056761244e-01,2.943189963464898362e-01,1.970765902955213533e-01,3.141592653589793116e+00
3.772954924874791227e-01,2.949507812768553672e-01,1.986218739749215645e-01,3.141592653589793116e+00
3.789649415692821210e-01,2.955744529610033200e-01,2.001704499267074888e-01,3.141592653589793116e+00
3.806343906510851749e-01,2.961899942435225475e-01,2.017222755540163392e-01,3.141592653589793116e+00
3.823038397328881732e-01,2.967973881926457280e-01,2.032773081705958607e-01,3.141592653589793116e+00
3.839732888146911716e-01,2.973966181007152709e-01,2.048355050019790569e-01,3.141592653589793116e+00
3.856427378964941699e-01,2.979876674846428930e-01,2.063968231866603054e-01,3.141592653589793116e+00
3.873121869782971682e-01,2.985705200863629227e-01,2.079612197772746918e-01,3.141592653589793116e+00
3.889816360601001666e-01,2.991451598732794426e-01,2.095286517417791483e-01,3.141592653589793116e+00
3.906510851419031649e-01,2.997115710387074916e-01,2.110990759646361459e-01,3.141592653589793116e+00
3.923205342237061632e-01,3.002697380023078289e-01,2.126724492479998008e-01,3.141592653589793116e+00
3.939899833055092171e-01,3.008196454105154793e-01,2.142487283129043130e-01,3.141592653589793116e+00
3.956594323873122154e-01,3.013612781369617855e-01,2.158278698004537921e-01,3.141592653589793116e+00
3.973288814691152138e-01,3.018946212828911291e-01,2.174098302730156085e-01,3.141592653589793116e+00
3.989983305509182121e-01,3.024196601775699933e-01,2.189945662154148265e-01,3.141592653589793116e+00
4.006677796327212104e-01,3.029363803786911391e-01,2.205820340361314691e-01,3.141592653589793116e+00
4.023372287145242088e-01,3.034447676727705656e-01,2.221721900684994755e-01,3.141592653589793116e+00
4.040066777963272071e-01,3.039448080755384751e-01,2.237649905719076571e-01,3.141592653589793116e+00
4.056761268781302054e-01,3.044364878323240764e-01,2.253603917330031792e-01,3.141592653589793116e+00
4.073455759599332593e-01,3.049197934184338377e-01,2.269583496668965972e-01,3.141592653589793116e+00
4.090150250417362576e-01,3.053947115395234113e-01,2.285588204183689187e-01,3.141592653589793116e+00
4.106844741235392560e-01,3.058612291319636745e-01,2.301617599630808586e-01,3.141592653589793116e+00
4.123539232053422543e-01,3.063193333631997195e-01,2.317671242087838146e-01,3.141592653589793116e+00
4.140233722871452526e-01,3.067690116321039606e-01,2.333748689965324252e-01,3.141592653589793116e+00
4.156928213689482510e-01,3.072102515693227454e-01,2.349849501018997366e-01,3.141592653589793116e+00
4.173622704507512493e-01,3.076430410376166935e-01,2.365973232361932577e-01,3.141592653589793116e+00
4.190317195325542476e-01,3.080673681321943747e-01,2.382119440476734296e-01,3.141592653589793116e+00
4.207011686143573015e-01,3.084832211810400460e-01,2.398287681227735391e-01,3.141592653589793116e+00
